,CR30029,pre-rRNA:CR45856,His4r,CG42815,RpS3A,Jon44E,Lcp65Ag1,CG7630,ATPsynG,RpL39,Phk-3,RpS25,CG32453,CG13731,RpS21,CG10953,sta,CG14302,RpL9,CG4362,Osi14,Mlp60A,CG8997,CG42305,Cpr65Ea,RpL35,epsilonTry,CG30413,Osi7,mt:CoII,Tm1,ATPsyndelta,CG13069,Mp20,CG18649,RpL31,RpS17,RpL14,RpL23A,RpL37a,Lcp3,Cpr51A,CG17633,RpL18,CG9747,Tpc2,Cpr65Av,betaTry,MtnA,RpS9,Acbp2,CG13060,CG13159,RpL11,CG13063,CG11911,eEF1alpha1,Jon65Aiv,mt:ATPase6,Jon65Aiii,yip7,wupA,Jon25Biii,Lcp2,RpS12,Lcp4,CG34282,CG15213,CG32266,Cpr47Eg,RpS27A,CG9083,CG31626,Gasp,RpS20,Lcp65Ac,CG8664,Osi6,RpL38,CG4115,Vha16-1,obst-A,CG13738,RpL19,Jon99Fii,Cpr78E,Ipod,CG15282,RpS23,RpS16,CG17290,ox,CG13679,CG15022,RpS11,mt:CoI,CG12310,RpL24,CG7299,TwdlM,CG14300,Jon25Bi,RpL8,Cpr67Fa2,Obp56d,TwdlB,CG11131,TwdlF,fax,Mlc2,Vajk4,RpL23,Osi20,Neb-cGP,Jon25Bii,Lsp1beta,Nplp2,CG13315,Lcp1,Mhc,alphaTry,CG15212,Hsc70-4,RpL32,CG9568,RNASEK,RpLP1,CG32073,TwdlD,TwdlW,Lcp65Ag3,up,Lsp1gamma,CG7953,RpL28,EAChm,RpL30,Obp83g,lncRNA:CR40469,Lcp65Ag2,CG17127,CG10472,Cpr64Ad,Osi15,TwdlL,lncRNA:CR34335,sesB,asRNA:CR45663,Ag5r2,RpS3,Act57B,RpS2,CG12057,CG13059,CG13043,CG30457,ATPsynC,CG14454,RpS8,Jon65Ai,RpS14a,RpL21,RpS18,RpL27,RpLP2,Tm2,TpnC47D,Mlc1,RpS4,RpS29,nur
CR30029,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pre-rRNA:CR45856,0.5,1.0,0.5329171327462642,0.5,0.5379367347407297,0.5,0.4706938657780009,0.54616189419457,0.5122968897971839,0.5383807841350353,0.5231151425026038,0.5672795438735911,0.5168219754696546,0.5141949041869912,0.528744886644129,0.49004820067322,0.5281038712293573,0.5155958445104862,0.5252736939738043,0.4937040485906817,0.47236019706462196,0.5609798958738169,0.5511778676660735,0.48086541247699516,0.48402223494425417,0.5608186024474395,0.5,0.5139472361318533,0.4754663660130437,0.5449130422531681,0.5354624450812091,0.4861578461878657,0.5335535509448442,0.5496994456065663,0.5166919283571623,0.5337587093074073,0.5445106541179996,0.5137423782862337,0.5500322669146643,0.5751093762824083,0.4892053931836461,0.4781578483620879,0.491867458300525,0.5532580528875678,0.4897244863089554,0.4769593233844146,0.4892213818520055,0.4919266699938363,0.4852324962977889,0.5255117692990094,0.5079650497256893,0.5004654541248409,0.4978508708657885,0.5214990038989183,0.48819258261644805,0.5364179823680048,0.5477937083535123,0.4929830822866141,0.5333912372610832,0.5224119593954065,0.4908145307089154,0.5685663398328914,0.49095068100087524,0.5,0.538029981322006,0.4842958439838563,0.48903128952108865,0.5158373844230029,0.49774049151309946,0.477494235092051,0.5249246105697343,0.4744215714650942,0.4659249387612247,0.5061240346111455,0.5302658189389688,0.4859830537798826,0.5,0.4583295111822558,0.554807396535418,0.5131168660885806,0.5157489180610532,0.5041928680190705,0.5187801023433143,0.5326438023973337,0.5,0.49502416259754,0.4825246472963337,0.48803120918948456,0.5231946979495296,0.4971690840949579,0.4840873684505662,0.5146087737118981,0.5278653171304495,0.500849815072422,0.5468655533725694,0.5303726900483582,0.5106429352494029,0.5260311775561004,0.493321441832733,0.49337841016476836,0.49123875249437926,0.49608157101716066,0.5350079419240985,0.47877833871673087,0.5051456677286297,0.48142681640793034,0.5,0.4880006534090194,0.5226658630299738,0.5836796860615566,0.47489608635593483,0.5252455883693323,0.46732990438993466,0.5496893362973085,0.4941437796274249,0.5,0.5240620864219275,0.4994894675096929,0.5,0.5336056827176895,0.5360796894190215,0.47373201546835547,0.5317208531331392,0.5165819853457465,0.5131820015686591,0.5160815245861845,0.5413534737995834,0.4984149935766061,0.49428758844952203,0.49474245206001716,0.46328365813930433,0.5401397429349015,0.49150476712691665,0.4828983277047774,0.5462849320984643,0.5146157265508577,0.5128111991456845,0.5043082966140752,0.5459049764077357,0.45105678131586957,0.47692148901052783,0.49275396307706726,0.4950439800665363,0.47210384873439515,0.4859288038172132,0.5608272387189093,0.5347910853478401,0.4963715578966412,0.5165671509049539,0.5231604447871415,0.5742958391156727,0.5354706520560097,0.5,0.49466048037026894,0.4918576889587534,0.48044172090499343,0.5568546866814724,0.517388028314922,0.5163402754352641,0.49502416259754,0.54213072859811,0.5457760865550172,0.5325390843403807,0.5393774434114881,0.522005885142785,0.5322247393182428,0.583845798849497,0.5820521859098146,0.4952666061845432,0.5384089343614171,0.5046434730028853
His4r,0.5,0.5329171327462642,1.0,0.5,0.5210737798913395,0.5,0.4946092611834162,0.5006414426454988,0.5173275886198143,0.5352943441392065,0.5100094959407416,0.5362402612736988,0.5660032934473616,0.4978181025442806,0.501564358177948,0.46743454669989887,0.4962281242669637,0.5067100207252242,0.4778242896795658,0.48574426488619604,0.5034383763551412,0.5012329767328721,0.48503947626173627,0.4790867109364826,0.5061975453497997,0.4989027943780287,0.5,0.5542115267568831,0.4774561054224766,0.5189753956831773,0.5011865273069603,0.5051639401392132,0.5030846142351808,0.4886357498151795,0.5585301948144828,0.5152262077536361,0.5218022415973066,0.5330368303563843,0.4638537978440055,0.5306234392534296,0.48029171247102764,0.5137360760651958,0.5069953167762684,0.4914681631298972,0.5096158433479363,0.4686811243303168,0.5051242778814199,0.5059230901085298,0.48965163810080803,0.5032824702971778,0.47418624359658973,0.5008075341259105,0.5119672340931415,0.5149658693035232,0.5075179692736815,0.4939155846145985,0.513966920788456,0.48251391933656873,0.5119290768382271,0.4975815653320552,0.4872670734068047,0.5017491154469528,0.4860197864598849,0.5,0.5004382038293541,0.48745257776683826,0.5109926592681162,0.49726701062524026,0.4951821588223966,0.5179385887918241,0.5099230669758306,0.4691757229280792,0.5202723891475001,0.45728641228649897,0.5196274154527454,0.5169773232095665,0.5,0.49104550356845705,0.5341842412654261,0.5038281629936661,0.577642386822053,0.4697699573767828,0.5542860764984292,0.49614445476495744,0.5,0.4887333596835195,0.5014420957460904,0.4902956068264881,0.49576992620820576,0.5052232996499857,0.4720811286050155,0.5176204169212995,0.48773288684606086,0.4676763713099716,0.5218354225376041,0.5395898149829876,0.5468276117873728,0.5140660430831838,0.4918335108689185,0.48596254793067684,0.5380311083032728,0.47746224076869537,0.5023095301682423,0.48981580764666943,0.4929627877669187,0.4821046103579216,0.5,0.49607389214292613,0.6023644178348252,0.49669681103095786,0.5014448181222159,0.4959173148824365,0.48387825165021925,0.5205315451885626,0.49385557987673784,0.5,0.5090297559552154,0.5173228950401676,0.5,0.5017119827103106,0.5034966688225806,0.47857588083626607,0.48252434657445026,0.5162397942145508,0.5104831960233436,0.5403177495648673,0.5126214784510966,0.4894186347107142,0.4932163576838427,0.4943060597865711,0.4965204343018202,0.4683052875256582,0.5216846368142224,0.48319740039597586,0.5060873971186416,0.5606798917965135,0.5190601556222427,0.5157452014725434,0.5252284117941917,0.4957941550344265,0.47752476661935067,0.47315153600404153,0.4857137038366721,0.5003119212365894,0.49459030470466947,0.5045811950588535,0.4998259975377189,0.5432344690181891,0.4800572666123353,0.4819149681994262,0.48396681174579786,0.5105528257130917,0.5,0.4927012752429806,0.4817339656999556,0.4784483978833677,0.5292049156361508,0.57277791821088,0.5086733755497614,0.4887333596835195,0.5288988317861532,0.5527783950681339,0.5132025134749372,0.5104237150035906,0.5041046347196269,0.4902601716130877,0.5077954625200654,0.5034429694734189,0.5295454518014922,0.5326918725701939,0.5344770892246102
CG42815,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
RpS3A,0.5,0.5379367347407297,0.5210737798913395,0.5,1.0,0.5,0.5210588230542891,0.5292339599817365,0.5425962902634982,0.6330033786461869,0.5338897635821571,0.6058861336406967,0.5369001719452926,0.5026537885906847,0.5904121666751067,0.5415026332042328,0.5841704719249873,0.5387765231439298,0.5737286449815769,0.4898496432555861,0.47538301197539673,0.5734991784601208,0.5329264527746537,0.5384378316233898,0.5301698292113214,0.5697499690636879,0.5,0.5403595072835575,0.4719912149910671,0.6082502046586284,0.5741001408975784,0.5290130617941595,0.5351609874131766,0.545273279148771,0.5300019258921685,0.6245123723486128,0.5973267872377884,0.5913934493318863,0.512318329481115,0.6066148895335108,0.5049970761484016,0.4965756355987898,0.4750129405697841,0.5530172458447532,0.5022871647607764,0.4850713901785747,0.5102469350176217,0.5127322470600563,0.5580040312772243,0.5605446439589288,0.5723416022000349,0.48493447119186067,0.516441176267079,0.5611400188823784,0.513435019722052,0.4876182823965609,0.617001122480081,0.5495147052789553,0.6321404802022078,0.5411594497510461,0.5260157452630778,0.5668382889664334,0.5096194524607514,0.5,0.5504807655545254,0.4801020812162447,0.5152245366310616,0.5346433941035487,0.5082942872635888,0.5419066031694949,0.6001993950852167,0.4721779108852152,0.48595034918489394,0.48692124862917285,0.58772199484647,0.4811595626130083,0.5,0.45892605075214177,0.6055215914405153,0.5153817593262197,0.5640170380859509,0.5102481109056575,0.5398772248479172,0.5569883693377381,0.5,0.5021504612913782,0.48414265316052146,0.479766475547782,0.5644943386934801,0.5832764651282991,0.5521337700789765,0.5677395724284504,0.5404289618145207,0.5046837588371527,0.5980854482174012,0.5635667073892799,0.49207794321777687,0.5916543401732295,0.49898533268273354,0.5400120775196439,0.5466056867155406,0.5074481494288988,0.5430646480703494,0.5109686017350097,0.5030449797488854,0.5068312447965028,0.5,0.5030339670651318,0.46542815650262204,0.5773118816177946,0.5009572790935941,0.5988799945291505,0.49554654004652293,0.5630646729381821,0.48599767774320196,0.5,0.5616960420143648,0.5644424718967738,0.5,0.5643192297447381,0.5348929767342103,0.5275974440399437,0.5559602868244646,0.5923435218368939,0.5459780837379247,0.5242717437141394,0.6214201224869155,0.5301089530471516,0.5278242163953684,0.506402255271567,0.5148491292973367,0.5547250516014306,0.5340646416833001,0.5241954404631785,0.59617279554855,0.5210287946148604,0.5785072570731022,0.5047224844881321,0.5623757593049106,0.5179635989880729,0.4885718536481668,0.5440531867969985,0.5048273413430338,0.47091779772555026,0.5338496727985967,0.5512719342227981,0.5553491001336053,0.5064090404219369,0.5126284833322811,0.5424589020776415,0.5738499567194435,0.5737895123930238,0.5,0.4989242249164721,0.5035932629068248,0.5274152622652494,0.5701045228962554,0.5395487885117108,0.5900347013144269,0.4963375897334512,0.5729884980810025,0.578463270756556,0.554875167895541,0.5799671592835887,0.5738912985302709,0.5619103350012806,0.5560800767144051,0.5619010581971751,0.5554305735164323,0.571184336441626,0.5251199367964153
Jon44E,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Lcp65Ag1,0.5,0.4706938657780009,0.4946092611834162,0.5,0.5210588230542891,0.5,1.0,0.4649177843693001,0.4794277836597672,0.476719220909614,0.5808025144866492,0.486081967891494,0.4371650093314857,0.690916617746238,0.4824698353667586,0.682136288615187,0.5057824685473243,0.3883125980153558,0.49611884517022564,0.5172591589043138,0.493498252435314,0.5161229149030468,0.510394214911708,0.5899516806932558,0.7812603086181625,0.506845877294725,0.5,0.4108382246050388,0.5241099352396893,0.5122916362029389,0.5648869300936818,0.6647957243319762,0.5110651336470377,0.5047143957460426,0.436548469779913,0.4920852790918928,0.5074881288561659,0.5258319919401573,0.5165630109762809,0.4692780966415525,0.5616530791409602,0.7377145707482385,0.4930178439507074,0.5267576010913266,0.5170303084544734,0.514232039937753,0.521353036404527,0.48994109084195714,0.4504059355893168,0.4700066044438642,0.49506514079515557,0.5144490433793024,0.4477462546425133,0.5026950570564689,0.4912096400481835,0.49836217935583427,0.5372145634957861,0.5174494743155906,0.4855957018709687,0.49204797954146995,0.493021057375812,0.5181104232997523,0.529674920251132,0.5,0.5410968558082356,0.543742773481554,0.4851984399679344,0.6420249724996472,0.5165455942302507,0.68976103099103,0.5160720214022914,0.5174350354394754,0.7497281869420102,0.5533198674186705,0.47319587197871804,0.618373402749965,0.5,0.5096189014378962,0.5023131722146842,0.5479587374125329,0.4854494051151609,0.6000219761619872,0.44678619369719613,0.5070947593856946,0.5,0.5057378316567274,0.516199682600463,0.5211023149991357,0.5153038639898123,0.5171888730455327,0.7046456287570977,0.477042704833111,0.4963120294292497,0.584369671868607,0.4926862718337154,0.4904081681749436,0.4646070920437583,0.5027333656846068,0.4883735449530543,0.7949230911190408,0.4473049168118217,0.4935629244608171,0.495265465118325,0.6393675095274856,0.5597617814125266,0.7534928982819753,0.5,0.496545102122729,0.4943807418147121,0.5130983762832935,0.638984909338955,0.48180275514340926,0.5314593802540886,0.47184302460788285,0.49517885096091885,0.5,0.42975478780477966,0.438897288758599,0.5,0.5603493730058217,0.4959303024134253,0.6883036332447366,0.4699206154892662,0.48239040849066467,0.47612600222944024,0.45588518519504895,0.4809880081565938,0.45993986599372083,0.7211956898598333,0.6066702722829458,0.8394997607697309,0.5191792496185091,0.5365550970938788,0.5166552952165557,0.49976545844809095,0.43786371457798623,0.4939544475815128,0.5497222895765371,0.46422548815309816,0.8289467011813461,0.5392024011802905,0.518635480884078,0.49334146288305,0.5110156559249346,0.7482935948816709,0.44476021877984184,0.4537344575549204,0.563051656848324,0.4916205069048623,0.4812325638290629,0.5193248604651168,0.4660349555354817,0.5,0.5370741459256669,0.5217125211413288,0.6251969121762305,0.4169668813293618,0.440267387518326,0.4747030250408505,0.5162744778008602,0.48723560458316373,0.49317635547675603,0.545220163945296,0.5100036690244414,0.5170175441132717,0.5194015693658804,0.4900193252616707,0.5101596715427341,0.5092102053534472,0.4981007638372797,0.44734689731063276
CG7630,0.5,0.54616189419457,0.5006414426454988,0.5,0.5292339599817365,0.5,0.4649177843693001,1.0,0.520192214680559,0.5898412444856378,0.5196450142612796,0.5442391380272774,0.5061995167159604,0.47034462203774424,0.5514162415109795,0.48903870099129504,0.5447949027010834,0.5387525007581353,0.5139223161377273,0.4855488098424668,0.49597082105287044,0.5360670816287215,0.5024048318062196,0.44779234991595707,0.466931543523607,0.555634675384978,0.5,0.5342773225845585,0.4858298951379868,0.5597716876204106,0.508499711706835,0.48394883807115513,0.5319830752544528,0.5335702878698869,0.5119070855031953,0.5490929092121998,0.5405219348423334,0.5459269964788749,0.5320994183112333,0.5431358442755438,0.47770138802610707,0.47867708118954044,0.5079409482550569,0.546048821954406,0.49591837793492827,0.49699955599840034,0.5086369583116073,0.4644605068704398,0.5391460502414757,0.5251512105352856,0.5307619066662377,0.4801320767328735,0.5051867307952976,0.5482419594975262,0.5213589253061119,0.5157117625432617,0.518264105798488,0.5014710379506779,0.5869818681866226,0.5191670436536507,0.4910433818698453,0.5422722498868234,0.5148707082617935,0.5,0.6088609925917472,0.5010341127821047,0.5253913223009345,0.48032429830196305,0.5188163995786204,0.5093900969568816,0.5641826677696415,0.5059219621358294,0.45087302133818347,0.48386402184149374,0.578803383950497,0.45582624992795395,0.5,0.442805511546619,0.5625333063519731,0.5039762813118744,0.5224917898336112,0.4809492496100759,0.5120150254501006,0.5723991928514627,0.5,0.48857888699879576,0.4718655134655613,0.4794501586338177,0.5195936328491925,0.5394917905398946,0.5053315766079779,0.5775588082979866,0.50906342862906,0.517284247258859,0.5550183175396117,0.57211512644571,0.5026728178123163,0.5497896844261699,0.4846706069061338,0.474353844622617,0.5353788605087978,0.5382964276338181,0.52183733276129,0.49844039983009036,0.528805129714079,0.44319120312818383,0.5,0.4903449959998318,0.480426365471296,0.5450634502803315,0.4819999484651655,0.5498182254725565,0.47881327198527485,0.5300915475602223,0.4886870335891667,0.5,0.5710657359866783,0.5483773004493196,0.5,0.5176039701480032,0.5190617069851141,0.4942137073628008,0.5254827307323983,0.5834466755067546,0.5247834384814012,0.5559026021174689,0.5589931897238892,0.5540472522246136,0.48313699530911297,0.4962283922845743,0.45434073596464475,0.5352275765359906,0.48397505767459137,0.5010323607027315,0.5454684433485837,0.5130839612298207,0.5547609332143251,0.5107365596987975,0.5333987808449989,0.45428363936630695,0.4945587494637636,0.5146136047620461,0.5112354077956603,0.4757108188568869,0.46966702151286305,0.507743883782183,0.5394821664120291,0.4938827970964931,0.5054015456541554,0.5498871171930043,0.5368629348913149,0.5588673868261163,0.5,0.4986496265963644,0.5134607730380092,0.4888877473574689,0.5790536615355084,0.5092431231227278,0.5625810660585344,0.48857888699879576,0.5468491973704326,0.4992830224673154,0.5354643915544788,0.5613798812796218,0.5543783410943268,0.5271282773901816,0.5539022266618435,0.5403589498149991,0.5199251835278879,0.543587457183842,0.5152415033546485
ATPsynG,0.5,0.5122968897971839,0.5173275886198143,0.5,0.5425962902634982,0.5,0.4794277836597672,0.520192214680559,1.0,0.5970424086093555,0.520376010753781,0.579734633228797,0.5367699109358461,0.4871880695402787,0.5642106006848375,0.5077148872848117,0.5717935698868507,0.5661365673311247,0.5306694603429314,0.5041415598612375,0.4864123411613867,0.5381276597823871,0.4980233745378892,0.5132635479369745,0.5186596320969254,0.573565642720136,0.5,0.5190787269326798,0.48365540000247215,0.565649831922241,0.5264567681189619,0.5402956265182596,0.5191264816346357,0.494744379451933,0.5219151676656486,0.5730750051070721,0.5329561382564995,0.5908860068320773,0.5582331197219983,0.5769584790867293,0.4864253414742332,0.47270796034245377,0.49095177398865963,0.532137711803149,0.4693202659458757,0.4774996675897144,0.4857195738211599,0.49774536716600315,0.5631041614456894,0.53461663645999,0.5220574189444055,0.48837568027787975,0.5172235512922924,0.5326197453403504,0.505444413799054,0.5159976635438367,0.5809850925655362,0.5196246812784584,0.5882676590494054,0.5129341765800124,0.4886507066267955,0.5495996347104262,0.49167786714505435,0.5,0.5855268886457172,0.4657443364020546,0.4976038906969615,0.498751440351858,0.5332963760651938,0.531183545906984,0.5370588774517463,0.4737163476287518,0.4439347330065958,0.48039617292739667,0.5511761505201247,0.4558167897196861,0.5,0.4731873715757217,0.5725876653027465,0.4754445345455936,0.5405408302915495,0.4889341861969962,0.5361209716623353,0.5437409506653791,0.5,0.4885910652078953,0.5168981991788172,0.5114063960018849,0.5359110040838359,0.5539420280107711,0.5148805829593155,0.5517933495372136,0.516768661611786,0.5211196045741581,0.5415272551696406,0.5593659516240513,0.4945600868473336,0.5558417340475449,0.5004519854000095,0.481260207546352,0.5089305024494375,0.5093174880393784,0.5246676595822213,0.4857505987338376,0.48212207933671813,0.47389027218318863,0.5,0.48594125635733176,0.4825452828722584,0.5229375779246246,0.45933163159941437,0.55853825980428,0.5203388818176337,0.5078706746919777,0.48657246389806214,0.5,0.5686303291342555,0.5540708390930765,0.5,0.5305386318474771,0.5374252552977141,0.5204761106634589,0.5440664586644071,0.5779388058656606,0.5286308032934325,0.5480564124029507,0.5765223631093351,0.536648462367532,0.5101421524039681,0.48574374829049566,0.46495131515580235,0.5243648919166254,0.48553490202019595,0.49891209771343176,0.5511967162215804,0.5278708462116638,0.5513437106233143,0.5128669532007685,0.5360734231408134,0.48817438802218754,0.5107212947022614,0.5169466934922318,0.498836400390901,0.48732484705714013,0.4847173371373589,0.5175691245338494,0.5238646720824964,0.4756970331835541,0.5322684339853453,0.5463081446369622,0.5496549912749714,0.5610065973188745,0.5,0.5065415343194617,0.4938010663550097,0.5076967860447804,0.567822702982529,0.5332115503757805,0.5634675895535332,0.4885910652078953,0.5349979472778986,0.5625354435818978,0.530211515136816,0.5539523240229158,0.5553199903379495,0.5238185043145664,0.5435605561437729,0.5366427648381096,0.539853124464821,0.6013839769468768,0.527976978012265
RpL39,0.5,0.5383807841350353,0.5352943441392065,0.5,0.6330033786461869,0.5,0.476719220909614,0.5898412444856378,0.5970424086093555,1.0,0.5151366247061222,0.6796996451175026,0.5507379058657474,0.4511913103594599,0.6513529298249626,0.5453130856131405,0.6508908505985642,0.6282981474523757,0.6130753340515795,0.5024668826070042,0.4611327088248278,0.5811532074109073,0.5085111551629115,0.5110930893028743,0.5318280752012792,0.6210163490429459,0.5,0.6327790168957834,0.40835673618600377,0.672865750308421,0.5319958843528916,0.5082430255114389,0.5118112300963447,0.5805191401776123,0.546018742266943,0.6567300278682107,0.6455785400671583,0.6518706988277433,0.5757228959388788,0.6828974542943044,0.5050680197939439,0.4647956825489933,0.47918205521723756,0.6013095881245302,0.485570236027905,0.42687404544074564,0.49038767943958195,0.5526267096867961,0.5567288165029132,0.6048494408264087,0.5918232328223489,0.48567775927370943,0.5496933247079112,0.6027131309535678,0.5181529666070621,0.5254487475047382,0.6429813175378183,0.485787247772164,0.7069191248381819,0.5693917997498357,0.5237150396884792,0.5551298196474542,0.48053086599748424,0.5,0.6551772762204063,0.48252510775771246,0.516953770383342,0.5185189666949735,0.5070403202413302,0.5086988042880444,0.6533735392503137,0.4213600393372481,0.41694468745959556,0.47969169163624537,0.6944838534869571,0.422623755865036,0.5,0.3988170794659772,0.6772983815374677,0.4986669245324169,0.5805107813192458,0.4762702331945455,0.5547922697442624,0.6313327362085539,0.5,0.5078244130687075,0.4638175238466262,0.4600267550257583,0.6065271742120821,0.6080434214945886,0.5376802213603468,0.5975242045348397,0.5220977968212567,0.5420124438549567,0.6612138651574793,0.6593071441481418,0.5244251950029751,0.6370719758057369,0.49670295990301716,0.4661174245226135,0.5976092251582281,0.5541473474600389,0.5839851435642615,0.467102185140357,0.5041777485049117,0.4591112251768735,0.5,0.46374829034653553,0.4727108153418237,0.5830627195328969,0.4564218831004239,0.6748023146977553,0.4621443255101116,0.5922352533488936,0.5017184026414263,0.5,0.6629685914375223,0.6169054475046217,0.5,0.5328291877098418,0.5744959189110854,0.5551368466320844,0.6059270240906665,0.6743257971024795,0.6038625487149976,0.6128695554511808,0.6873898806518155,0.6157775339153979,0.4826230657085137,0.5010849142525285,0.469417096854837,0.5514222184625747,0.4885970556130177,0.5203976261460964,0.6269425765770271,0.5517507970154372,0.6515092723400023,0.5050359180937246,0.644912789107096,0.48844741879723536,0.5002059613838249,0.49129025278054383,0.48673094872153705,0.43641974472994227,0.464305452588169,0.6204073855956044,0.5689062903116857,0.4699885255730441,0.5421015744102435,0.5792379092511215,0.5847549153493765,0.661977214898031,0.5,0.49314950807886776,0.4876867147590623,0.5226735521427246,0.652095125523522,0.542258694575824,0.6499464407569676,0.47845052234198987,0.6289900776238881,0.6240765200311063,0.5961022575204513,0.6678887198514102,0.6411325109630571,0.5454067833700579,0.5555431001572134,0.5584033638497704,0.608988897418784,0.6664020917655193,0.5347079677075525
