,CR30029,pre-rRNA:CR45856,His4r,CG42815,RpS3A,Jon44E,Lcp65Ag1,CG7630,ATPsynG,RpL39,Phk-3,RpS25,CG32453,CG13731,RpS21,CG10953,sta,CG14302,RpL9,CG4362,Osi14,Mlp60A,CG8997,CG42305,Cpr65Ea,RpL35,epsilonTry,CG30413,Osi7,mt:CoII,Tm1,ATPsyndelta,CG13069,Mp20,CG18649,RpL31,RpS17,RpL14,RpL23A,RpL37a,Lcp3,Cpr51A,CG17633,RpL18,CG9747,Tpc2,Cpr65Av,betaTry,MtnA,RpS9,Acbp2,CG13060,CG13159,RpL11,CG13063,CG11911,eEF1alpha1,Jon65Aiv,mt:ATPase6,Jon65Aiii,yip7,wupA,Jon25Biii,Lcp2,RpS12,Lcp4,CG34282,CG15213,CG32266,Cpr47Eg,RpS27A,CG9083,CG31626,Gasp,RpS20,Lcp65Ac,CG8664,Osi6,RpL38,CG4115,Vha16-1,obst-A,CG13738,RpL19,Jon99Fii,Cpr78E,Ipod,CG15282,RpS23,RpS16,CG17290,ox,CG13679,CG15022,RpS11,mt:CoI,CG12310,RpL24,CG7299,TwdlM,CG14300,Jon25Bi,RpL8,Cpr67Fa2,Obp56d,TwdlB,CG11131,TwdlF,fax,Mlc2,Vajk4,RpL23,Osi20,Neb-cGP,Jon25Bii,Lsp1beta,Nplp2,CG13315,Lcp1,Mhc,alphaTry,CG15212,Hsc70-4,RpL32,CG9568,RNASEK,RpLP1,CG32073,TwdlD,TwdlW,Lcp65Ag3,up,Lsp1gamma,CG7953,RpL28,EAChm,RpL30,Obp83g,lncRNA:CR40469,Lcp65Ag2,CG17127,CG10472,Cpr64Ad,Osi15,TwdlL,lncRNA:CR34335,sesB,asRNA:CR45663,Ag5r2,RpS3,Act57B,RpS2,CG12057,CG13059,CG13043,CG30457,ATPsynC,CG14454,RpS8,Jon65Ai,RpS14a,RpL21,RpS18,RpL27,RpLP2,Tm2,TpnC47D,Mlc1,RpS4,RpS29,nur
CR30029,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pre-rRNA:CR45856,0.5,1.0,0.5711214471484141,0.5,0.5842207895236289,0.5,0.498588685527589,0.5949872308948637,0.6216597490898846,0.6327831218419112,0.46999430354229144,0.648186614976432,0.4922372664442778,0.4800216225398844,0.619565879832073,0.49311205414192977,0.6474968209161529,0.5170643274565302,0.5917002904907995,0.5,0.5377350023340536,0.5984099223389099,0.5057611178448698,0.4304882834394271,0.468066117328264,0.5963991637577074,0.5,0.48406175986996086,0.4227575193974244,0.6139287616053253,0.5730202890752517,0.39219773961772514,0.5152262379182483,0.5587790406347309,0.478973323796812,0.6248487596711311,0.6378807025982157,0.617216435774488,0.5490196557105392,0.6501069289740089,0.5148307585942022,0.44607408366464013,0.5504217717629792,0.616879158441571,0.4269952686679884,0.3469476066466337,0.5154604913178981,0.5223732871961998,0.5661315709711648,0.5640503184225403,0.6467237992575444,0.48180993843978476,0.4917000670526723,0.5569514114555432,0.494736471934927,0.5503355995405655,0.6119651598186444,0.5246740119408025,0.6451384870485432,0.5933434077449176,0.5237611409156939,0.5510915971087913,0.4930759654465609,0.5,0.6508139569678268,0.4989789348988382,0.5001442117195734,0.5061352782107866,0.5001442117195734,0.5122754705593013,0.6246022813653086,0.34312770601683484,0.4493388002194244,0.451550521072,0.6584426179324524,0.5043259546834131,0.5,0.42607572605604044,0.6304833039661553,0.4955792549079698,0.543602538009567,0.4373292125346326,0.5167508695166894,0.605276357775937,0.515579746654936,0.5024116996659582,0.38117269941857607,0.37914752600583373,0.590326725091369,0.6052274445482243,0.5093995628836803,0.5717256006686989,0.5116808883993048,0.45195985452849646,0.5931564588140208,0.6046438275449111,0.4868919903569897,0.6388955063993058,0.4793621147555895,0.46073058068454714,0.5100991251975812,0.5,0.5739989862509567,0.5009439904414775,0.5,0.4873068976110399,0.5,0.37634570548560975,0.523676739407082,0.6034690803989969,0.43536127235183286,0.6378050529930277,0.5228206866821097,0.6191612353194317,0.5,0.5,0.6118648399135024,0.534535558209835,0.5,0.5583569834409564,0.5188446729938923,0.499455778170368,0.574920200933719,0.6313626114997855,0.6507426621130903,0.5759721558267556,0.6731535171995127,0.5808486614496455,0.42444103746979017,0.4483453204609427,0.4715106306198054,0.5061855485104192,0.4997904645609028,0.48180993843978476,0.566644302100441,0.48411763664033874,0.6161164483194781,0.47415209222059795,0.6084942877412882,0.475366530929063,0.43523603375808695,0.5725079237034423,0.5047733096740911,0.5133530589128326,0.457838547588197,0.618293013586434,0.5519195094014031,0.5306258904112294,0.5091137875414268,0.5672886067463503,0.6043765964091441,0.6639634626802902,0.5,0.5021351944151748,0.5329180029633821,0.5,0.6729124547113713,0.4846512485410852,0.6047511787784968,0.5,0.623591112899993,0.5836527448134305,0.6004789935903612,0.6424172509427102,0.5849643519044001,0.5732604472621656,0.5763437060013518,0.5901937131000389,0.5947528095661143,0.6224338259748279,0.4613749231756907
His4r,0.5,0.5711214471484141,1.0,0.5,0.5281637015658467,0.5,0.5094037248057585,0.5387130667054373,0.52150904672178,0.577868267176257,0.5265943454110069,0.5970912432724007,0.5464355549456147,0.5051151962656483,0.5727453888082216,0.508470802117769,0.5677667966833233,0.4834545168736669,0.5625882877659029,0.5,0.4937031140504353,0.5444479182901002,0.48793832992644326,0.5201355973600115,0.5329219111491941,0.5771944156734964,0.5,0.5247799496464413,0.49572087484014116,0.5754310345027509,0.5260138034129138,0.5460242668288531,0.4814362432111044,0.521569230879155,0.5365835057760653,0.5812607913998092,0.5690815354453473,0.5662967206482888,0.5603559863952482,0.5629821730447393,0.5163295367331663,0.5372549871883374,0.4941426379158117,0.5433862144154274,0.5138239292581371,0.4878636967500656,0.5057885721639103,0.4833119714708895,0.5282568753079007,0.5612866300159957,0.5051627192211332,0.4807954024982334,0.5386175512451702,0.5406689246522801,0.5055845761745993,0.49794771482796435,0.538784100222867,0.48631229886644545,0.5403040079320701,0.48813687993385413,0.4984343638649452,0.510777895387241,0.48543768822679084,0.5,0.5680240637164149,0.5259650436671629,0.5081392532025839,0.5054073752562278,0.49048257118478344,0.5083128226969239,0.5796695312815181,0.4949136051196545,0.5101912883253455,0.5285700162132767,0.5629731138249299,0.5168837468512391,0.5,0.5040908449589245,0.5614040273794916,0.534326015529205,0.5239673485582268,0.5404007713799683,0.53736465846735,0.5445317024083817,0.4957694845626904,0.5089838299858359,0.5074674121803634,0.5225194126571647,0.5629886588542055,0.5685019141127364,0.5073661159968176,0.5231694500014419,0.5009411115017974,0.5403411201754663,0.5474146171977383,0.5609228219262984,0.5102739498043197,0.5671551529301395,0.4898553666546717,0.541386712797073,0.5046079167990238,0.5,0.5338116424450404,0.5038784068174573,0.5,0.4890720496658128,0.5,0.5356326967183339,0.5512964201693117,0.5237648788930397,0.49563526485268755,0.5824545553608261,0.5213136671433973,0.5276073070279724,0.5,0.5,0.5369812095560506,0.5206536762218636,0.5,0.4655933292083593,0.4897260595058754,0.5144012840802744,0.5229508112330258,0.5771712414563295,0.5128173115585872,0.5499475812500101,0.5810810216328905,0.5002669449956136,0.5295197165159028,0.511726759258313,0.5192681560739454,0.5104176390560717,0.5317642957294035,0.4857867631863857,0.5522252203082264,0.5186722439604113,0.5830953732276081,0.5467297839989063,0.5545895771794043,0.5308107673414516,0.525823635110095,0.5024998947426729,0.5318933027338659,0.5359422567984891,0.5157470328458243,0.5449961899177833,0.4895315484401538,0.5010240427797773,0.5143669680158789,0.5354361981608347,0.5181990281612643,0.5556437976772675,0.5,0.5081392532025839,0.5179563280133741,0.5,0.5210461665565316,0.5216914537117114,0.5633083939560677,0.5,0.5699392075598307,0.5537455164777602,0.5716908607583647,0.5796887412497514,0.5671861228997905,0.4909527115624532,0.5120337125712708,0.5119284818358744,0.5206884504751859,0.5855397788555915,0.5354643733879412
CG42815,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
RpS3A,0.5,0.5842207895236289,0.5281637015658467,0.5,1.0,0.5,0.48471032625508464,0.6180787681703792,0.594083012937636,0.7133877597437641,0.6002484278117678,0.6944297894864012,0.5242655331785993,0.49788579311392955,0.6740856273745207,0.5081622911462643,0.6811015947079405,0.5073822877145543,0.6609437843553279,0.5,0.5785374207910755,0.6521930363433495,0.525792689616949,0.5417878733618999,0.6157820150594504,0.6653651259651747,0.5,0.5489558619830127,0.5268988291299965,0.5911759689623128,0.5690000464321111,0.5772017086829169,0.4909344869487812,0.5624634966222859,0.5112895962494792,0.6875424377624997,0.6828468966684034,0.685617971743326,0.6369981453234207,0.66875032772613,0.525165540579961,0.5339205084630276,0.5466491737119371,0.6586023634720015,0.5399992483142756,0.5468028950016346,0.5147007790361444,0.5148701983864864,0.620987146279112,0.6730028369586123,0.6237703654982676,0.4945354719632737,0.5263395054435912,0.6493938832254995,0.5047845053637117,0.5208366201413743,0.6509509061797147,0.5273646546313258,0.6382138223467022,0.5047047284023025,0.4812991443591132,0.5683402375724164,0.5354314316461346,0.5,0.6742056152849123,0.5316686975243212,0.49603216315249493,0.5501816452711367,0.5073252372569326,0.5039662785268954,0.6600684025418423,0.5506110129846564,0.49045762396584425,0.5798902996112253,0.6884469265334714,0.47608973095431595,0.5,0.5380876222985153,0.6951129669969781,0.511952790043752,0.5194639961588758,0.5608583310194328,0.5253475278110183,0.6674621350115738,0.5158183706326288,0.5021853638116338,0.5389644573983933,0.5440946363337431,0.6578358318837378,0.638864867278442,0.5131952128269268,0.5957783572102447,0.5203126482388022,0.5690586412683565,0.6607330918570069,0.6345618096877556,0.5077494317435387,0.6784926123490437,0.48552379696793097,0.5531090823685368,0.5374401015354329,0.5,0.6503958864790398,0.5177601847996273,0.5,0.4858793682691562,0.5,0.5424794189339025,0.4500637810817712,0.6333779099315915,0.4850952620732244,0.6898687054885944,0.5496990890073881,0.6228288023299292,0.5,0.5,0.6242019454715768,0.515403882780815,0.5,0.5737352716192351,0.4774797776842078,0.48733576604586587,0.5608601325749307,0.6959114618011444,0.6262426373589063,0.5708580162169726,0.6968436036727208,0.5527173645817802,0.5705293359491965,0.5591787347627476,0.5079707147488254,0.5524591792458814,0.5221976493216036,0.4838940226285961,0.6684715602998419,0.5237669794531278,0.6698051854367144,0.5920374518730358,0.5749878802966447,0.5248731912619601,0.5600485651931524,0.5480660381688076,0.561821324068996,0.5519955625292398,0.5205530626683232,0.5857888461144583,0.5303953833890155,0.5333936873470133,0.5234880737741872,0.6384452718961697,0.6129967199638521,0.6845341001137472,0.5,0.48850344708286986,0.4996634262361402,0.5,0.6677578064594545,0.5204447731999677,0.6831483914010039,0.5,0.6732444972285068,0.6611432798781692,0.6636181437696634,0.6784461977920637,0.7008674812956538,0.5734443538331359,0.6018289744212579,0.5926594472481739,0.6666433813559649,0.6928599800675306,0.5232054388590295
Jon44E,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Lcp65Ag1,0.5,0.498588685527589,0.5094037248057585,0.5,0.48471032625508464,0.5,1.0,0.5111738893063938,0.48836530522530686,0.5383708065852442,0.5366795002144054,0.5199194020011516,0.48162270680809327,0.5194313675093526,0.5296011477253761,0.48434420507420217,0.5100390628178617,0.49045274923885135,0.54067697583983,0.5,0.5418963294785629,0.5123453563613621,0.48479323706945177,0.5278963180015405,0.5414692057566006,0.520282005294638,0.5,0.5096516539387298,0.5637093991388771,0.49368326554894326,0.4976876369404335,0.5568792656333567,0.4868998439268189,0.5249420078959312,0.47600945117161075,0.5247400637625137,0.5152429178131327,0.5503550229574666,0.5552644211086405,0.5133638432140163,0.5076897403479274,0.5589300859265506,0.5051815084861493,0.5325072843931935,0.5117284801184053,0.5898822030328593,0.482449105929935,0.4985766929238319,0.5038818950284039,0.5251065955073553,0.4951072971071769,0.49466637331838226,0.47973488034417483,0.5170823661249303,0.5025586270394133,0.4939060441316124,0.5177152005886246,0.48508892203328186,0.5143851070293688,0.49681071503605667,0.5275454954108768,0.4908056815470701,0.5164508341567774,0.5,0.5303015300132462,0.48405388937000016,0.5374914100588746,0.5102281991101396,0.4924530278452915,0.5056207940619237,0.5253501471219411,0.5886065894414483,0.5346639844319876,0.5667260937755162,0.5141626768307437,0.5135320667278775,0.5,0.5389247239151533,0.5260596603063346,0.5346399212724102,0.4929171050397863,0.5304718802262262,0.494390911106885,0.5288175598827224,0.49466637331838226,0.5148069463236044,0.5587173142978283,0.5497813346695931,0.49208803946212665,0.5412039293059434,0.4936943246132585,0.515086826024682,0.49252217933258147,0.5253753931551566,0.5342347699835217,0.49285917061877293,0.4893602868026078,0.5094714081074723,0.49284108913727565,0.5245710721128359,0.4924530278452915,0.5,0.5275484896021748,0.5252954895214555,0.5,0.5062048398163912,0.5,0.5540956120401979,0.5581927490614872,0.5066050795962528,0.5857064944825136,0.5183053628589489,0.4853996738667304,0.5251367277908213,0.5,0.5,0.4842306160160898,0.48705765228038167,0.5,0.5140878716833387,0.5066118715930275,0.4902185602236997,0.4853027555127078,0.5513369102313704,0.4981668709719314,0.496390648084787,0.5099423379061354,0.48932524528527327,0.5492281538566117,0.5462078962479315,0.5478915104287406,0.5274101679210015,0.4887218548727626,0.5264960809344881,0.5124850056785825,0.47478633118513,0.5361651411726701,0.560660354535183,0.538602914086967,0.5369219585460479,0.485517588228734,0.48342252694864973,0.4973987174966096,0.48072416514789923,0.5142003117100522,0.5350303595012406,0.4994080565743693,0.4918632295447313,0.49992279634210385,0.5160508018710492,0.4957520507568209,0.5183681613787141,0.5,0.514972218952083,0.49324717866049483,0.5,0.49348628590555266,0.49534884052697986,0.5284721436850286,0.5,0.5299956095824272,0.5222626859557754,0.5162648445701341,0.5301333954170321,0.5162983383025466,0.48746270798334634,0.5087889852672366,0.49293673856383646,0.5116822417398145,0.5113565184969311,0.4768237295843383
CG7630,0.5,0.5949872308948637,0.5387130667054373,0.5,0.6180787681703792,0.5,0.5111738893063938,1.0,0.5931469807514195,0.6709684976330097,0.5448954647107618,0.6562582028770316,0.5011064887851008,0.48510268860448874,0.6321519247981092,0.4995547130138657,0.6588190009713821,0.5220842194942357,0.6346914417793228,0.5,0.5449888628737931,0.6065955014008111,0.4960588830151501,0.5147120611080181,0.5776986351007981,0.619731475062849,0.5,0.5323419749989134,0.49321825925421997,0.6464946762986201,0.5563736521359558,0.5192956430030682,0.4866019119174341,0.5604874904167543,0.5002579015794346,0.641365448861253,0.6519456351919897,0.6449250844913543,0.6005332307441377,0.6074631124813351,0.5141136916246111,0.4971512266251537,0.5347620800672771,0.6351077495578791,0.4967662043693783,0.49210590730563203,0.5247703501155265,0.5196726058216243,0.5792507576849734,0.6298883824127008,0.6483269465951038,0.5046019463477719,0.5018157893722898,0.6095239145139756,0.49920179372145945,0.5353958686683584,0.5992457906734916,0.4913953419908093,0.640991700878902,0.508764097309463,0.4857857561076536,0.5579386134646473,0.4851337576381809,0.5,0.6506459766599917,0.5169480316522753,0.4948687116044518,0.524225463696744,0.5142736247928497,0.49516923443732314,0.6177634049675763,0.4942280229168533,0.4775314717000409,0.5432104451309611,0.6301235203258831,0.5003637988833418,0.5,0.47909072362043387,0.6489731524975116,0.5123263728649867,0.5270082045310336,0.5000648340493197,0.5229503065120383,0.5761182465536339,0.5210586488156419,0.5470636760471657,0.48934353867237024,0.5072620077443392,0.6303611542637275,0.6118979642642445,0.5015272635062702,0.591997804096133,0.5171600154531344,0.5283715916663612,0.6423412289669036,0.5790393341090003,0.48681511071840977,0.6263675212913034,0.5209025317534027,0.5200070190603824,0.5026306768798109,0.5,0.6284985870709019,0.5190633384988863,0.5,0.5008527089049718,0.5,0.483230632909256,0.4626992876572206,0.5937406109366875,0.47256322806785955,0.6638685810768015,0.5385039572395712,0.5915344793808851,0.5,0.5,0.5891900627388289,0.5234300915519651,0.5,0.571875240861529,0.48640306810026607,0.5250387406702168,0.5861166441398005,0.6391781926560971,0.6396876409797336,0.5658855119092057,0.6782618293835783,0.5666451530228624,0.5154887752354533,0.5397500322509117,0.5204969192397453,0.5328456235744895,0.4964744900231938,0.488145243879902,0.6290478994185078,0.4929378640572191,0.6309721982570852,0.5732814717501153,0.5689354304555747,0.5279583184696669,0.4814481549094344,0.5312801146588457,0.5646896362486551,0.5416151755635601,0.5177486970083067,0.5551241894089674,0.5517722309465782,0.5136832132986612,0.5160821946046352,0.6043046059874972,0.591624583266459,0.6476588381920798,0.5,0.537559520618927,0.5413871057045467,0.5,0.6427005540497855,0.4942494383507751,0.5985784893532862,0.5,0.6092766388824371,0.6118844108461138,0.612041771483079,0.6323715476000975,0.6411035433968381,0.5460185286335477,0.5587858419098937,0.584675743005509,0.6269511987675149,0.6294369075454369,0.4927850081285418
ATPsynG,0.5,0.6216597490898846,0.52150904672178,0.5,0.594083012937636,0.5,0.48836530522530686,0.5931469807514195,1.0,0.6783671632586177,0.5398717913696449,0.650330522793261,0.4489036554847982,0.47544763873882595,0.6382052248620116,0.5052848121784681,0.6592154780551516,0.5075762538792324,0.636449523303273,0.5,0.610298190945236,0.6147005126867517,0.5102468453200325,0.47535844925938303,0.556747512520519,0.6280004498221946,0.5,0.5318685527665677,0.5202744826934026,0.614185215579396,0.5854011021429728,0.5370228092176775,0.4700725477260274,0.5371968502481647,0.47266748424441013,0.6470026676070932,0.6496225469774441,0.6524209338878959,0.6173561589014529,0.6343052780144631,0.5249890018763338,0.5242799841878009,0.5486886525378968,0.6224929332926865,0.5151490704394471,0.5317500810137794,0.4796404378118049,0.5204707357315952,0.5731503031331726,0.6366643705403335,0.6277025292811412,0.483271662205242,0.4611611113925149,0.6265445731799759,0.4930052708030264,0.5590532204556418,0.6057276212500398,0.5081075927860644,0.6712215230760974,0.5225847487676817,0.4835995266760878,0.5746539829170655,0.5340150881056974,0.5,0.6682295521017018,0.5266160008173012,0.5033320178173427,0.5561038011041579,0.5071894852529397,0.5211047984677993,0.6535263742827904,0.531991112178042,0.5003076474240944,0.5265965432691837,0.6486853129738871,0.49123260190183876,0.5,0.5142809962143038,0.6598266112202152,0.5564634298949922,0.5164317220524101,0.5089238193605208,0.5048175389737782,0.6261792703868783,0.5050809820926996,0.5006357998741616,0.5025584669463888,0.47815641974361467,0.6280016380846647,0.6081574219080814,0.49152946368878886,0.612365293761169,0.5064571880466139,0.5242882747156113,0.6208232816013934,0.6172266279178893,0.47576985135790634,0.6461161440909658,0.4970621563795883,0.5131568910400117,0.5033320178173427,0.5,0.6119200136846051,0.5296857584895236,0.5,0.5106661459892065,0.5,0.4909097552674444,0.4736498697927627,0.6006411291891677,0.5074572180931791,0.6598128466084947,0.5223756839990487,0.6141268939943206,0.5,0.5,0.5566736356822013,0.5085891726936033,0.5,0.5545310627398633,0.4988610261432236,0.5019020871379013,0.5384957470417656,0.6423127424503208,0.6302395772215732,0.6095407809728989,0.6798986524999212,0.5246853204804892,0.5214256000153676,0.5323329629285716,0.49046003840894997,0.5468237694517276,0.5156849822853615,0.4887239921771064,0.6193726223079342,0.45764318051990927,0.6291421781453321,0.5500247232729674,0.5808304078429924,0.531151727326617,0.49459636458273754,0.5534886153723025,0.5331232851819098,0.5243011136389838,0.4982340556976272,0.5676475615959329,0.5696380675303429,0.5004145671906493,0.5185728341387045,0.6123703518056789,0.5794911901393265,0.656037482150527,0.5,0.4956170829461487,0.5217084571527074,0.5,0.6435680376294265,0.4538408000317634,0.6381979677616142,0.5,0.612340599975278,0.6331034900930159,0.6307383936461085,0.6675779108408133,0.6681944947108203,0.5631179915733272,0.5969292657091433,0.588584486639915,0.6220406233288216,0.6324776485454617,0.4575447362331443
RpL39,0.5,0.6327831218419112,0.577868267176257,0.5,0.7133877597437641,0.5,0.5383708065852442,0.6709684976330097,0.6783671632586177,1.0,0.6383510294587434,0.8122843451834234,0.5211221033597427,0.5187687142179072,0.8007892146594003,0.5104978964398234,0.7870360574822216,0.5011001479923245,0.7667383879437821,0.5,0.6677481058369105,0.7446436924194897,0.5129296945484095,0.5789535914217699,0.6993224623442319,0.7661491628053445,0.5,0.5870685844598376,0.5728627324969745,0.7236799069379092,0.6371281180548004,0.6781906042764814,0.5064515573553721,0.6384539139343405,0.5178105567996902,0.8079677095347012,0.7966561154160785,0.8188555461634599,0.750503331032651,0.7726900667123038,0.5373387698654619,0.6020819812589475,0.5365534078049959,0.7644136163648154,0.5884764866149542,0.6443780085568215,0.5213068303554205,0.5199474904763861,0.6292418634186194,0.776281120381215,0.6965711218253791,0.5068248850930075,0.5274991038866532,0.7553288269114347,0.5103285982242142,0.5391684099058366,0.6992338000637874,0.5051916615891379,0.7411575376571907,0.5266094976578573,0.4730106630169561,0.6486744737123866,0.5087492522731338,0.5,0.8004096482305463,0.5677269735945563,0.5170825017151406,0.6006682147485918,0.5155974158047547,0.5421630697153532,0.792418646041227,0.6429381294914385,0.5530415346634291,0.6564362673206114,0.7985162720483809,0.5173070185598465,0.5,0.5557899162250138,0.8237403898418554,0.5972633278339115,0.5257817689182296,0.6097088302080754,0.5081781759105841,0.7532660074701337,0.5204689820578313,0.5266208516718183,0.6044435945087403,0.5897990469037625,0.754048033806878,0.7512585563920051,0.5136964157088588,0.6896436758544282,0.5086347634288221,0.6276091825614549,0.7715689719544432,0.6990004126063376,0.5032932229139135,0.7805215400499042,0.48896880595945974,0.5995337826821826,0.5252504742222626,0.5,0.7126226933679587,0.5845877468470168,0.5,0.5166444471473007,0.5,0.6171470275993185,0.46267326949734516,0.6987895329790565,0.5638399973540831,0.8109038072870792,0.5836749309090117,0.6822215467146349,0.5,0.5,0.6130553333904878,0.5333788213748032,0.5,0.6063998335612591,0.5027544018450112,0.49443135338088834,0.6033135513381719,0.8105964157147111,0.6628554108998423,0.6462713403280503,0.8398455338782562,0.5400170927057353,0.6094503577989644,0.6352046324042907,0.5151890239257472,0.6003809492910668,0.5122121620496051,0.49737897180966795,0.764339189300181,0.5082748972618941,0.7882704768478068,0.6826688978315265,0.6961724958741724,0.5650438771460204,0.5701343523114496,0.5459062279443784,0.5731700274884647,0.5819521550079723,0.5261038902064367,0.6952021329759221,0.5571056432896888,0.49698678331590534,0.49977216013820136,0.7250123963065445,0.688232986836129,0.7704812754738783,0.5,0.4896084123730031,0.5558442432421985,0.5,0.7112802866909493,0.518500053612231,0.7786828590579926,0.5,0.7652956018435366,0.7489800771959318,0.7595737764867656,0.7965877528444074,0.8201351191977312,0.639314750551319,0.6546683925200429,0.6702970018881391,0.7592744053943338,0.7904398249801183,0.5191521819311631
