,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.33467206397060323,0.3522348172482066,0.08070240434857633,0.46093121720210234,0.31219690571757636,0.3843476443446381,0.17097089270164262,0.3743433911416861,0.39101381984477535,0.10931284499826846,0.295386320837612,0.3048576392537118,0.2742543093002288,0.23989467575114537,0.2853416893815497,0.1369510986244316,0.23461617855506728,0.31707307481896907,0.32101959161590793,0.3275253202433871,0.3003220997374731,0.009751384709343502,-0.01489877517727649,0.019227261982016026,0.008030811707293643,-0.023026865649492047,0.28441045220772937,0.2717985840688941,0.14413918495306927,0.3082072607653682,0.27405827041134545,-0.06445776568265361,0.2100809581847857,-0.0846001980128451,0.22728040090215773,0.29237464618133757,0.3090209351590838,0.3173418720696064,0.2366845264773416,-0.1176331810365794,0.015563373911923755,0.26242953918519374,0.40471766893812156,0.008715755004948485,0.36355574168109966,-0.017595962945440746,-0.039853501958281676,,0.05077333886452519
RpS25,0.33467206397060323,1.0,0.26791774452065537,0.06544845780730439,0.34251120130361573,0.22620609892634902,0.24256586210895112,0.10542653343734687,0.2691585799743648,0.26230627517891797,0.10597116925768228,0.22681215112180522,0.25426950671270565,0.22336900662606152,0.21805394315522345,0.21866390956423953,0.11808418624149081,0.18205222066853285,0.2007825933151656,0.25033294576824133,0.24959955195334127,0.2603783309611552,0.030400414689831356,0.04378915195783488,-0.022767839149473022,-0.035447102935597816,-0.001830475426777388,0.16315765189815773,0.20543629839609606,0.1567855099461765,0.23600555476369325,0.22848178654116502,-0.04765757790213485,0.14575573106531467,-0.04164399103039893,0.1250763315225823,0.21604910064682037,0.21939247768066156,0.2026789767107811,0.12932797388235565,-0.04217858927647034,0.021040281384136744,0.24278507987192227,0.26261757075109654,0.043647653870614075,0.2922842994191099,0.006495936406047162,-0.03034899277866819,,0.022767581686655127
RpLP1,0.3522348172482066,0.26791774452065537,1.0,0.06837652299079049,0.31888789179964455,0.22294780484280372,0.2742539979526953,0.17675335429822092,0.292249218901213,0.26777722600043996,0.08971031521639163,0.27488904593258834,0.20269130921536005,0.23160925019519638,0.17193522785257348,0.22262951566941097,0.08942285133442278,0.2223620921294233,0.22409938063107898,0.21477825411152518,0.23649132783028762,0.19846414724586836,-0.012332683764987397,-0.016559763491103923,-0.019731213211014537,-0.025387699413875305,0.03787144751188126,0.1782910841050915,0.20366307379184934,0.05851905732245477,0.252233554648884,0.23068877865803417,-0.08807080791529043,0.13719560714046597,-0.013351381861356478,0.1305957625332828,0.21769239549301359,0.22589923585094437,0.22691419172659166,0.15727313365246018,-0.061492854312816106,-0.0087647616133707,0.1644315379966578,0.2420919527562759,0.0003078980382081831,0.25945451865605035,-0.06963526953931762,-0.0446054241218295,,0.007276078719496158
Mlc2,0.08070240434857633,0.06544845780730439,0.06837652299079049,1.0,0.042545711273090814,0.11164483972563913,0.152584474885632,-0.1389804501182537,0.11884284647464163,0.02468631705138709,0.6758961622835518,0.08082564680483029,0.0926376153550435,0.04712997558453631,0.06636688834965727,0.05849773108688536,0.650131549416344,0.05681986363984096,0.046839228346581295,0.06275958573978935,0.042640245665571334,0.09967577426852167,-0.07631682058808052,-0.06603414001733544,0.02248160759418917,-0.03725617766632504,-0.016151129591240366,-0.017838779311693243,0.03750402149834444,-0.00048756403270899866,0.03152543941557985,0.0972418309882033,-0.05802341570975284,0.018840547659368507,0.007563324719396924,0.011449127114146099,0.06367589983338981,-0.09925087381617907,0.0662467260293085,0.05721154452939601,0.01633003304457682,-0.033458313229165024,0.04932762668638411,0.09061494780991913,-0.0516359083976201,0.12103969369976046,-0.02078224391844303,-0.0037591718112226073,,-0.004975642728053365
RpL41,0.46093121720210234,0.34251120130361573,0.31888789179964455,0.042545711273090814,1.0,0.3377364637257427,0.3819005941068326,0.1716538547214275,0.3699296095623469,0.39092347871088257,0.08853166319488065,0.3250567461770581,0.33538804893125934,0.30179583913544095,0.27637038707529615,0.32857466470376706,0.09647213466210268,0.19112918234876503,0.2867964407380329,0.33038270269440956,0.32801792117681605,0.28177918603280444,0.04877206389228847,0.07131597892940017,0.0028736055704924536,0.005546633341269106,-0.03317278478492258,0.2667861694073714,0.2464573935070404,0.1555732844855792,0.3565364217010117,0.32954739733162697,-0.02921554672528216,0.204233246470737,-0.03156319821064851,0.2341587543331327,0.31920567345684975,0.41124083346564394,0.2884923580701962,0.22757066024335823,-0.04284597656544002,0.035188763599856177,0.24331676273799066,0.39263248505160114,0.06149874102129029,0.4129585857104149,-0.04234437592051311,-0.02722084575118159,,0.020422956555640723
RpLP2,0.31219690571757636,0.22620609892634902,0.22294780484280372,0.11164483972563913,0.3377364637257427,1.0,0.2772019146643716,0.13082427650596773,0.28327032869956786,0.2640039059058279,0.13937220592367908,0.23621544915802484,0.2161312429166294,0.23721647990455075,0.19366798986956063,0.20748042406538197,0.10880477451912937,0.17617305873201364,0.21330928026130624,0.26321433070710165,0.21412217302246375,0.2405024291742717,0.03109853481333404,0.027992755012729062,0.001310744079109129,-0.013006241362193968,-0.031742721436547064,0.1863441778091774,0.18848454785753926,0.11437562682705225,0.26066457121241665,0.22076556075619377,-0.046635495187139726,0.15475654952276902,-0.03376767071503118,0.1548357831446927,0.19834548538767444,0.22960878297255635,0.23467647858428162,0.18476640155330037,-0.0811405359688656,0.02021759762796057,0.12226155815482227,0.2896985336372562,0.04014561066848751,0.3110025401375432,-0.002295604420427779,-0.038744922278275896,,0.005608148933502687
mt:lrRNA,0.3843476443446381,0.24256586210895112,0.2742539979526953,0.152584474885632,0.3819005941068326,0.2772019146643716,1.0,0.13015267574971923,0.3666347254098589,0.28555976943931094,0.1554667522001781,0.2875642870567076,0.2712703539347906,0.22597847879741131,0.19969316581101088,0.2343270748399844,0.17511275084010816,0.21987825347461035,0.24413163627346995,0.2670014154448553,0.2223120150914405,0.30444051936095007,0.00936057134441375,0.022708123254991466,-0.024847450168076962,0.005103719699171645,-0.02637648284638861,0.22951625910092718,0.19767752377343847,0.12391014227760198,0.26111403616838846,0.2318955507663823,-0.064114051590662,0.14862703066029492,-0.0745847746513275,0.16235361405396978,0.28111288804841567,0.2087236353775628,0.23205362981209318,0.1987039860021545,-0.013182679460988079,0.023990277661895716,0.2083172341022598,0.3701795428257374,0.0430177853694707,0.3996363216843846,-0.06105376985736265,-0.007180272897053853,,0.014521582419367357
Nplp2,0.17097089270164262,0.10542653343734687,0.17675335429822092,-0.1389804501182537,0.1716538547214275,0.13082427650596773,0.13015267574971923,1.0,0.1367309647948319,0.1559513503340968,-0.1203955061590047,0.12044743693702305,0.09172103372241956,0.05042751324275137,0.11097727055895225,0.09556774484089063,-0.09288075577298946,0.12376745498782366,0.11727322390152868,0.1533957570216126,0.12086374698779244,0.09235655046759597,0.010629844046443935,0.004351062820835931,-0.024226338359197356,0.02839430619957201,-0.002066768417355807,0.13601770033092117,0.10241395809118548,0.0876222452574336,0.16507862088613623,0.11380782877419336,0.02380943517531724,0.0871025415846676,-0.023973589491001493,0.1063714614410587,0.12349880461206557,0.048360577147246314,0.105326752567004,0.09900759149612356,-0.0472341761645811,0.027642299218081957,0.08710107453728791,0.15141823836658916,0.049569378405643856,0.10704515978671955,-0.022194540428979323,-0.037107647247631166,,-0.014914661943838881
dpr2,0.3743433911416861,0.2691585799743648,0.292249218901213,0.11884284647464163,0.3699296095623469,0.28327032869956786,0.3666347254098589,0.1367309647948319,1.0,0.2885777398463665,0.1397055706351736,0.27592679460125064,0.22031386187143817,0.28253137555596985,0.250801923531945,0.2462808350294263,0.15842834312854306,0.22048802491420028,0.24665545186931032,0.3131775715759903,0.23274678118476286,0.23903641526641534,0.11414874547415094,0.1242624049000194,0.010325620718250161,0.0194506072146665,-0.014435140033358615,0.17118394370699985,0.1881610906396575,0.1352590950109849,0.26415152210786064,0.2824983043791855,-0.05698949618578483,0.1348456250258289,-0.061312565475048215,0.1872825768332103,0.2966575069257421,0.25395674939938867,0.22249246754140695,0.1805185367103628,-0.06754027763858197,0.03584839318505669,0.19910021265401706,0.33841394431052324,0.12081918598319075,0.3633281329997779,-0.02970015922007044,-0.035606681914196435,,-0.03490555462112528
RpL38,0.39101381984477535,0.26230627517891797,0.26777722600043996,0.02468631705138709,0.39092347871088257,0.2640039059058279,0.28555976943931094,0.1559513503340968,0.2885777398463665,1.0,0.049871868772091904,0.2800268899863611,0.2853462291791708,0.26530644936091063,0.21113043933229067,0.22578132717847804,0.07718067242833529,0.17874116508483176,0.2541449558375353,0.304241747204944,0.2664619847027884,0.28122378483709654,0.01872829635826498,0.04642112692122077,0.062404364682690165,0.010572744298160883,-0.0044714438432561145,0.24423227246049156,0.21410365975288298,0.10512095910144337,0.258009106562238,0.2820982850363833,-0.01875606536728528,0.17475523801100487,-0.06250363400360594,0.18296357805762117,0.229653897021118,0.2887310542757971,0.25117591070562567,0.20616472878274414,-0.07503692663812384,0.011809050268931429,0.1911443101377554,0.34770800750974584,0.016829828225115254,0.3284368296249568,-0.01983416818108401,-0.020043273003767972,,0.0044116922885338705
