,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.5669049343664102,0.5811642442157648,0.41644134124487736,0.729034014345476,0.6234442675987633,0.6970939416860767,0.27515634821571827,0.5998945321355388,0.5867138610302983,0.36442829570395097,0.5749777255930041,0.563464755274048,0.6008445482172867,0.5513390051980367,0.6145892821327515,0.4274443592204575,0.44607079333849964,0.5527952631512084,0.5741310698566161,0.5800672335708337,0.5742580484989138,0.14197964796243068,0.09637694853895719,,0.0404089628536252,0.06860867978073501,0.5236756348944415,0.5411324575529782,0.5841894021785009,0.5276419502779134,0.5814719929693796,0.03851560513207323,0.5702765384299622,0.43359683445843455,0.599612712185549,0.5696427776364982,0.18092648334500225,0.5082116886589486,0.5979950185233627,0.02674699010581686,0.15149380301111365,0.511654148874936,0.4906532419773925,0.15313557205645045,0.5047949466181996,,,,-0.03073267556266848
RpS25,0.5669049343664102,1.0,0.5149115634375617,0.39507993503586425,0.625879255196851,0.5427759915051409,0.5985064717498572,0.21514703133329424,0.5107421345931954,0.5347942040507949,0.3202400291251979,0.49229931407723027,0.4937203754899567,0.5123216866077849,0.48751738678305556,0.5273939351560579,0.40335195333241886,0.36630618642017876,0.48712324945446533,0.49554708467310116,0.5442181887543468,0.49817937322265704,0.1662208940997063,0.0704905329781111,,-0.003821568116711397,0.07058546687837913,0.4276746727736113,0.4957239300223058,0.5173958124649005,0.5081418254609379,0.4652734953819063,0.0632177766695654,0.5307658504471366,0.37139540635798074,0.5093805701030018,0.47437065624703917,0.19403771843040038,0.4541845259451466,0.4972300494064227,0.008448930970991827,0.11817403556761873,0.44963765868331396,0.39691086426454353,0.1259979761021249,0.46036630613863255,,,,0.004063954070734783
RpLP1,0.5811642442157648,0.5149115634375617,1.0,0.38678664526818207,0.6391845226916623,0.5486677675954319,0.6254309639904362,0.21753808784787657,0.5138268083770796,0.5385660842705976,0.3540646563543325,0.5361025296611859,0.5228359147656937,0.5238095753315645,0.49961474284689694,0.5700283727415422,0.4264849742937252,0.38287614377282003,0.4632396769803491,0.5504319812734162,0.5413007929700131,0.49702720834935227,0.12169957720968312,0.043002989966126094,,-0.02766491279133908,0.07062849683635986,0.4869846164384803,0.48733701618343794,0.5137292391750491,0.5312986098054093,0.5283557504332123,0.03556122875957353,0.49987838771475546,0.38076535142233076,0.5099681564147492,0.5388065863214696,0.18527910606134917,0.4929512149579607,0.5635101774551591,0.057181697600125196,0.14938230385381435,0.4854543704587045,0.4525677754284149,0.14839414781865257,0.45495537367196826,,,,-0.01115464302055733
Mlc2,0.41644134124487736,0.39507993503586425,0.38678664526818207,1.0,0.4563809401693457,0.3914138811380844,0.4737669180235816,0.04120764128575779,0.38678929548129704,0.35346756198654256,0.6807208764053868,0.33070483594644917,0.3537053232559347,0.36407365136342823,0.3434083787377617,0.35649921845590615,0.7117649418595493,0.29599869208187174,0.3752885821951585,0.3348010363287497,0.37871942524096647,0.30386250449218133,0.18260149538128298,0.09971632226727402,,0.035106299619203536,0.04651890386763967,0.3051904818763797,0.34431511897101996,0.37617543782914464,0.3226137774387362,0.3423059067683693,-0.09575915524334465,0.3595573313522213,0.4008850317751502,0.3806588112638381,0.3856746427620758,0.06485423741390686,0.3112063571997793,0.37843743818274944,0.010316781884259496,0.08002827739364284,0.32004929389772474,0.341994806235951,0.12183405979109133,0.35320900620148893,,,,-0.031535774180918665
RpL41,0.729034014345476,0.625879255196851,0.6391845226916623,0.4563809401693457,1.0,0.6907353213137726,0.7775214915745047,0.3054631200876788,0.6756782822396422,0.6416255599134546,0.4079881592155479,0.6215551784984618,0.6285986072361319,0.6190978190445948,0.6018633027456728,0.6729661625835711,0.4937656116544365,0.48272491478732904,0.5996089585453691,0.631297894799489,0.6272940937653495,0.615458408433235,0.14708554900034504,0.10329664314707357,,-0.03991905805322091,0.07638057748146022,0.5728389974558332,0.5843544921475864,0.6445578517180709,0.6003499534045217,0.6419975814822285,-0.03179604211416176,0.6276782885340692,0.48795265418919814,0.623978808239721,0.622819892476008,0.23903663224737584,0.5804954597456331,0.6553606532496593,0.046956452727607415,0.1638233576520209,0.5486179066944703,0.5248404215238253,0.15468229800540698,0.5415096432262877,,,,-0.018811204093014955
RpLP2,0.6234442675987633,0.5427759915051409,0.5486677675954319,0.3914138811380844,0.6907353213137726,1.0,0.6706034761819091,0.1906562584125293,0.5925576034081187,0.5636492581182524,0.36977302183895056,0.5540481659055667,0.5470798681434902,0.6070283305167923,0.5412378669331864,0.5862760628971491,0.4143056743814448,0.4444436223996912,0.5216426298384669,0.5537867878092092,0.5539780104263407,0.5367354600223839,0.15361791215521814,0.11713864176274118,,-0.002867191626517028,0.08332178838095937,0.4771775912466525,0.47458143055731966,0.5624628682766653,0.49836805262159983,0.5418469886855862,-0.018539840582769605,0.553420125157595,0.4329343435834346,0.5531890906409253,0.5548040086383746,0.1746254196571727,0.5003510568156315,0.5703290399745201,0.04820018225351605,0.17375556213836404,0.48186408541150555,0.42392273559142013,0.1736702840628934,0.47833106364976086,,,,-0.009480417072651124
mt:lrRNA,0.6970939416860767,0.5985064717498572,0.6254309639904362,0.4737669180235816,0.7775214915745047,0.6706034761819091,1.0,0.2833236310960546,0.7062991705085552,0.6316856000031618,0.45973648298264397,0.6003338836970495,0.6238819351068927,0.6376007062259265,0.5856652780548658,0.6386974902629636,0.5044440275339482,0.5359125891082489,0.5860482388311611,0.6164224922072351,0.5903192598489735,0.6009872592828843,0.13929884238508872,0.06739679321064738,,-0.04426600585736074,0.10198140867481964,0.5453750897846619,0.5631180532323832,0.6436183457252478,0.582222737547841,0.5868179923037022,-0.07962678934471223,0.6090907044248318,0.49465912017601466,0.6358888879985493,0.6044651921610389,0.18505947586695334,0.5826306605539334,0.6364759957938073,0.04116633844287419,0.18091596068070787,0.5652482363834828,0.5529698663370296,0.19059949761929199,0.5411355960884141,,,,-0.017881576198279403
Nplp2,0.27515634821571827,0.21514703133329424,0.21753808784787657,0.04120764128575779,0.3054631200876788,0.1906562584125293,0.2833236310960546,1.0,0.18555216232236998,0.2228883650277934,0.014773432671784678,0.23133568930111728,0.228677699770549,0.17731062025321423,0.21021032995222294,0.21884644374854284,0.05703906945401825,0.06381599659219997,0.16786380385423944,0.2765239184435557,0.24218156399625218,0.22318205738341987,0.026765526870997675,-0.0003305289060654133,,0.05266883928649727,0.018145046994974618,0.20721454981141307,0.25340303774686185,0.19556523330887143,0.2504500165373933,0.21161786973913033,-0.0075900467013471995,0.1843345952270839,0.04754317599217307,0.2648059046084516,0.19545592633795372,0.1253700413877737,0.209440387773626,0.2191968528324824,0.007531323062067064,0.062192377177334855,0.17973560484939272,0.16915678670856749,0.05979130437204456,0.14154393368968246,,,,0.07851499034769122
dpr2,0.5998945321355388,0.5107421345931954,0.5138268083770796,0.38678929548129704,0.6756782822396422,0.5925576034081187,0.7062991705085552,0.18555216232236998,1.0,0.5143360147245897,0.36201608673227287,0.5039313442878469,0.5162332741377087,0.5589626545348955,0.47135577467342876,0.5566777104152493,0.4348208604202679,0.49904492670724193,0.49598431672535154,0.4963841078547292,0.47679744878907465,0.5048479532944703,0.1627370389516675,0.09666195707862422,,-0.002990707390828447,0.0887315836698984,0.4726459306451447,0.45170566519103894,0.5215895609838144,0.44433772128440385,0.5033666816674068,0.0008993697315810964,0.5218378062310469,0.4620253589331422,0.5183655068144296,0.528303019641709,0.13741491705168218,0.4783002574213484,0.5423707727131974,0.10187808426772454,0.19989372801298722,0.4897603346011053,0.4051886497841021,0.16970225053275742,0.4659727232165289,,,,-0.032347478556535615
RpL38,0.5867138610302983,0.5347942040507949,0.5385660842705976,0.35346756198654256,0.6416255599134546,0.5636492581182524,0.6316856000031618,0.2228883650277934,0.5143360147245897,1.0,0.27211977150857264,0.532328154987761,0.4937928335347709,0.5384505837659288,0.508468040145758,0.5228922733731568,0.3897489069636638,0.3597791065231282,0.4887281881587782,0.5114281886681991,0.5505113706089096,0.546802645186156,0.11332483591826364,0.0959841712213232,,-0.029346403533270938,0.0740412506293989,0.46999451659292146,0.4536524829988659,0.5493309329466228,0.5126386736841886,0.5035418876782922,0.014146307208811281,0.5054408595750444,0.406162146294354,0.5126409239836943,0.5008255759317174,0.18762796060677722,0.4976867750256233,0.5084544787933424,0.08106445017137047,0.12177147481582067,0.4616672887425181,0.38847883813443757,0.13614477364421537,0.4344202411528441,,,,0.005503870502788053
