,ATPsynC,ATPsynG,ATPsyndelta,Acbp2,Act57B,Ag5r2,CG10472,CG10953,CG11131,CG11911,CG12057,CG12310,CG13043,CG13059,CG13060,CG13063,CG13069,CG13159,CG13315,CG13679,CG13731,CG13738,CG14300,CG14302,CG14454,CG15022,CG15212,CG15213,CG15282,CG17127,CG17290,CG17633,CG18180,CG18649,CG30413,CG30457,CG31626,CG32073,CG32266,CG32453,CG34227,CG34282,CG4115,CG42305,CG42815,CG4362,CG7299,CG7606,CG7630,CG7953,CG8664,CG8997,CG9083,CG9568,CG9682,CG9747,CR30029,Cpr47Eg,Cpr51A,Cpr64Ad,Cpr65Av,Cpr65Ea,Cpr67Fa2,Cpr78E,EAChm,Gasp,His4r,Hsc70-4,Ipod,Jon25Bi,Jon25Bii,Jon25Biii,Jon44E,Jon65Ai,Jon65Aiii,Jon65Aiv,Jon66Ci,Jon99Cii,Jon99Ciii,Jon99Fi,Jon99Fii,Lcp1,Lcp2,Lcp3,Lcp4,Lcp65Ac,Lcp65Ag1,Lcp65Ag2,Lcp65Ag3,Lsp1beta,Lsp1gamma,Mhc,Mlc1,Mlc2,Mlp60A,Mp20,MtnA,Neb-cGP,Nplp2,Nplp4,Obp56d,Obp83g,Osi14,Osi15,Osi20,Osi6,Osi7,Peritrophin-15a,Phk-3,RNASEK,RpL11,RpL14,RpL18,RpL19,RpL21,RpL23,RpL23A,RpL24,RpL27,RpL28,RpL30,RpL31,RpL32,RpL35,RpL37a,RpL38,RpL39,RpL8,RpL9,RpLP1,RpLP2,RpS11,RpS12,RpS14a,RpS16,RpS17,RpS18,RpS2,RpS20,RpS21,RpS23,RpS25,RpS27A,RpS29,RpS3,RpS3A,RpS4,RpS8,RpS9,Sgs7,Sgs8,Tm1,Tm2,Tpc2,TpnC47D,TwdlB,TwdlD,TwdlF,TwdlL,TwdlM,TwdlW,Vajk4,Vha16-1,alphaTry,asRNA:CR45663,betaTry,deltaTry,eEF1alpha1,epsilonTry,fax,lncRNA:CR34335,lncRNA:CR40469,mt:ATPase6,mt:CoI,mt:CoII,nur,obst-A,ox,pre-rRNA:CR45856,sesB,sta,up,wupA,yip7
ATPsynC,1.0,0.6638309788116139,0.587488571873493,0.6481665524954494,0.6594881111762901,0.5575571199036343,0.5622220920849281,0.5264106643859353,0.49932683725697086,0.5700620995446681,0.5402879133062345,0.5752660928017038,0.5317205401162988,0.5136408882382036,0.5097748846047448,0.5227279623167134,0.5147965556271161,0.5199348711440664,0.5913938687917539,0.5067600228820179,0.5276845468575846,0.5041220684538491,0.4811847026693648,0.6121235666327294,0.5560782789269126,0.5087186177561592,0.5241516035396871,0.5525255171961849,0.5581398026109664,0.5003521809129011,0.5136796054772748,0.5640248629923789,0.5946961007878988,0.5801828031098877,0.49950130181339225,0.5030264241685015,0.5169439152477466,0.5713658830309893,0.5556895050890444,0.5598117176156427,0.508568922853043,0.4817361045885058,0.5090092382337762,0.5391448037773783,0.5683697834366088,0.5170840120467527,0.5557797414748077,0.5003501221734802,0.6631248076537568,0.5318488465809432,0.5298071012873691,0.5418207605220455,0.4955779308071971,0.5595228239275137,0.49241702860924474,0.5051235349981933,0.49885146841366845,0.5536334080030191,0.5053376815467967,0.5087196568178501,0.5169776525933214,0.505461569005395,0.5367502517065226,0.5081021527241273,0.5131847143290051,0.5130715724870506,0.579894589940632,0.6275004933317175,0.5002454253266233,0.6120046096779457,0.5604329447831208,0.6122331463476324,0.5544579161489245,0.5438969740262415,0.5957531011034072,0.6088308973472694,0.5564290209759761,0.6150293522373668,0.6014495840208822,0.6352199271172109,0.6154619466662478,0.5199246258299809,0.5004791666471587,0.5069116504323465,0.5147275210573665,0.48919564989617265,0.5689591432716422,0.5785086488288272,0.5740089358821797,,0.49817952740353116,0.6234208005313724,0.6641337063301527,0.6904371434484389,0.6799043621267853,0.6551266892737186,0.6922798917495274,0.6681505338557727,0.6366255054265648,0.5851469637737546,0.5194447441805875,0.5308375033482879,0.5143556091351416,0.5110033395516358,0.5148122338677501,0.5186039877311045,0.5133821940067249,0.5066662928444984,0.5423938309107833,0.6584529901364469,0.6786949185153432,0.7032875919568856,0.6830771795293406,0.6754096815255956,0.6723627083861763,0.7019231419099049,0.6755624168526981,0.673370919902405,0.693751562934215,0.6756515219359833,0.6897352371801845,0.700249734398579,0.6958800610937568,0.6750558555329027,0.6919982843491996,0.7164861401013333,0.7222782421047286,0.6553981070056122,0.6877758591051272,0.7172049923283242,0.7244645392340108,0.6898907053936405,0.7041866084808345,0.6662995228523161,0.6693299510041572,0.6748358351653914,0.6624917194916662,0.6767690421148882,0.7050050757046296,0.6917854015144157,0.6662192765375361,0.7082553005366659,0.693039204629763,0.690197892456567,0.668535217456511,0.6478074636069304,0.6868491166402168,0.6882692596983268,0.6845476701040512,0.4995688138437883,0.5158740527819395,0.6244410852518343,0.6287676923297711,0.5132650213229237,0.6334054723313106,0.4997506164037758,0.5162286869280857,0.5041897947464175,0.5013409668059533,0.5027486258524012,0.5095826914500318,0.5004385901459857,0.6289313310636092,0.5969808383875382,0.5187594389079551,0.5560361961899138,0.5856029660665711,0.6640342436717943,0.5613395072504492,0.5187447999999932,0.6393670127573334,0.645529018951671,0.7081538846895978,0.6764055078159494,0.6934723364322545,0.5183726146619401,0.5123481042056629,0.6657860345392256,0.6417881531620682,0.6813236116278231,0.6801027522900054,0.6101050473251861,0.6233987860212262,0.6036089579812632
ATPsynG,0.6638309788116139,1.0,0.5871877241284111,0.6220705052411488,0.6063763023293497,0.5458661959855579,0.5503005933470312,0.5139936229948899,0.4970902676762579,0.5628410838049915,0.5305718597938113,0.5532102078792873,0.515563019707989,0.5095467802994633,0.5000065055897539,0.5146248973106127,0.5078105556043395,0.5247656552531463,0.5991543939983682,0.507513205883254,0.5264765260022161,0.4936437621791908,0.47776424353314184,0.5931583399061842,0.5250948717441758,0.49399372284453463,0.5224541196283763,0.5678774332086463,0.5548832761249048,0.5066730660090837,0.5219966236758715,0.5683756858840904,0.5785364675110335,0.5540612145607401,0.48425157190509655,0.5014334989575582,0.5085321724658084,0.5482145973031695,0.5416622325018747,0.5411763893531738,0.49769411954736414,0.4835860206740412,0.50974865227849,0.5274937849411465,0.5467734656477922,0.50683556254626,0.5445150080207293,0.4983589761852546,0.6468873828964053,0.5225016692806183,0.5241781511940996,0.5239334840382796,0.5079174818507921,0.5430331658910034,0.48615342033918535,0.5129193345281771,0.5032862182374267,0.5576129573421545,0.5017195232752606,0.5146599608810393,0.5132303313608364,0.5125394286968276,0.5301236812578713,0.49853129077172403,0.5080889985399857,0.5194588892037921,0.5783752744440507,0.6027904971158603,0.49601564537769105,0.5886393593627871,0.5215377702869217,0.604943453717828,0.5436695870870601,0.5333667521347651,0.57478222631244,0.5716612844155844,0.5606683789386699,0.6140074102547091,0.5954683569194456,0.6313305854079143,0.6188190703173397,0.5037926834965838,0.4987847690671631,0.5091762618521297,0.5064945045339538,0.49340689798882775,0.5622900728701469,0.5639114416784318,0.5681708238693365,,0.4983589761852546,0.5852932764286407,0.6127653015792187,0.6473145139197939,0.6428806132951566,0.6028408234708872,0.6712580090007304,0.6475537580824405,0.6165147603625147,0.6015465528850972,0.5186192696778852,0.5291739898296203,0.5119770910609978,0.49896527274709035,0.5186334116166815,0.50943535211999,0.5032920928496187,0.5086020709312468,0.5337329384558024,0.6526347208534358,0.6517935156299806,0.6673072805492776,0.6374629763163786,0.6515688952297004,0.655053988172147,0.6798778376550502,0.6498891734120237,0.6515619179269565,0.6625028224932045,0.6468229568413929,0.6735940698228864,0.6797548782322367,0.6697389544766115,0.6518788033997458,0.6606532421829602,0.7041851560629666,0.7066499010943719,0.6162759271855207,0.6579074843390775,0.6956553807594122,0.7034279904434749,0.6598599727509264,0.6670416166242559,0.6469972507703012,0.6448603075824828,0.6370622049947249,0.6402171048947961,0.6339566761631985,0.68388521647526,0.682374392994078,0.6394758038527593,0.6803795277703877,0.6671307286426356,0.658223940774002,0.6410666694809951,0.6205252655155448,0.6373560942079407,0.6663126508993109,0.6547252416115196,0.49947273199284353,0.5033777466895389,0.5816548024976969,0.5890413031529547,0.49997809549566885,0.6063047975897469,0.4991109464083702,0.5126302558991986,0.5103192136730211,0.5029005478535432,0.510462553111968,0.5020134372128089,0.5003961857821544,0.5919560457056481,0.5764227200108408,0.5101890299378657,0.5247474183035349,0.5643622770297386,0.6338835342155188,0.5270224745550885,0.5143802582515508,0.622120710655046,0.6196818835706662,0.6591330655341736,0.6270876125108775,0.6582321112112304,0.5139975704272916,0.5030570828681054,0.6410111307798796,0.5931532668930315,0.6270219030620786,0.6579683386617035,0.57176957591596,0.589450691561007,0.5794942930511515
ATPsyndelta,0.587488571873493,0.5871877241284111,1.0,0.5643679585453534,0.570121363525997,0.5199110238201532,0.5344161167742021,0.5163168148876057,0.4975047390201342,0.5222032746116794,0.5086540180034289,0.525549843107126,0.5058914412972906,0.5014640644108418,0.504552444890623,0.5056617523899803,0.5081900913542319,0.5098867207778126,0.5481685140867932,0.5137104064030953,0.5198199856414005,0.5179287557933605,0.4972712558513314,0.5412989641364268,0.5155607011779059,0.4930171373896765,0.5297447243183872,0.519120985199792,0.5278428121066733,0.505513335758805,0.5068171571875499,0.5319095993713178,0.5304053656050398,0.5310385083356589,0.49323749638992803,0.5064809795905824,0.5159267982088165,0.528276174830937,0.5227308982563118,0.5128385198345915,0.5197334450738071,0.4932858025955768,0.508251281570094,0.5160382938253805,0.5329062252588275,0.5056594713912895,0.5234077422227397,0.4976061607463327,0.578709138690731,0.5210430100405179,0.5189485808965565,0.5238470497997155,0.502361879232553,0.5187864292551677,0.4905261388945533,0.49582916120051784,0.5019989137662787,0.5262537108907941,0.5025853360835504,0.5098268941554936,0.5055925567731103,0.5055066040591696,0.512461420797307,0.4963294248655985,0.5220151467898236,0.5043550659111364,0.5387698707908364,0.550235043089654,0.4972614265352106,0.5366324092433986,0.5225357711952258,0.5537014002291302,0.5106660496791333,0.5056575489008917,0.550153911926873,0.5434749445310412,0.551814314936224,0.5506950322214528,0.5428897507591642,0.5543854122326128,0.5531870622922709,0.5036239287238511,0.5005485492913229,0.4953419022095167,0.5031595411216748,0.4863998278301808,0.5352574320235083,0.5452343976004852,0.5412042008641887,,0.5056351517692003,0.5529014946809585,0.5744079084102961,0.583581998875101,0.5784409450490999,0.5596191140262875,0.584753310820412,0.5743553146650399,0.5585646519963046,0.5349605459950567,0.5125929431091375,0.5109370985193737,0.503697284678037,0.5110398838731272,0.4978882065111218,0.5138571502058651,0.4963743174509278,0.5121206152011327,0.5187297878704652,0.5769039784862956,0.5679796035254574,0.5858794280132743,0.571498698156842,0.5870111155427034,0.5860070496428441,0.5792968479949958,0.5870654131552696,0.5717875788919865,0.5805160390957737,0.5794440868144729,0.5824696862758689,0.5866569847531611,0.5930864399786336,0.5789988315391845,0.5815337610874041,0.5907477390050483,0.5878837872649485,0.5712852551998829,0.5906500854474636,0.5916875620163176,0.5981233327242179,0.5867420602919877,0.5860853724230937,0.577807726204062,0.5685775162321225,0.5713727166903679,0.5816163192836323,0.5929625319750835,0.5897022407203241,0.5940758473862442,0.5839046315443126,0.5969242942205488,0.5918061790183758,0.5841974484172268,0.5762627281695688,0.5628180108089075,0.5776560938366531,0.5873635623310396,0.5829978137064189,0.4972357677638542,0.49819363452028653,0.5500324844112692,0.561780578484477,0.5227987779406775,0.5637080064709504,0.49807495036135635,0.5232817100749607,0.5057420727118427,0.506517211204466,0.4988219049131796,0.5129619517979813,0.5012430935721575,0.5621145911564936,0.5341912860877022,0.5151885211086403,0.5282498229478286,0.5309029701642796,0.5849895708141811,0.5215241670612828,0.5025387153427914,0.575200154639369,0.5643115350831343,0.5940146669309174,0.5699393930140367,0.5851151080198593,0.5087852792690246,0.5178182890238555,0.5683957467902516,0.5434319693075551,0.5815036840924066,0.5802125837088644,0.5545962801295912,0.551992816176605,0.541654678151496
Acbp2,0.6481665524954494,0.6220705052411488,0.5643679585453534,1.0,0.5397438616587431,0.5795317143682135,0.6263077760839015,0.4936743277184448,0.47183582315406764,0.619797198488962,0.5649625793189773,0.4868325788820584,0.47965106287559006,0.4706929283255646,0.4815086002379987,0.5211112815395642,0.5122992552438113,0.5324320357205181,0.6340905649973947,0.5292361379793861,0.4966242845111456,0.4998355369610338,0.48117883196677347,0.5236873394881205,0.4966155922574169,0.5062088687851439,0.5371864003933682,0.5905707087953138,0.5272003676184703,0.5050952340234379,0.4991524179893319,0.5563610654370349,0.5653516892268997,0.49090780232392167,0.4994967061361552,0.47166982219654874,0.5177130865728223,0.4948836470563707,0.5446778871027607,0.49707421830143006,0.502968152786087,0.48432975382728943,0.5063399035195295,0.5221929955572507,0.4913030216006903,0.5107129482667901,0.5196750354512976,0.49746076994459804,0.6253391737372543,0.5268332984779872,0.5102620519234615,0.5307550448587718,0.49512165778257344,0.5927331792519136,0.4989095032010819,0.49323935644616723,0.4982396402900309,0.5190653200097772,0.49982614834674055,0.5031135594244664,0.496973590919812,0.5117877537877769,0.5444768237038646,0.5040401934115152,0.49724866347493213,0.4916087151054689,0.5588069188593867,0.5705109254645533,0.5074132648850315,0.5414331474943179,0.5299263750653002,0.6329486591727342,0.5725909078297808,0.5432582121777235,0.5691883868590123,0.5669992062461797,0.5634172561734451,0.6367503368217075,0.6213417270190148,0.6329182126166427,0.6239825313974496,0.4968899817182623,0.5033239053943425,0.5062446454886134,0.501433812765934,0.4585304242791026,0.5364388461777372,0.5304016091042683,0.5269405407783789,,0.49746076994459804,0.5186589373612674,0.5624007240206186,0.5706369916823024,0.5982684093506867,0.5762712780158211,0.7237252949475993,0.6192848621165397,0.6096699589431857,0.5937209377646173,0.5081615285593893,0.5060525027639122,0.496357164421098,0.4982193341483507,0.5487774438329781,0.5033079735916467,0.5013252228187045,0.5160142355319397,0.5479668012869113,0.6761050820615688,0.6154785907979556,0.6337957928024631,0.5982860202468825,0.6126997828372437,0.6219820707815759,0.6406375886653947,0.6085828976674112,0.6155848858913644,0.6172877437106618,0.6083716154827876,0.6321998929415811,0.6454102529218159,0.6239947329633198,0.6134407846822308,0.6544405308057417,0.6787259920933254,0.6766722660099403,0.5988325112328624,0.6210699384989751,0.6593943161241955,0.6612953394054555,0.6040777134101392,0.6555476299815342,0.6075447052225256,0.6237513567601494,0.6313908715536332,0.6079901057540527,0.6203288496069992,0.6781402115704231,0.6510808907398913,0.6039252489668381,0.6712370263399255,0.6346068971943717,0.6299495995208902,0.6061089602996135,0.589751942071093,0.6032361666076375,0.6359962505345066,0.6142668251593886,0.4978859996888585,0.4996729845906886,0.534068620401282,0.5299110197677549,0.503922445179882,0.5418046683026005,0.5116654144095769,0.5285954053692099,0.507790494049094,0.5146244672010232,0.500726975840039,0.5112775194187514,0.5046545726939904,0.6064201115457934,0.5569423894673781,0.4832656726607129,0.5437967733680107,0.5351840933945906,0.6068372180665897,0.5586358445959385,0.5066225127735264,0.5783774156911428,0.574750994168481,0.6398383861350561,0.6019897651335693,0.6274446809366279,0.5158746436044099,0.5022298461730914,0.6266145840003322,0.5579665632923494,0.6022473319232835,0.611511952836672,0.5173141136405525,0.5355712873513009,0.5737212557790863
Act57B,0.6594881111762901,0.6063763023293497,0.570121363525997,0.5397438616587431,1.0,0.5056915021922204,0.511823919273908,0.5581913297092712,0.5121837192637244,0.5021467652233287,0.5137107353863105,0.533153341619601,0.52264558984008,0.5141606950643435,0.5118541917492913,0.5135300249718023,0.511216117948049,0.5065010621101987,0.5213224437260535,0.5070889924234065,0.5600559945898178,0.49703781201384806,0.4859740370797468,0.488212063298922,0.5218561296245311,0.49677887890375355,0.507804863068803,0.5290320018927017,0.5661230799133202,0.5009006745827083,0.5237273475791758,0.5193264732125745,0.5173008967965346,0.5325293551047706,0.4907205355776937,0.5275628976085581,0.5004047523854712,0.5380908208219595,0.5222178933574885,0.5318779899973352,0.5039499281322768,0.48169161859842136,0.5128742879891428,0.5443943914900435,0.5311288342194614,0.5066251372788502,0.5675391725135223,0.5067131941398986,0.597108381688128,0.49496277575720915,0.4933676112823189,0.49593348906172885,0.49605532278291076,0.5068822674082492,0.4905687897742363,0.5180550840170155,0.5020720166172852,0.5787933331059755,0.5030090146803957,0.4943300846889796,0.5107622693405356,0.5068360888216119,0.510096112138022,0.5058231327849849,0.5121577760235572,0.5174681033481894,0.5284707330627776,0.6196174912706045,0.4984596504865418,0.489387399551152,0.49756908434800345,0.5079004673354041,0.48930336181415646,0.5027483191975094,0.5122341563820497,0.5137364410629276,0.5186252416291128,0.5108130726806004,0.5021462328426028,0.5185216827917757,0.5137738500134021,0.5234453464625285,0.5098531913098849,0.5003191297772669,0.5075697131129842,0.49105707206291893,0.5962898254959168,0.6078776355184552,0.607254716750919,,0.4976303330385516,0.769524808291297,0.7763543899501103,0.8345026890899869,0.7893958967723649,0.7518122591496332,0.5512709985088612,0.6131261537073662,0.5919687766971599,0.532686510082909,0.5063409801884463,0.534488119817246,0.5059437092072728,0.5009295170002399,0.49430337416415016,0.5094140524272397,0.5169961459418035,0.4871566364441547,0.5086647408112872,0.5444873013876952,0.6428517789511397,0.6406579216350616,0.6346137038875708,0.6313976265381495,0.6350647511790315,0.6494440753867511,0.6472926857935344,0.6246377197797724,0.6508961765536351,0.6388063559626164,0.6406340007052396,0.6487514447924326,0.6482579279947088,0.6255836168752502,0.6328888222827028,0.6323863684607463,0.6507796069530642,0.6367036203252917,0.6496124509429517,0.6510454321122239,0.6615358468385675,0.6509059286168322,0.6469061345011617,0.6331406730683733,0.6406907837315106,0.6256584350509816,0.6278317860087199,0.6358300939522072,0.6289589411876739,0.632669309856203,0.6358930881740343,0.6435084819748254,0.6491514876602575,0.648627475142254,0.6251796778371667,0.6218093630697772,0.6440389626670169,0.6523267443212921,0.6440475107535515,0.5022317892778075,0.5020925208984934,0.7318702791341032,0.7624493257921675,0.5026619573359332,0.7183612579536421,0.5039534818098097,0.5086166093303772,0.5032869349113055,0.5078088248374402,0.5133351678118109,0.5018792768409764,0.5025986393227854,0.524138863942772,0.5162841945735372,0.5141081870986616,0.5097320025379053,0.5023426620023864,0.642556986361176,0.5080967166184228,0.49088493953112994,0.6054619576467234,0.6120169250775531,0.6397270072616036,0.6238601227951481,0.6454519602502611,0.5106599554360138,0.5170722588850055,0.5919099808467344,0.6579563485165674,0.6444021574625485,0.6455824515930388,0.7563944038525082,0.7623727996180438,0.5255837325619568
Ag5r2,0.5575571199036343,0.5458661959855579,0.5199110238201532,0.5795317143682135,0.5056915021922204,1.0,0.5646411247128452,0.48521374287880437,0.4777095128126697,0.6065127770002037,0.5266468049059307,0.48479453748459334,0.48071226786911564,0.47847034920116044,0.4822919555602407,0.5001318019041638,0.5010929132877258,0.5140347241141898,0.5436954719645533,0.5009006672876799,0.49135864471414237,0.49741103140993936,0.5030224842679057,0.49913730799406586,0.4894876879820284,0.5051543892749143,0.5154778663656493,0.528791914075572,0.5028324681847419,0.5091100650476386,0.50365456586351,0.5651597288537052,0.5537599618090846,0.4882674921123925,0.5123700247538447,0.471560636003545,0.49739632740514195,0.4902273287549607,0.5176551400646838,0.49417587499866245,0.51514040325682,0.502617870939786,0.5002534771498489,0.5003732287063336,0.48966642209534367,0.5164603861564847,0.49765555944863404,0.4982514379028789,0.5372696622074004,0.503240833791445,0.49106291542404884,0.5226050899472451,0.4968676749379121,0.5469406298288935,0.5039547159631196,0.4968186113003267,0.5110224863768077,0.4871137825142769,0.4980233453119793,0.4941686499219435,0.4925393575507362,0.5085411849582055,0.510364894278377,0.49535306206222396,0.5055056002207915,0.4907697952989219,0.5077298010959652,0.5127435898757445,0.4969310651058738,0.5199418712058941,0.5008692673272364,0.6192109183765783,0.585817215456159,0.547240108076438,0.5312478712710907,0.5431719459712985,0.5278309522371348,0.6396862394984391,0.6346065991878771,0.6242573985481505,0.6218584469806504,0.4978583822772454,0.5039730247852051,0.5049458269545861,0.5068865863098774,0.46680501297848487,0.5121037054968056,0.5027432272388281,0.4997169898270678,,0.4982514379028789,0.49906923921247126,0.5162683684334969,0.5190002133118082,0.538289641898843,0.526860281116955,0.5751008757448218,0.5485801679851919,0.5239210937763337,0.5642078248105937,0.49232630993633514,0.4967087593759644,0.49569502190583786,0.4988480031648799,0.506465023195627,0.5004768426556122,0.5158291951362163,0.5139599141859945,0.5069130106361528,0.574457817509887,0.5476315522721406,0.5585449638476867,0.5383778970769937,0.5464355435298932,0.539992891960713,0.5515651342654685,0.539121459939134,0.5502890274812954,0.5461800121864827,0.5367897286513968,0.54709640571116,0.5477236827337724,0.5583474703238038,0.557380175726141,0.5561363366388536,0.5641794373213141,0.5619320457147492,0.5422060918082413,0.5446508007800028,0.5642962812699808,0.5635896921641865,0.5387654499973672,0.5751441102062125,0.5455729215788429,0.5595988625347621,0.5491196172597442,0.5437038324614764,0.5418694763688677,0.5594107211001191,0.5601108712722324,0.5423220275909871,0.5673494762782466,0.5495597579126085,0.5448760449931516,0.5295249988940663,0.5343259509635772,0.5484314485922077,0.5485319430358698,0.5513667901563244,0.49798088710076915,0.5196079720004176,0.505534612648206,0.5011250017202248,0.5095571751387595,0.5034599072047337,0.5019789452062121,0.5073110800756341,0.5022446990626416,0.49956273314563804,0.501064762340529,0.49711669945720255,0.504106463496682,0.565725251565476,0.5286978627512541,0.48302515056240203,0.5125426478873047,0.5159561795701002,0.5355733650044484,0.5064359893521991,0.4890194525554323,0.5209463589761741,0.5124887330944958,0.5421146400785212,0.5273798465885546,0.5506463938789097,0.5025645062278234,0.5009868080552441,0.5399827482166435,0.5044023620191307,0.5570140686522548,0.544727268591719,0.4970858659057321,0.5113348837877284,0.5309648159674564
CG10472,0.5622220920849281,0.5503005933470312,0.5344161167742021,0.6263077760839015,0.511823919273908,0.5646411247128452,1.0,0.49211202698136136,0.478563240093746,0.6173395271559161,0.581539545538142,0.4738067773626451,0.4822679837550518,0.4778770198346073,0.48818902140902803,0.49906080336696346,0.49763082693350663,0.5274180702784078,0.5553734954405523,0.5069366652362233,0.4885634095557856,0.5055832394705534,0.4956173932788067,0.4870523246720062,0.48839650451265776,0.5006663462745441,0.5165661393046174,0.5324336044685467,0.5043976710094494,0.4973601062606975,0.5018670118684494,0.5491009652103334,0.5466331044257743,0.4806573943021856,0.4952033993657247,0.47462967050446303,0.5197199439863983,0.47783171989188805,0.5158954495816019,0.49087037806466916,0.49851437066437404,0.4923812351342507,0.5017854975424351,0.49649338553601186,0.4802285520557271,0.5143998186987183,0.5027447721165357,0.5060603520362859,0.5481588448743276,0.5131424990967651,0.4915717821163645,0.5139724267232239,0.4954770103000345,0.5597124226866564,0.4933201918472012,0.4959250602174929,0.5037332718700974,0.4993358463990731,0.5025543322544901,0.5023724101034815,0.49391942434228664,0.514848188492721,0.5220856571107417,0.49802932410330614,0.4939141882597806,0.49873103686367876,0.5254635466731331,0.5228746291879903,0.4967591717819168,0.49649869074095204,0.4984336210771737,0.608931608560162,0.5614616079187043,0.535092752233427,0.5189863793023166,0.5252955059991196,0.5052895463565642,0.595724852185237,0.6021307137383957,0.600533099565232,0.5821903410742514,0.4980819798906449,0.4969590927622301,0.5079825825814827,0.49927643372721137,0.4701630570001541,0.507940245824369,0.5011667153086673,0.5039262409540534,,0.4984339981738568,0.49774813681158664,0.5195006480502024,0.5291718956357011,0.535644534503446,0.5296975236847202,0.6009899034796864,0.5439675934267503,0.5206905213075342,0.5363972153788692,0.49720470653440746,0.4967304696228381,0.4993987822388177,0.49570936676853095,0.5197512229558792,0.4975465817229536,0.508246473726191,0.5118751205263475,0.5057129183988356,0.5839233032291296,0.5409581191773032,0.5558593768487958,0.5359333776342474,0.5376991503239726,0.539811225280261,0.5503207056709695,0.5304100976735151,0.5484222350998982,0.5368385708771283,0.5378522629106027,0.5521098917778138,0.5505744765237204,0.5434000502074072,0.5549139302229107,0.5659140284315942,0.5667380750564509,0.5602799224313754,0.5353786844509086,0.5327271815277622,0.5615318222510128,0.5526096617651238,0.5442760636372319,0.557894169573881,0.5320226670881297,0.5448253444960022,0.5490010161487991,0.5378340164253586,0.5459911536257027,0.5759840145281735,0.562960827783069,0.5433798846300852,0.5619517257153971,0.5467351896345948,0.5444379915197868,0.5440687016779853,0.5276522139385316,0.5261758473553148,0.5483252147471283,0.5424361207712268,0.4981916944828035,0.497506349285291,0.5093807257812065,0.5093815224541994,0.5142341219664225,0.5122510034851341,0.4984878288892901,0.4999743032338558,0.505286018649362,0.4982685077254766,0.4937186678206536,0.5022094039784095,0.5021441171149506,0.5653906595511536,0.5088870332515995,0.48667370162785395,0.5136072079378724,0.49261545520627203,0.5401524167292091,0.5155289347489537,0.492773901894357,0.5379679619323136,0.5362955208736092,0.5540311566071248,0.5315376656955411,0.5472754807326662,0.5054813320875042,0.5044709922651992,0.5588074025869004,0.5159753790727087,0.553940099095894,0.5396049652332685,0.5025131684043684,0.5100491387718209,0.5371211733133227
