,ATPsynC,ATPsynG,ATPsyndelta,Acbp2,Act57B,Ag5r2,CG10472,CG10953,CG11131,CG11911,CG12057,CG12310,CG13043,CG13059,CG13060,CG13063,CG13069,CG13159,CG13315,CG13679,CG13731,CG13738,CG14300,CG14302,CG14454,CG15022,CG15212,CG15213,CG15282,CG17127,CG17290,CG17633,CG18180,CG18649,CG30413,CG30457,CG31626,CG32073,CG32266,CG32453,CG34282,CG4115,CG42305,CG42815,CG4362,CG7299,CG7606,CG7630,CG7953,CG8664,CG8997,CG9083,CG9568,CG9682,CG9747,CR30029,Cpr47Eg,Cpr51A,Cpr64Ad,Cpr65Av,Cpr65Ea,Cpr67Fa2,Cpr78E,EAChm,Gasp,His4r,Hsc70-4,Ipod,Jon25Bi,Jon25Bii,Jon25Biii,Jon44E,Jon65Ai,Jon65Aiii,Jon65Aiv,Jon66Ci,Jon99Cii,Jon99Ciii,Jon99Fi,Jon99Fii,Lcp1,Lcp2,Lcp3,Lcp4,Lcp65Ac,Lcp65Ag1,Lcp65Ag2,Lcp65Ag3,Lsp1beta,Lsp1gamma,Mhc,Mlc1,Mlc2,Mlp60A,Mp20,MtnA,Neb-cGP,Nplp2,Nplp4,Obp56d,Obp83g,Osi14,Osi15,Osi20,Osi6,Osi7,Phk-3,RNASEK,RpL11,RpL14,RpL18,RpL19,RpL21,RpL23,RpL23A,RpL24,RpL27,RpL28,RpL30,RpL31,RpL32,RpL35,RpL37a,RpL38,RpL39,RpL8,RpL9,RpLP1,RpLP2,RpS11,RpS12,RpS14a,RpS16,RpS17,RpS18,RpS2,RpS20,RpS21,RpS23,RpS25,RpS27A,RpS29,RpS3,RpS3A,RpS4,RpS8,RpS9,Sgs3,Sgs5,Sgs7,Sgs8,Tm1,Tm2,Tpc2,TpnC47D,TwdlB,TwdlD,TwdlF,TwdlL,TwdlM,TwdlW,Vajk4,Vha16-1,alphaTry,asRNA:CR45663,betaTry,eEF1alpha1,epsilonTry,fax,lncRNA:CR34335,lncRNA:CR40469,mt:ATPase6,mt:CoI,mt:CoII,nur,obst-A,ox,pre-rRNA:CR45856,sesB,sta,up,wupA,yip7
ATPsynC,1.0,0.6119593228657314,0.5109094685281,0.6294278107178634,0.5618747628508884,0.5212403921834969,0.536576595065379,0.5027389272409873,0.4993472383923414,0.5049619635573878,,0.49178286007495564,0.5028878757110826,0.5075675863397641,0.5046238110242891,0.5088761079989392,0.5004790427265755,0.4978924489314039,0.559915681370749,0.5037307014054649,0.5053087269337376,0.49561563310106294,0.48969568871770774,0.5158500114304754,0.5006352251475783,0.5127970434007543,0.49582439760818925,0.5066754677003765,0.5245213333255931,0.5039547124461398,0.5104837746955663,0.5533162200849213,0.4984098747504589,0.49191201939972995,0.5117324707969783,0.5017509840837525,0.49013245446463644,0.5675871232546515,0.50104531370223,0.4965925100105763,0.4980811916991283,0.4983622701664499,0.5085820648427978,0.49257611839184273,0.49948990653249525,0.4980993277131735,0.5061521504941283,0.613589990659765,0.4918548797399045,0.4970968527522863,0.5079826161890965,0.48916746485852525,0.6276512643430423,,0.5021924650875241,0.5051393001530431,0.5025775244697622,0.4901978135653684,0.5173555452105933,0.4822547883926171,0.5281103435619481,0.5068535337972014,0.5061625809123345,0.49451773084660605,0.5043601625825871,0.5286186266555443,0.5871407100103554,0.4977265519560086,0.5136736804342957,0.5148009775627418,0.5547691375311952,0.5094683881164582,0.5146103514810044,0.5394118386950749,0.5118522851370345,,0.5025241678294121,0.4978995237506668,0.5003084614481937,0.5047288884792815,0.4897905555672847,0.5009178361235729,0.49330536315989876,0.5052355182311338,0.49800737440079007,0.5114108744053588,0.5144215374636948,0.5028392984846253,,0.5016463287794799,0.5569659375075788,0.5786103731277774,0.58516988016107,0.5950661920616594,0.5442571342227697,0.613402608829008,0.6131893325802267,0.6180217412147465,0.49946671604994436,0.5046288429942253,0.5076530763322411,0.5453276543541998,0.540405849187308,0.5384187267725249,0.5035609035280254,0.49545022624209306,0.5038346769254217,0.5836541242390744,0.6229635566697448,0.6535631552202447,0.6226045617853018,0.6352509519017584,0.633956858736356,0.6714510768865857,0.6153101960379831,0.6266833001457919,0.6432020395305089,0.6325753428251488,0.634997810977268,0.6522053654185452,0.6501754806098027,0.6272138403675673,0.6569114818855738,0.6523265386457313,0.6809158009284957,0.6120083082371474,0.6405842695038988,0.6718748859844677,0.6649314104285521,0.6407348378653692,0.6618927478157927,0.6296032798582692,0.6169957641473998,0.640927786253518,0.6158154231957815,0.6617592502172114,0.6643523105103378,0.6503458268841356,0.6302821133026428,0.664463607748587,0.6513400262957443,0.6447941822837221,0.6156818000010069,0.6193366695826562,0.634539456552102,0.6247183868290196,0.6456501392358479,0.5064080501979313,0.5038100336606407,0.506599711313272,0.4968193595333498,0.5507358731390789,0.5515754702508566,0.48819945406529286,0.585816941983487,0.5048038266913735,0.5147361834868388,0.5036274706534636,0.5098954060547397,0.5074340284270156,0.5098068352255118,0.4993033985370545,0.5457347435523561,0.5275848086464241,0.5071528451290257,0.5094655566127091,0.5988911632735079,0.4935788668813988,0.464723819212739,0.5552601625367604,0.5540512032577736,0.6667315399488415,0.6325199492301853,0.6498902286212386,0.49274050852266343,0.49921963591476115,0.5978210659824374,0.5692740063274458,0.5662332863076689,0.6545315198856592,0.5466775010286676,0.5626028735641108,0.5114054995131558
ATPsynG,0.6119593228657314,1.0,0.4982068465807941,0.5827819393693097,0.5140915486039308,0.5068775437023183,0.5061784030137316,0.5024415510466917,0.5048810609799831,0.5052195420675019,,0.49620060055797066,0.5068083964921941,0.5011700826778849,0.5056727101365871,0.5226254068765288,0.5033620163944571,0.5050752554195248,0.5259887564570239,0.5070123478333476,0.5076742167637246,0.5222919435311643,0.4978837244558265,0.5013211628657233,0.5109727998308361,0.5180288513237584,0.492017722476182,0.5183751232215197,0.511038543317734,0.5314457963565391,0.5208502897388496,0.5262636084788743,0.500036203191933,0.5064260222165943,0.513336910622762,0.5004337139743236,0.5012819498458833,0.5425971269206986,0.5030063401160964,0.5045020570922208,0.5031148931672988,0.5092223359973013,0.49929563375465,0.4953464278437482,0.5083317510663058,0.4998570419108461,0.49418512325166314,0.5803009760131052,0.4951843286566886,0.4979249241027672,0.5118244127144602,0.4892521583621157,0.5849651777970409,,0.5050942778024158,0.5008230637099654,0.4985257335743909,0.5098207567807449,0.5353402105199674,0.49295707121097043,0.5330884817154038,0.5151921814039835,0.5110419321189906,0.4999249456674075,0.501635560782317,0.541864201434603,0.5599607707437396,0.48570157358509125,0.5044359385028138,0.5067598451145114,0.5321883943113467,0.5051898377462677,0.5050135319165566,0.520230936920901,0.5066974093649259,,0.49359345009858213,0.4975834457360106,0.5067598451145113,0.5000627108935662,0.5069441501621792,0.50529223252621,0.49780343282053163,0.5126600113458688,0.5066660129336634,0.5150121605008596,0.5164703074139324,0.5010308255425472,,0.5060242132031131,0.514946829361836,0.5347649736404878,0.5356848161641781,0.5592549237887693,0.5187319011206192,0.5594973729279186,0.5914307022099474,0.5779031900358717,0.5026047613081597,0.5148885856069395,0.5180480748993949,0.55409220257081,0.5303744968472475,0.5305818080858034,0.4886379640874005,0.49250966845036,0.5254811703131655,0.568923103297623,0.6000907485295225,0.6331464725437174,0.6075721396423122,0.5981755011786715,0.6253812193590811,0.6468139299367932,0.5908079624762173,0.5979020087836601,0.6287628019485152,0.6121674549710155,0.6250891511849901,0.6285924603039397,0.6339575112229431,0.6122284739485561,0.6122499831915506,0.636110082832545,0.6587229188164379,0.5786699495432538,0.6170618482798976,0.6429981886626566,0.6340940604528433,0.621684314201527,0.6338986261363404,0.598605490967462,0.5914338279639992,0.621636052667432,0.5971934105734988,0.6211731872016147,0.6271828371042161,0.6287650445787756,0.5983337129703841,0.6396407345023356,0.6137010975236811,0.6264651732402999,0.5950321250438789,0.5760045596391374,0.6094864344177998,0.6063488983358574,0.6233605679594361,0.4975868549666106,0.500036203191933,0.5077264361737369,0.5133469194034995,0.5162330958494461,0.5113306715000708,0.49280337935573004,0.5518388671859208,0.49420139439370137,0.4998117444565679,0.4865418337885004,0.5039821222278662,0.5016698487669742,0.516673319913855,0.49769909770965637,0.5331344330643191,0.5129602043924598,0.5079867242065951,0.5136610491649629,0.5497490582047411,0.49260550668311937,0.49337580686487625,0.5688140467481659,0.5735295563748264,0.6086089130893602,0.570986194218515,0.585164270514711,0.493518070813402,0.49298690783755367,0.5874200795266974,0.5523356043142655,0.5401387760980529,0.6188611424853978,0.5085396645724962,0.5232698087145568,0.5061371238998367
ATPsyndelta,0.5109094685281,0.4982068465807941,1.0,0.4467558140249311,0.8034538913273052,0.4878360605273463,0.4877597289812963,0.6049590372051016,0.49669798279261657,0.49626281957599633,,0.5108987618153594,0.4497958143358465,0.4498273160649215,0.4672238015805452,0.44009314281755424,0.49319675792765494,0.5497480119534711,0.4653923995195696,0.4850526235422024,0.518044427777033,0.4910065165773538,0.4839330501907188,0.493750352619321,0.5374689042007444,0.7161775367227495,0.46113090489002706,0.49066638151944814,0.8329940187704625,0.4996082814805226,0.5023929356761756,0.5090294038764969,0.512935020235936,0.5382848645613155,0.40922590833896716,0.4995412399570451,0.6495169895167341,0.4405274923926818,0.4955502077140361,0.547417117807143,0.4939789295889658,0.6524357442990247,0.7469364837351208,0.4957297920402222,0.503761289556992,0.5763392572125681,0.49857292892437355,0.4760238062314788,0.5092324159274765,0.5277371383538798,0.4877122452939997,0.9096523292675065,0.4294165423505984,,0.7961605724706662,0.4990563779254011,0.5411722453040781,0.6012281176993368,0.47226084973910515,0.4488218020145187,0.7805309728518353,0.5403542180452063,0.5159468360203125,0.5434385021482024,0.8239596739971077,0.5314904137138181,0.5762422249824982,0.8843668219005615,0.48948097665753937,0.4967585367116024,0.46723838182317246,0.49589377539776724,0.4964223050138367,0.48078105062449444,0.48899172526358314,,0.4956011042820705,0.4941282124027118,0.5018466136850137,0.49486212173537325,0.5143777114076916,0.4994243170574673,0.5450132580118089,0.5845264447914095,0.4570012045141963,0.57950553975808,0.5762249410674617,0.6015549680068798,,0.5245882876576755,0.7690006837163116,0.7258799025321727,0.768740655070404,0.7547256886526053,0.6819909600250424,0.48028214989503637,0.47103864863625483,0.4572200430682913,0.5148093504423327,0.4974974022313109,0.6956148729611384,0.47523290697127585,0.6274728877887722,0.5922074679956868,0.7888393464426251,0.7839361558904505,0.5471485297671452,0.4711750950511788,0.5810702031647123,0.5756023725851385,0.6107931022297703,0.6520052772357279,0.5955997480340192,0.5532291087713292,0.6265191673798127,0.5730845249764296,0.5637860078882385,0.6205281875548179,0.5687805565490385,0.5608518504973615,0.5912216225932594,0.5859567916114072,0.5610757951980947,0.5232127639131167,0.5597241868450276,0.6720818579933177,0.6438891408345842,0.5679623242111034,0.6131616112095659,0.598657428391206,0.5729196622213322,0.6229450206362523,0.6561901331159787,0.5998053953587186,0.7216449835770916,0.5880210427793552,0.537661083663108,0.6009543374613262,0.6432061034381356,0.5383917401998914,0.6025653173151622,0.5947177956906016,0.6038805115955094,0.6791825900243375,0.6648721278127818,0.6119626833202488,0.6302575646029069,0.5017689380657615,0.4960553557866789,0.5033371438535496,0.5075235015450572,0.7708384889145199,0.7641835061996383,0.9021380614529926,0.6242258698285167,0.604568068496098,0.8294156176665682,0.9168424250699414,0.6454154164899364,0.7546217290551571,0.7585202488653828,0.6868487933478594,0.5487308932888629,0.4726430015743862,0.44246305401908215,0.4763046514451204,0.7850359151619868,0.5027525766450438,0.526120251920329,0.4728110834066609,0.5016777451689503,0.6505706371923565,0.6797862485240728,0.6576064748228926,0.5841207984890617,0.8073004009120628,0.5013850016447157,0.4117855246103075,0.5750540096735179,0.5836971059261284,0.7869666928990184,0.7345482095253253,0.48697153015955225
Acbp2,0.6294278107178634,0.5827819393693097,0.4467558140249311,1.0,0.4415562186927617,0.5143923647440238,0.5720351384935863,0.47620746437739414,0.496418133492161,0.5065652393602162,,0.490464520384042,0.4879250941113282,0.48638495695136547,0.49613208621442023,0.4885855217655083,0.5076687013743901,0.4657220900088933,0.532584551644779,0.5158070154117967,0.4930206065841967,0.4986677328882709,0.5003615578242548,0.4918939768348478,0.4781423863936816,0.48034758471614886,0.49067056705028284,0.5138185472048685,0.4390248339498846,0.49191704166673117,0.5003253091078481,0.5283983958819801,0.4988344190993755,0.47547418186866275,0.48269661205195286,0.4958099471935748,0.4710997662885325,0.5470894260268833,0.504872807015962,0.47564433889161983,0.5045327050841072,0.48267114977969605,0.46514514558998254,0.5020826211101517,0.5040174770884882,0.4853620549303697,0.5007949691380479,0.5902603320227161,0.4956280310920897,0.49227985265135515,0.5434086811100085,0.4297619950519079,0.7253990756015756,,0.457781523824088,0.5051209657057327,0.49236974075790757,0.4819486270898968,0.5252895662178044,0.4815462284076401,0.4872829888922027,0.5129954858461858,0.5069810756190488,0.46723518813403664,0.4503133139987437,0.5129533105981687,0.5455994418823874,0.4341724157666849,0.4931077099250405,0.5074392786998259,0.5579356596672727,0.4978297528555529,0.4988344190993755,0.5417962213052101,0.5225296089168129,,0.5056941459959027,0.4993964501959221,0.49507494273132946,0.502968797193014,0.49428280854994516,0.49759531040309174,0.4809287432828475,0.4833778265451685,0.48948136857769164,0.5034094525167232,0.4950467747446302,0.4973445046415042,,0.49019492153069744,0.45170782901104234,0.46434906453691016,0.4588932566993265,0.47758026541613674,0.4731798007432055,0.5691466538409706,0.6004879448295538,0.5785565409878631,0.49299642176578184,0.4999814978515184,0.4840611791251065,0.5520645315933492,0.4889898752058004,0.49521185986102995,0.43468426363727347,0.44590668728086014,0.49197869361401214,0.5872880770914838,0.5972132197593439,0.6064507411133497,0.5863647449803704,0.5713726990639377,0.5965601825421091,0.6412225984362578,0.5637161199932257,0.5965500063985277,0.622917135022218,0.5841793672802451,0.6130636465809252,0.6202995343212827,0.6060113629086926,0.5841787302634427,0.604612056144162,0.6297748675316893,0.6292882026049622,0.552802961559668,0.5843807448846362,0.6262828737842683,0.6078976357944431,0.6064845111865612,0.6144352814962768,0.5786499196872196,0.5552842874559689,0.5995988026532587,0.548517397272658,0.6220995826247585,0.6270029342724989,0.6092193592128022,0.5787796084040829,0.6308565784687086,0.6055143061360083,0.5987647163801355,0.5727037864974993,0.5445039150443394,0.5815094452844399,0.5885043885274202,0.589151267398435,0.5034470473889272,0.49710673310300457,0.4969834281219632,0.5011243480440029,0.4530480137330727,0.4537342379898984,0.4328746204503388,0.5022898216754496,0.4844576731371895,0.457138635623446,0.4285650496530242,0.4754682120004214,0.4670212387296733,0.47230288042495633,0.47850781457669633,0.5222077548757543,0.5070939681761444,0.49700772916083125,0.5035383741184999,0.4991971790770725,0.49421275665167974,0.47105916861377073,0.5685657950988432,0.5646825065894667,0.5872216291501289,0.5570128296209181,0.5805417160101779,0.4555787360824547,0.45588928722356564,0.5854761416392885,0.5925470335878621,0.5348730447484515,0.6114919420054761,0.44831724333990364,0.45749292064863706,0.5078673133102051
Act57B,0.5618747628508884,0.5140915486039308,0.8034538913273052,0.4415562186927617,1.0,0.48649524701072205,0.4854488460090111,0.5799052938759017,0.4953911020458824,0.498387013838749,,0.4896414651475734,0.4667779839706646,0.46697770666049426,0.4815598018184092,0.4576547633512683,0.49119059381601793,0.51817430298189,0.46570321557877153,0.4861816003093753,0.5249389309237956,0.4856420671305644,0.48615981852992846,0.4911825970277246,0.49942915576193053,0.6198759047111492,0.4649921332964362,0.4801327187816205,0.7649783562634757,0.47549960357054905,0.49335037538398546,0.49513555291613653,0.5056318325112027,0.5015306322470645,0.42488652677810956,0.49514944880453965,0.5892676579282317,0.43527708853245706,0.4939715903200001,0.5049494789283039,0.49400523450482925,0.5993988436173874,0.6730989326674132,0.4995926667421212,0.5009306771315273,0.5600287289703014,0.5004297354241126,0.5004465522075133,0.5038590816185954,0.5072686775383833,0.4874413755401414,0.7863260208383539,0.42830836875529565,,0.727222172572064,0.5020813975956443,0.5073279452609022,0.5295749540110508,0.4694464145258228,0.4529273771971909,0.6688681946404756,0.5010346882036841,0.5070877674947248,0.5081461476498011,0.7450265928348746,0.5129013592376426,0.5921332570672587,0.7830940072504,0.49088131481732317,0.4981562374610715,0.46969710941030934,0.4919724894546878,0.4977965735450769,0.47815430884647364,0.49306314178858335,,0.49468087132696215,0.49574933110934316,0.496754394555867,0.49708805319288374,0.5162291372290165,0.5012685124947992,0.5369345043194443,0.5699455012916914,0.46172598406627974,0.5559021917470452,0.5365116230384989,0.5551948458014933,,0.5219013855606162,0.8859468215510434,0.8683343803141206,0.914898087915351,0.8834420451745378,0.7680323281188668,0.4749863275255311,0.4853822407040231,0.4440030342683481,0.5036478145985895,0.49690353058984676,0.6059559135636816,0.4563647371858629,0.6413354053524216,0.608645097359583,0.7321728362333508,0.7159950103880094,0.4955920689615044,0.45591525120341736,0.5548808259278072,0.5640164490298573,0.5925576957744758,0.6483246271978651,0.5836759346797853,0.5603601086002853,0.6010393104257938,0.5739074202978335,0.5598478499911593,0.5951319675248545,0.5650014972411238,0.5456516278310293,0.5778767933435277,0.5733467848839471,0.5704347081045342,0.5105296398734697,0.5542663116920759,0.66443962710544,0.6246036821009586,0.5669212313726583,0.5988646744303165,0.5689416308800174,0.5702171933794519,0.6258701534366046,0.656343258447998,0.5869253691438402,0.7216976010602677,0.59545642183247,0.5428746589080098,0.596452209278777,0.6294913164506357,0.5267306000172237,0.6018746799833672,0.5898987572924097,0.5784266287724934,0.6838794232067033,0.6404566470058866,0.5979198799615443,0.6113225387109991,0.502344457187056,0.4974831631864319,0.5092125303803978,0.4987270946099804,0.8754338612457773,0.8803750190722162,0.7726475183682735,0.7399858547618061,0.5710831083430544,0.731616512306869,0.8196043564288453,0.6076393511745518,0.6687608362607348,0.6828959133801222,0.6331976793339813,0.5398894864416752,0.4800617831965874,0.4590342486464999,0.4823484110417393,0.7946105486199386,0.5104814242177589,0.4953143454687589,0.45873761191294804,0.4835689265988479,0.711015327263933,0.7077023651189401,0.7095192960736969,0.5338327012837478,0.7160246457389848,0.509485598830013,0.4659280086259428,0.6006895664904771,0.5865656939045413,0.8711579191021044,0.8770295064937403,0.48814483573690676
Ag5r2,0.5212403921834969,0.5068775437023183,0.4878360605273463,0.5143923647440238,0.48649524701072205,1.0,0.5065850983901348,0.49339125499135317,0.49915003405509867,0.4981748067254576,,0.4962900580181157,0.5084238459274485,0.4943675615391456,0.4942456513523113,0.4994498115798389,0.5170059034950132,0.49366335914353443,0.5076871847976497,0.4995416819863931,0.49570241474934634,0.4945898712185053,0.49700885201576167,0.5000704193871368,0.502050728083034,0.4880814461507316,0.499259380049353,0.5083103996186674,0.48734772932195647,0.5079519023821979,0.5014734049894669,0.5169524785691537,0.49966033821029343,0.496686788700614,0.5028923349084843,0.5838424343831519,0.48499163157319825,0.5083843900026642,0.4969951575933079,0.49448821924547504,0.49889552537473064,0.49040029471040886,0.4898107333395509,0.49916783187428265,0.49966033821029343,0.49649560628227474,0.49951962605883815,0.5018068147346896,0.49781816782393407,0.504233693459081,0.4977557301795874,0.4886561970356314,0.510864533446101,,0.4899048227933311,0.49924036896526364,0.49721457162063193,0.49120227713928766,0.5041512325313148,0.5007792294198788,0.4930031328728988,0.5051118137802122,0.5069436741512641,0.49381224836157867,0.48121974377264104,0.5005864571323448,0.49769218792971553,0.4845592020158886,0.5000268193260279,0.49924036896526364,0.5114594382002351,0.4984153024932842,0.49966033821029343,0.5085979901438437,0.49951654784806604,,0.49907805326230187,0.49932059312080773,0.49924036896526364,0.4994116404326371,0.49914265054100915,0.49920049381206955,0.4956936267517922,0.4942922681714676,0.4960405054238594,0.49127014800871965,0.4911475697473994,0.4935174732847692,,0.4973362499325969,0.48943509923934414,0.49234130062825515,0.49068161711370956,0.4875226070563104,0.49411391622488765,0.512759030059195,0.4986505917004875,0.5147048008577144,0.4991011189435186,0.49954428099020637,0.4910107276923665,0.5081156306890456,0.5039334392610317,0.5065559249920352,0.49070237461347777,0.49302080476779764,0.4932927344061408,0.5022064390996183,0.5078638731069282,0.5010500279073428,0.5082695875077391,0.5141222716181507,0.49591298560919167,0.5188025204676194,0.5035946395285423,0.507871663195279,0.5073214395089127,0.5042692143020809,0.5167282843270957,0.5212695848493594,0.507732046363818,0.5045499714158436,0.5100709869171954,0.513667703958924,0.5103527963532772,0.5001206322887456,0.5096586507960141,0.5129315382340897,0.5125698927044876,0.5138513501771846,0.5051347458081018,0.506739189768514,0.4988059874839469,0.5068399490844643,0.505503738938349,0.5147318011024844,0.5051722343078029,0.5050973641855266,0.506736040861506,0.5044621334732978,0.5024551917338455,0.5119003421642901,0.5107357506999971,0.49781261964134366,0.5034970756553937,0.5026990374941838,0.5055482163050881,0.4991011189435186,0.49966033821029343,0.49941164043263714,0.49932059312080773,0.4865639941749709,0.4909009203743421,0.48362834605936894,0.49808920952327496,0.4939893322258313,0.48664891253060566,0.484445228745291,0.4993716243632013,0.48706538688289186,0.48669864272586144,0.4933895840979576,0.49597244255225104,0.49686624982103905,0.5007750552066851,0.5021538202249745,0.49765962882425474,0.49932059312080773,0.48953009506969036,0.510629270284768,0.5144200812647013,0.49940072394303753,0.5076303048203422,0.5066258992733805,0.4943782494148707,0.48841899011308587,0.50024731838225,0.5037519435553482,0.5046597613587612,0.5088851361771777,0.4886653020560728,0.4934126950702283,0.4981532871312788
CG10472,0.536576595065379,0.5061784030137316,0.4877597289812963,0.5720351384935863,0.4854488460090111,0.5065850983901348,1.0,0.48992729490395714,0.4979274593863813,0.505299009257301,,0.49515322893255276,0.49235336310329686,0.49000977359850717,0.4939519600295129,0.4916430879340743,0.5098387555865688,0.4842547680261374,0.5160876429362672,0.49768484815192654,0.4909239449113411,0.4918550771540445,0.49658108940358897,0.48965681267293576,0.48645108179009244,0.4934479215026334,0.4943497226727815,0.5047474269784393,0.48026626789397475,0.4792027848288064,0.4923825916776387,0.5309215342782118,0.49917177522430856,0.48531292145524374,0.48500590429071183,0.507504180447574,0.4878688879244117,0.5258304213273898,0.4933141490145834,0.48771859121944217,0.49730687031484794,0.48815501927492805,0.4859052913523413,0.4979708572463942,0.49917177522430856,0.4973719453334516,0.4988286654203568,0.5085877727860258,0.4946798623825785,0.4992649468127524,0.5136752457796891,0.47927269644703463,0.5731784260747597,,0.48374509585450476,0.49814773029401893,0.49912630774230826,0.4855716274042997,0.5132837183614363,0.4873809624954139,0.4974177068384731,0.49433133660461714,0.5063046796292434,0.487318488829623,0.4766320439474641,0.4916844797469721,0.5207875955825894,0.48320637905450786,0.4977028184513124,0.49814773029401893,0.5316782421192795,0.5171074625905367,0.49917177522430856,0.5258931321082692,0.5329036019851695,,0.5044398173086592,0.4983433473320377,0.49814773029401893,0.49856535534619295,0.4979094555676241,0.4980504994873438,0.4960377698991849,0.49461275975468383,0.489429610758687,0.5089050743250425,0.49902171958224584,0.4930717450075325,,0.5054395902408554,0.48355589881166694,0.4865042134690598,0.48600372022675875,0.4944536487975476,0.48745139329506504,0.5224980992434596,0.5228317222109826,0.5281312272677016,0.4978081857190331,0.49888878353084476,0.487901551611426,0.5058644078806341,0.49328504903144965,0.4962429687986908,0.48592175274582056,0.47979155675974877,0.4839402506521052,0.530752333784497,0.5209340528702993,0.5167096239162874,0.5171296095448469,0.5161910089886318,0.5203547104668251,0.5298012350687844,0.5065930992518732,0.5192351794569297,0.5280778659535261,0.5219128955004766,0.5141798020581878,0.5207641007438877,0.5172971407875905,0.5215231192676791,0.5142794566218974,0.5262248546983013,0.5224833057038822,0.5161475589609134,0.5149950669938895,0.5309787750638604,0.5252008519589428,0.5269095847483015,0.5235704141096416,0.5231587018616651,0.511452576101179,0.5256211034964995,0.5063868743152036,0.5332179468771384,0.5336311366218789,0.5180172009579825,0.5196174459290791,0.5264848187937187,0.5297704202919709,0.5282739914425282,0.509161293291297,0.5084687765945358,0.5105998118164833,0.5148312606837843,0.514368874887092,0.4978081857190331,0.49917177522430856,0.49856535534619295,0.4983433473320377,0.48927830698849084,0.49024541337460015,0.47792455436394266,0.4987484245599764,0.4948978209555191,0.4901041329843234,0.4772586913893575,0.4956717461836924,0.4842912288880743,0.4895514042604152,0.4837284958145663,0.514403462763784,0.4956507392676664,0.49501310971806156,0.498492066517811,0.5019886994686537,0.4983433473320377,0.4851590386366369,0.5013359389811687,0.4991896283758351,0.5259203753154362,0.530127066929498,0.5132343749816727,0.4846799762553629,0.4799691432835709,0.5166279414631033,0.5189492387843425,0.5131584844283454,0.524599015152789,0.4918295643913987,0.4885159913000515,0.4984376403682026
CG10953,0.5027389272409873,0.5024415510466917,0.6049590372051016,0.47620746437739414,0.5799052938759017,0.49339125499135317,0.48992729490395714,1.0,0.49716007611591506,0.5025321722902728,,0.4975006489670694,0.5050685129184486,0.4998326903615928,0.5017250079620976,0.5104120996293946,0.5029158781277466,0.5055380465899203,0.4881832814936126,0.4946806126501014,0.5255127863253888,0.49351090280423043,0.49494503264345974,0.5077814951953044,0.4973831071387792,0.6135404424003544,0.5819700551727279,0.518646285801968,0.609637834865109,0.5062193480252472,0.5182657146208661,0.49728072571870024,0.49886511496738767,0.5059264553900673,0.5075809063842097,0.540752161212075,0.5659858369469077,0.48121993764185456,0.4920032239225047,0.5026548133149785,0.49630970642237626,0.5503635975467648,0.5828329390701673,0.49721954255935125,0.49886511496738767,0.5641093950737494,0.4983949646018395,0.49984710726696646,0.4956964985720699,0.520772116361961,0.4938279211361636,0.6031592653464974,0.4750396713443127,,0.5817083404837675,0.49746190499562853,0.5164119469237854,0.5410971086469698,0.48656467373699713,0.5285777857697956,0.5806444103120924,0.5109656428708396,0.5026480636819702,0.5056107994525216,0.5791380320759492,0.5092973477418251,0.5197589517869237,0.5900126183690071,0.5074849478642621,0.5093153899091741,0.5024457845388122,0.49470517574807715,0.49886511496738767,0.4894526415540121,0.4946768420713736,,0.49691957239469503,0.4977299516118217,0.5014130666334771,0.49803416078278556,0.49713540616515167,0.507725096155293,0.508680466549305,0.5285566468774024,0.541537473898004,0.5141238093888405,0.5375156228958711,0.5167264246795537,,0.5135127894630497,0.5728798236689956,0.568963123444252,0.5776012161166155,0.5676400633777503,0.5438322126761209,0.4993069445873909,0.4954555172445959,0.4887058702368601,0.5036758681794036,0.4984773421710504,0.5673061643960479,0.4917065580092121,0.5249191554490964,0.5240410812225587,0.5783686412967766,0.5724235653153863,0.5621105053834037,0.4904154056112092,0.5073918356042043,0.516420168316054,0.5255956559657482,0.5389753270414579,0.5251187863031062,0.5090062691361436,0.5346358833103411,0.5166028886198357,0.50715713839548,0.5280031792492589,0.5198473250945651,0.5187379286941136,0.5216721028220276,0.526882710521231,0.5207290938220409,0.50936035580869,0.5209970472052212,0.5343393278947277,0.5412223243104386,0.5208380752993284,0.5358354941646549,0.5096144243249797,0.5264154375292514,0.5361737047775548,0.5466321727526107,0.5203221337443503,0.5594892417564447,0.5243646654040028,0.5123798414472991,0.5266995910291377,0.5339235511812931,0.5128104470201524,0.5163796781938721,0.5243324302683608,0.5182045309700128,0.5531659710987062,0.5328097542881438,0.528700164738911,0.5351117674266768,0.49699663992826276,0.49886511496738767,0.49803416078278556,0.49772995161182176,0.5677403428351677,0.5688311116497347,0.6033980569814998,0.5467612573727627,0.5251852469094636,0.6139341172770609,0.6096765055236082,0.5540132777598452,0.5819201077336811,0.5654163638153008,0.5207822321507699,0.518481594886097,0.4962240418655663,0.5010969616978755,0.4926813237316975,0.5720524493476773,0.4977299516118217,0.48700917358884505,0.4862290985993644,0.48890392446431846,0.5476514753717405,0.5464191396495237,0.5453672756540806,0.5141307262011188,0.5693902931017853,0.5033997527626242,0.462809977072431,0.5157995754673405,0.5213299989761011,0.5735119653159982,0.5574902758369403,0.49734394399825627
