,ATPsynC,ATPsynG,ATPsyndelta,Acbp2,Act57B,Ag5r2,CG10472,CG10953,CG11131,CG11911,CG12057,CG12310,CG13043,CG13059,CG13060,CG13063,CG13069,CG13159,CG13315,CG13679,CG13731,CG13738,CG14300,CG14302,CG14454,CG15022,CG15212,CG15213,CG15282,CG17127,CG17290,CG17633,CG18649,CG30413,CG30457,CG31626,CG32073,CG32266,CG32453,CG34282,CG4115,CG42305,CG42815,CG4362,CG7299,CG7630,CG7953,CG8664,CG8997,CG9083,CG9568,CG9747,CR30029,Cpr47Eg,Cpr51A,Cpr64Ad,Cpr65Av,Cpr65Ea,Cpr67Fa2,Cpr78E,EAChm,Gasp,His4r,Hsc70-4,Ipod,Jon25Bi,Jon25Bii,Jon25Biii,Jon44E,Jon65Ai,Jon65Aiii,Jon65Aiv,Jon99Fii,Lcp1,Lcp2,Lcp3,Lcp4,Lcp65Ac,Lcp65Ag1,Lcp65Ag2,Lcp65Ag3,Lsp1beta,Lsp1gamma,Mhc,Mlc1,Mlc2,Mlp60A,Mp20,MtnA,Neb-cGP,Nplp2,Obp56d,Obp83g,Osi14,Osi15,Osi20,Osi6,Osi7,Peritrophin-15a,Phk-3,RNASEK,RpL11,RpL14,RpL18,RpL19,RpL21,RpL23,RpL23A,RpL24,RpL27,RpL28,RpL30,RpL31,RpL32,RpL35,RpL37a,RpL38,RpL39,RpL8,RpL9,RpLP1,RpLP2,RpS11,RpS12,RpS14a,RpS16,RpS17,RpS18,RpS2,RpS20,RpS21,RpS23,RpS25,RpS27A,RpS29,RpS3,RpS3A,RpS4,RpS8,RpS9,Sgs3,Sgs8,Tm1,Tm2,Tpc2,TpnC47D,TwdlB,TwdlD,TwdlF,TwdlL,TwdlM,TwdlW,Vajk4,Vha16-1,alphaTry,asRNA:CR45663,betaTry,deltaTry,eEF1alpha1,epsilonTry,fax,lncRNA:CR34335,lncRNA:CR40469,mt:ATPase6,mt:CoI,mt:CoII,nur,obst-A,ox,pre-rRNA:CR45856,sesB,sta,up,wupA,yip7
ATPsynC,1.0,0.6110954796306922,0.5286722685262281,0.6215914164696551,0.6021440448005017,0.5147214524677602,0.5410667453332452,0.5049170574099624,0.4892904592986743,0.5141025059926622,0.49769514627958145,0.5047456612883807,0.46126978236677996,0.44096952301754144,0.43337704651273007,0.46713841125195765,0.5081973938805602,0.5069857897019762,0.5902742290671172,0.4985975150021292,0.5007017234256703,0.5068760479301305,0.5305813465947135,0.5780569806452845,0.500610154301567,0.48198005146580264,0.5225327448675479,0.5178415567273961,0.5162000010739315,0.4554693297057239,0.46894439062812043,0.5135300795931624,0.5094290020521216,0.5740979297664611,0.48849670632242354,0.47196385860447443,0.605649286328697,0.5116413546363722,0.5034302548088146,0.5084641037601655,0.5253089947263117,0.49862232950138874,,0.49768957235095257,0.49693992348283084,0.6110154855702503,0.5177808457428154,0.49506862162392556,0.5376234229359549,0.49197467228640646,0.5730342448777844,0.503354688492572,0.4966651064832408,0.528737277829904,0.5113486729066699,0.4980881107675399,0.4606208582522371,0.5127448246291497,0.5128818878748516,0.4992374208577506,0.5031957424436968,0.4974652377631226,0.5441914847417397,0.5959828134924695,0.5211224660929777,0.5426196024156568,0.4991929900217462,0.5107457272630302,0.49827237191042717,0.504905424853966,0.5329008948634938,0.5359280237458711,0.504928703616407,0.5028453452612847,0.4905873290844563,0.5018120272535562,0.5049726935312339,0.4725543556654958,0.5073347731917424,0.5147107381625121,0.5010703009399465,0.5110856636320099,0.5147251255910609,0.5705893483338681,0.5923051162060022,0.6029744661543064,0.6142604482347553,0.5723014474590412,0.6058614671617748,0.6246418240869013,0.6363670632147568,0.5052422132389348,0.49787346935649895,0.4801396999066019,0.5054314464456472,0.4987002325098214,0.4896930823307783,0.4763054158783441,0.5046467601627556,0.5222637579373974,0.609823898024536,0.6139925711437991,0.622800203129213,0.6058793975945131,0.6026210152901869,0.6148291185659046,0.6483243400305325,0.5932241134890615,0.6179185689692238,0.6195155219625763,0.6054180418698557,0.6301934729183148,0.6414819839725207,0.6343156151480411,0.6171149204712236,0.6467998632280735,0.6622513916600966,0.6831361916539885,0.595858992602271,0.6121269588637024,0.6510594253247137,0.6536252359582901,0.628130979329716,0.646302509557781,0.6035308860931754,0.6024036088637311,0.6305854262422159,0.599877659236943,0.6319830394404875,0.6564180737423894,0.6463541177486474,0.614333088468547,0.6434358830055855,0.6328728378012481,0.6406961182228759,0.6006024406497561,0.6097680032022446,0.6012121044590972,0.6223230647529034,0.6152444134950068,0.49666510648324086,0.505691419864517,0.5729096882135505,0.5877924323289595,0.48783544249678235,0.5952913864405158,0.4937549537078454,0.49894855833029755,0.514834467247688,0.5011556803817128,0.4982334278408526,0.5034079882198225,0.4784053595790658,0.5716429318867631,0.5331335791461643,0.4327210199184074,0.5130432587498952,0.5172659024100537,0.6175773002957824,0.5051993418870584,0.5017476776457931,0.5565436584322531,0.5791428774772704,0.6934301055776503,0.6517777671694869,0.6604006680817087,0.5131242193936877,0.482792716190746,0.6177195243305313,0.5495549375035353,0.595778445876737,0.616773918835122,0.5652996531175338,0.5861151628119308,0.5414046332300361
ATPsynG,0.6110954796306922,1.0,0.5381393521105685,0.5901880741363202,0.577365213740793,0.5188445796467767,0.5247682959156296,0.5283897813905601,0.49544761874811527,0.5139493293411022,0.5010613366157389,0.49783223231416346,0.47787821754862525,0.46121785674589405,0.4516726441652613,0.4802304061002768,0.5243489460932077,0.5288027169997067,0.5739884589676484,0.5041807046326015,0.5206531657458442,0.518313801968659,0.5289634963240357,0.5541413843033897,0.5121854584827136,0.4978010859557233,0.5559091406214866,0.5338706991209679,0.5331652625093872,0.4848984845048655,0.505942640699078,0.5117799931780563,0.5196441012970384,0.5764340825043257,0.5043983283094579,0.5007404919839653,0.5839978811056664,0.5163674603355848,0.5125875088632263,0.507265911670781,0.5263536349431456,0.5077234223263384,,0.4982664989707166,0.49821572896582544,0.5843604405967089,0.5069958701869322,0.49916838594632634,0.5162164061052124,0.5101079893408214,0.5576363970836743,0.5115465180389851,0.4986540775320509,0.5359929343260362,0.5265503728512543,0.5049873361998946,0.47424847351598604,0.5403972213642185,0.5142846259577446,0.5066079574044487,0.5190441592506393,0.5033303604661961,0.5648097969344029,0.5797259978039178,0.5197290041311773,0.5442593683341269,0.5055709891979033,0.512346980797384,0.49999755486526465,0.49624681844836277,0.5243102132909033,0.5314719378619647,0.49349874346066736,0.5010613366157389,0.49758246641633325,0.5074629321362523,0.5037648465187791,0.48880646971882397,0.5342711252339709,0.5427469855470317,0.52988377446858,0.5094867434086473,0.5048772277745192,0.5584778568785389,0.5649517898346144,0.5832146099100158,0.5971503684135371,0.5696659611746371,0.5902321300451046,0.5881789429934745,0.6242841611958445,0.4982106588887326,0.5112974937858328,0.5264651008825354,0.5078244261760154,0.5114479049280644,0.5084931340819691,0.508198974402834,0.5017332788299522,0.530020783830051,0.6052342223322107,0.6058651677140177,0.6179846442546395,0.5953039708319099,0.5980635379456999,0.6048972591050481,0.6299918068942852,0.58865414531141,0.6157495551808604,0.609126484315339,0.6164031293978055,0.6263343152643069,0.636121014243922,0.629064061296166,0.6068197178929446,0.6359464742725793,0.6521426593463213,0.6727260176116937,0.5841447025484571,0.6119571416147227,0.6433060840828477,0.6400031699960034,0.625311572009287,0.6315432999274004,0.6071276419180414,0.6147439794036617,0.6134122826449389,0.5946050867697497,0.6131733237226301,0.6278945734259538,0.6310642176470586,0.6037747702657956,0.6350938255130419,0.6197904562587989,0.640149316943428,0.5954431424722408,0.591030919752039,0.5962244851120195,0.6186824483336791,0.605897905505705,0.5010613366157389,0.49790970196829215,0.5609167053047496,0.5632349452359431,0.5101129348510006,0.564136418824177,0.5200116009720621,0.5182882021233521,0.523867730284214,0.5241882287148677,0.5125620138933302,0.5242265699175052,0.4951849321584957,0.5485749967702076,0.5258199548735982,0.4563683084328061,0.5338260787962423,0.5179121502015557,0.6067754558268025,0.5001193699237831,0.512919852955509,0.5649617516371197,0.5776080536351103,0.6508409177070091,0.6194334069943204,0.63498297963738,0.5255454350173062,0.5111259907621434,0.589548224650998,0.5211870669532904,0.5741423386766715,0.60593844905235,0.5461575438866667,0.5541921588916592,0.5116613162570145
ATPsyndelta,0.5286722685262281,0.5381393521105685,1.0,0.5522483214674779,0.585721277892655,0.49921973823021226,0.501101314168665,0.6632658077176119,0.47900035355151926,0.4866633092472227,0.4971645877378384,0.48707384816127725,0.46224067770310845,0.4383174290233559,0.43337199595027576,0.46534363535591006,0.5029110523646133,0.506232969220069,0.5084774434043039,0.49222385056469853,0.6569141144600351,0.49817075232635216,0.5024913661333318,0.49891200214920717,0.49150679037352535,0.6173308377373161,0.6681037273603059,0.6115176642422311,0.6058086171733628,0.4856256827247277,0.657310392615093,0.48366383636346805,0.4991381312966983,0.5320044687736732,0.6010038561222943,0.683185886406844,0.49271460948862217,0.5019510254937225,0.4957742361184724,0.5131967849380578,0.5352425176930773,0.5811711656274711,,0.49487328761864674,0.5026149089397114,0.5381588725762053,0.5165019230249778,0.5001071878592775,0.5235515966932464,0.568322701946628,0.5295389361553073,0.589986729834085,0.49968101343362537,0.6509192308458841,0.7113878498139117,0.5093117189946283,0.4796877846249468,0.7141910514184072,0.6113995072794747,0.49908561306972266,0.491911425962805,0.5884429565721369,0.5671562617791934,0.5359914589205875,0.5584735768217645,0.501934988224299,0.5026458841068361,0.4897386334291699,0.49309404033164145,0.5097467162167731,0.5120544619961713,0.5130763943923052,0.49508850231264706,0.49590637488994493,0.4919391917134237,0.5075537822705888,0.5472667650226383,0.5791397855263243,0.7314820016918779,0.7295043440637865,0.7244286493116149,0.4984228005857319,0.49450614963218975,0.5920607171916477,0.5624100398564462,0.59140516746911,0.597423305774935,0.5622450183596122,0.5196155671090223,0.5426734080279234,0.5398241150845072,0.5583470460320208,0.595006445238687,0.5184513533388755,0.5457700021054676,0.5486723968033993,0.5271638003380654,0.5241960124907121,0.5015338592922829,0.5835103269769555,0.5341167639312229,0.6047124485457761,0.5911753947723487,0.602789433087554,0.5905980410143975,0.5925234795876688,0.6052095851891809,0.5955184986138442,0.5857245426102585,0.6078815640220911,0.6110320969442782,0.6118248421949475,0.6045817467926806,0.6220853860846517,0.5773460320423006,0.5681480856258214,0.6017799454193408,0.5879570974183397,0.5784145268621608,0.6142974629314271,0.6039129305668971,0.6161106798383418,0.6043893338071236,0.5800137544687926,0.6004630723200552,0.5880907944955719,0.5964268555482776,0.602758727062971,0.5711963445131433,0.5686436313454472,0.5901588325902636,0.5941851006810938,0.5887095549237956,0.6126197650438052,0.6082094904293024,0.5997506049585037,0.5859989931176975,0.5933602537744966,0.6014153168920346,0.6161448903681589,0.49590637488994493,0.49810357099648145,0.5814715476969524,0.5770268408865188,0.5591707554281385,0.5530851799493359,0.6700914896311951,0.6753097540392262,0.5763444584860689,0.6766255920869839,0.7144792785784638,0.6527300396343925,0.6098095069877001,0.5352337350638261,0.5181466687024333,0.4371641230533366,0.5038854815550449,0.49590637488994493,0.6161856679157707,0.49503565059042404,0.5291285891785126,0.5294943342381099,0.5521954110326072,0.5992648107805335,0.5974300101101994,0.5795889814823909,0.5027906236800412,0.6166307446021468,0.5475206890384218,0.49679352538585897,0.5226855117561588,0.5723783653303667,0.570284375392126,0.5782375114126296,0.5048708734458883
Acbp2,0.6215914164696551,0.5901880741363202,0.5522483214674779,1.0,0.5251248392059585,0.5312198230062467,0.6094714625036816,0.49798210800365744,0.4848281751674886,0.5600757464747493,0.5022659849575332,0.4672636180862842,0.44564456914524997,0.4306306622167732,0.4239401817710763,0.44441067370451137,0.4888707876137991,0.4696383663477586,0.5955551369218549,0.4787390153420005,0.5272845762831841,0.44705136488627717,0.4993406411466875,0.4810488341884506,0.44394394222096667,0.49634743443509916,0.5328607106303881,0.5428713949882616,0.5235145042217193,0.44511002158132,0.4602234683149289,0.532542563266316,0.4501779986260551,0.5066877801832667,0.5075846934630471,0.4885820891044456,0.635805516974626,0.4890210302654146,0.4467618200584556,0.48949132020205327,0.50453095287221,0.5071504251666505,,0.49894915342156926,0.49669050275262894,0.5934163816366329,0.5706530213958287,0.494985868780525,0.6261319866806037,0.49186379134890607,0.6755128702734822,0.4996736640436907,0.4987710283155973,0.49701844505467596,0.5349411634013769,0.4924862065077198,0.44594448283312477,0.5369762162995082,0.5555146502818474,0.503420863448914,0.44911687291020796,0.504780076184575,0.5161176139071799,0.5868236411789914,0.5020301606201898,0.5096458789342547,0.5041216560596863,0.5346365004564707,0.5075502370176194,0.5034309705048452,0.5684564227210114,0.6127753251516237,0.5059431229542178,0.49760604276828524,0.49884252010637464,0.5012574643795403,0.510121906651649,0.45643080655771656,0.518127515517089,0.5338873363095836,0.5160674244835975,0.49760604276828524,0.4918994977882101,0.5314277622060776,0.510307948834082,0.5256948460944878,0.5458930995357572,0.5312816655258458,0.6866883939830705,0.6111134051760724,0.5898164015771769,0.5254369106769928,0.5149710446688662,0.4916289967257219,0.5229604899808589,0.5117376962360684,0.4634623178206901,0.46870192252838627,0.502749326951914,0.4946062022723886,0.5969566969720042,0.5958534916472118,0.5917080212077549,0.5781158109589718,0.5889433238809558,0.5849761924307212,0.6392270673643837,0.5648124418642416,0.5893641663109905,0.6026667153165783,0.5974864397838001,0.6122429557769737,0.6078720920191643,0.5950193273094526,0.5980182160455526,0.6088282519067016,0.6345809449304415,0.6501720902342952,0.5858118934278705,0.5957936116495095,0.621092227930798,0.6310228594441285,0.6114801039208755,0.6227502394436962,0.5792912169688775,0.5921366446410162,0.5909960788322228,0.5933978355065432,0.6101703540914885,0.6252975861766351,0.6289548955530353,0.6001356065384061,0.6209110377888383,0.6187952390831791,0.6190629532654823,0.5890568475802284,0.5923342346787218,0.5750892991193978,0.6036398374992942,0.5828379399428216,0.4987710283155972,0.4952114718980594,0.5334105586273405,0.5240996187443915,0.4931054796430866,0.5213278767155715,0.5118988743315109,0.49406058106794937,0.5174892506885373,0.5084001695478767,0.5104318413023015,0.5252407329375296,0.502964831601063,0.5569465878881379,0.5272705679863259,0.4214394016875873,0.5149109502293014,0.5011009994102212,0.6030747980027746,0.500487516206307,0.49477576484664576,0.5242177452953711,0.5352681841909924,0.6973773673389294,0.6591270688547634,0.6619668665262584,0.4524888391759381,0.5116637249766651,0.5987799052048434,0.5235171428184081,0.5745533158985819,0.5987706868741379,0.5286111915843061,0.5193990386116665,0.6053546035698936
Act57B,0.6021440448005017,0.577365213740793,0.585721277892655,0.5251248392059585,1.0,0.5052036381761458,0.4977622464700298,0.6071767327251373,0.49245898994981796,0.48689697921039243,0.5000399703728194,0.518674218757506,0.4703985922810782,0.45297060175422305,0.44751266595742023,0.47047050430520015,0.5258667633665269,0.5212540465457658,0.49762460619591464,0.5084126892979742,0.5864329353076975,0.5330292119104958,0.505692928016146,0.5119736479250766,0.5267156992031838,0.5250592922818609,0.6180316065598159,0.5756783361239016,0.531602655985581,0.4707086948749813,0.5812650432186681,0.4786504245899785,0.5338195891448564,0.5304119048192246,0.552064491685377,0.535358354799244,0.49415634600961883,0.5233362591469757,0.5320149856655383,0.5058800141917262,0.5427968553396021,0.5456613250538974,,0.49608552144888535,0.49337764414175966,0.5627657414600576,0.5024241975426075,0.49295052620235824,0.5069282355020474,0.5093126695718371,0.49666424951418653,0.5295807310531359,0.49612421175693894,0.5924735353545236,0.5780143602478831,0.5128802934045121,0.46918938314158354,0.6138232273502063,0.5580201922610545,0.5004635634636194,0.522678069681667,0.5174172371177014,0.5566661133329671,0.5590687042662947,0.5201889611706139,0.5023480547677607,0.5028330777118307,0.4806402926859043,0.49088360300376976,0.49612421175693894,0.5124440197833635,0.49901604558088813,0.4944168430204312,0.496776838192919,0.495787909602056,0.506325579914482,0.5274496604931422,0.49304205326721073,0.6195155377795561,0.6249097020001939,0.6130830271922321,0.496776838192919,0.4998474273247711,0.7719437831594427,0.8106023871527003,0.8515186156638737,0.8132897119683333,0.7458007795035136,0.5221775662777813,0.5674541261037161,0.5546371693200685,0.5279033006893121,0.5287132541186882,0.500910611446861,0.5083013182412496,0.5091076120332357,0.5063201039542417,0.5029813732335341,0.5064601382930412,0.5444179014802079,0.5301949733528446,0.6053071419310985,0.6114562295507554,0.5955071365164195,0.6054346504991897,0.606914814728226,0.6237002188798517,0.6037233804428593,0.6092814219178933,0.6126204409876137,0.6104999545093643,0.6201124507592097,0.6290336106272371,0.6236512811884887,0.6070608602711144,0.6116248756113237,0.6119776929951911,0.6180513904062833,0.5958178325495609,0.6046541627829731,0.6329130237384666,0.6298398463382997,0.6136018027831498,0.6166052902847117,0.6167171333636143,0.6043970120137947,0.6227822812833972,0.6170728133479609,0.6052218746327747,0.6065118363862916,0.6266383328255376,0.599590959434457,0.5994360656763383,0.6211355317813744,0.6311839516980617,0.5983703522182138,0.5995661681149421,0.6009927206245373,0.6193680734759837,0.6060447442994372,0.49612421175693894,0.49975359595155494,0.7416700143907462,0.7741620844217285,0.506193125541836,0.7506353154905157,0.5812357453952155,0.6013404526049226,0.5111270715333044,0.6120041702691842,0.6121264434525819,0.5541009051046141,0.5057592316540154,0.5141349445237522,0.4988087791179394,0.4486983827487282,0.508845721092416,0.5294081599919236,0.6200514324795713,0.5052719874650378,0.5087691744345652,0.5668182949533314,0.5806399940440442,0.658001026981303,0.6300977178106035,0.6369071938802187,0.524522182416628,0.5354644661660867,0.5771262941415911,0.5336716408007041,0.5715193009479109,0.5845326661734955,0.7419496783112363,0.781866124705216,0.49933487964927264
Ag5r2,0.5147214524677602,0.5188445796467767,0.49921973823021226,0.5312198230062467,0.5052036381761458,1.0,0.5036711000089544,0.4973375895787775,0.4975764901629583,0.49758472930907677,0.4996790864242842,0.49418662839026695,0.4917567592965151,0.48993379178115415,0.4890535065431569,0.49022834080128747,0.499220653542511,0.4987274559149012,0.5168042344731336,0.49228413740190097,0.49047318192591594,0.4946238905264782,0.5218691286715569,0.5083679232347454,0.49323506457117444,0.4998835777452357,0.4970114230234563,0.4919768943366574,0.49418869498441875,0.48856475302326163,0.48848479205513123,0.4961764322063449,0.49189274570996266,0.5183815663319943,0.5003796211901046,0.48827092284360757,0.5089520305797596,0.5004142931500467,0.4921421843842355,0.5287728462433449,0.5036997289338748,0.506890968752706,,0.4992191492673664,0.49838567859804006,0.5166325293119948,0.5021661896316605,0.4991507248071607,0.5132987241379208,0.5042349912578319,0.5322148476564569,0.4945810648684204,0.4996790864242842,0.4978399411663819,0.49077069411301194,0.49018525913641847,0.4921437411042071,0.49988745506481186,0.5005379846782148,0.49853490827588887,0.49243948451301794,0.49158132322425485,0.513519824828194,0.5109706064009737,0.49720458757459485,0.5031183107650458,0.4991678762793068,0.49678401037305575,0.49886188083984545,0.4996790864242842,0.5020127945309364,0.5131510324906655,0.4994441138927125,0.4996790864242842,0.4991787774083095,0.4991214157984494,0.49450747199929224,0.49291167302137656,0.49743855093298095,0.49598178239912516,0.5001472229385995,0.4996790864242842,0.4985561796010816,0.49540459820493804,0.5053767558838063,0.5125195286378643,0.5075528138871384,0.5024989630908894,0.5150167303392644,0.524383185366098,0.5150466550631044,0.5019153069150922,0.49658132211354367,0.49317906693866964,0.508485992883926,0.4911821981810163,0.4923783026569885,0.498224331589045,0.49947591301498145,0.4966630879771168,0.5211373037130399,0.5131302823191682,0.5174110867713301,0.5233918337554869,0.5102098328292259,0.5210704552598526,0.5150493898648815,0.49719336377761364,0.5070175983120107,0.517126008216795,0.5051032341210255,0.5163576976699472,0.5127583579115521,0.5142482470236445,0.525934226737746,0.525266189795875,0.5136402767143509,0.5247246237577846,0.5075708981270952,0.507494619841149,0.5169050030374223,0.5156981431338857,0.5146779235755186,0.5235660504617041,0.5076167878085711,0.5103652059260662,0.5069690848100066,0.504865653988825,0.5161101628582484,0.5195368047671672,0.516172443282098,0.5158334752894052,0.5082087801832917,0.5143416917156123,0.5234836962342777,0.5074885849215215,0.5065903981983927,0.5060106737483547,0.5177247459652613,0.5117001958873358,0.4996790864242842,0.49935809058940095,0.4970717594030944,0.5065201091630196,0.496673082854934,0.4955390103860791,0.502928736312969,0.49838487680511984,0.5115430372866495,0.5010143543501318,0.5017762487873109,0.4996616577734798,0.5046837909467777,0.49453230885756194,0.50742246541071,0.4887667969672817,0.5139912058373768,0.4996790864242842,0.5115685500765303,0.4996108273040889,0.4983888980070378,0.4979295564193539,0.5079914304787175,0.5260167536099691,0.518291647241504,0.5151688142408707,0.4918761536174437,0.5216461812448421,0.5186248437230927,0.499849028430837,0.5189171107317142,0.5211772576300027,0.5074806312866971,0.5027713192677441,0.5055923435993427
CG10472,0.5410667453332452,0.5247682959156296,0.501101314168665,0.6094714625036816,0.4977622464700298,0.5036711000089544,1.0,0.4837571631339526,0.501379531046622,0.5415619721277637,0.49913138445445143,0.48575422554078573,0.4803610808456138,0.47642785917724634,0.4734560890846727,0.4795439264659992,0.49785980823948317,0.48675005146877465,0.5262586254226008,0.4907606108580957,0.497865028740584,0.47622585750569435,0.5022814117638169,0.4831877297961715,0.47465195226708107,0.4905242227307094,0.4928261128683603,0.49902644757898196,0.486225531319397,0.48103016220552586,0.47057040177397735,0.517745846876049,0.47561546554358497,0.4883580643911775,0.49338354346913404,0.4840489520439143,0.5317896144656555,0.4895630086492249,0.47426405870927096,0.4946853402191487,0.48807992897199587,0.4974670433348723,,0.49788647431444527,0.4969555016926599,0.534467691470356,0.5695460167707357,0.4977012700902306,0.5558404960032736,0.4909914023260879,0.5605717617307918,0.4964448266366524,0.49913138445445143,0.4872900447363899,0.4965718844007541,0.4914695526493764,0.48407208843068117,0.49232586450662424,0.5120946287943421,0.5023985988017626,0.47540583053919505,0.4950967484809111,0.5012915373439132,0.5110960934381422,0.5015903299309413,0.49326780404177695,0.4977476939141586,0.535109390092129,0.505326617274021,0.49913138445445143,0.5320775753645695,0.569241211686761,0.4984953852037346,0.49913138445445143,0.4977771999582536,0.5028077233078652,0.49498365482294215,0.479196451187207,0.492610200988662,0.49078911787748836,0.4914079175155187,0.49913138445445143,0.4978024961081962,0.5008538090877006,0.497562361538877,0.4958423294445808,0.4993174261991833,0.4955733305879813,0.5428126653655572,0.5204566467818261,0.5095021502179852,0.49895555536385966,0.49930206539546246,0.4946986572043484,0.49398791412314114,0.5005769407138867,0.4816187921954989,0.48345888381236907,0.4985814557661158,0.4936354599512191,0.5280382100218367,0.5062314724218325,0.5141100319361048,0.508872582590173,0.5228562006998518,0.5188286216685811,0.5212075496767629,0.5062986768233162,0.507809566002499,0.5258203655528528,0.5217256905138563,0.5209233094829142,0.5164237560287747,0.5133076806703467,0.5215306992033263,0.5150240378808529,0.519137467687552,0.5314073494914012,0.5207897401471202,0.5193615455422865,0.520136734073162,0.5318020046329465,0.5170547865810247,0.5113726215428067,0.5116897478756608,0.5143157496941789,0.5017769123544655,0.5153834919543011,0.5150199978746197,0.5179039121864323,0.5223188128336841,0.5160176038254447,0.5181883596871266,0.5159253447109756,0.5236515746398697,0.5327072648437697,0.5177535462938704,0.5171049183179346,0.5174203275272159,0.520296780194929,0.49913138445445143,0.49826254625832955,0.5002108865779388,0.49985432468412344,0.4945759696789938,0.49676267425671494,0.496886894014102,0.4863991612163654,0.49875624348322223,0.495408951078984,0.4861153274615019,0.49361734262188733,0.4968136082423046,0.5190541709415861,0.5027126684459273,0.47497307249348575,0.5065551735681763,0.5528639191531945,0.5126693729012914,0.49894662775540904,0.49131584605502693,0.4937890023399571,0.49188263637839563,0.5427693575828512,0.5366423509347792,0.5571732572757793,0.47589428495921654,0.5014094975391211,0.5283386711319026,0.502945942094761,0.5139378386299143,0.5128889281383265,0.49894840340096075,0.5016621704866585,0.5551346736489107
CG10953,0.5049170574099624,0.5283897813905601,0.6632658077176119,0.49798210800365744,0.6071767327251373,0.4973375895787775,0.4837571631339526,1.0,0.48579867727400994,0.4789552226403828,0.4970377198372558,0.4886029721709615,0.4772260975194468,0.45658011016040506,0.45487969279869583,0.47836465658517696,0.5255121752793687,0.5111091114000816,0.4906885400234594,0.5167020497800112,0.6618956114231637,0.49813747075230363,0.5057184360019583,0.49828869504089074,0.4932305559337132,0.63561261418883,0.7201047585187772,0.6325629901149974,0.5856762709674388,0.4851370699531975,0.7713908335979125,0.4818260750778716,0.504678684501138,0.5368193105626793,0.6522578053797297,0.6660306221625825,0.4811559208244812,0.5343140381764426,0.4919114244947814,0.5104841496159552,0.5504543518688582,0.620486438028812,,0.49630006788147235,0.5031106616544867,0.528100029017089,0.5016878674568129,0.4982014508052033,0.503423243808689,0.5465794614100042,0.479554251894855,0.5661879426021249,0.5004617198897732,0.745086586770931,0.6642437389127331,0.509691337934438,0.4939588080514773,0.7341837572145234,0.5517142381841215,0.49896189225302234,0.48898260611420236,0.5563031187223657,0.555540714990707,0.5250356140967876,0.5502226029026555,0.49567648928667407,0.5012926986375357,0.4786240471823444,0.5004469778698981,0.4970377198372558,0.48892572744487856,0.5006645671305956,0.4948687418888716,0.4970377198372558,0.5004513757983025,0.514555647451248,0.5430364879426153,0.582845719052093,0.7838106681529236,0.7710989671713568,0.7739535845152372,0.4981790531880949,0.504693247458598,0.5979947304537412,0.5749949859705319,0.6029881142699608,0.611382119289854,0.584879346054813,0.521445386234556,0.534326662213449,0.5731356979065132,0.5765665459304679,0.5586110389574479,0.5327699075821797,0.520385655539414,0.5367435619098322,0.5704583456786151,0.5616137962813798,0.5035499224815494,0.5873677124013784,0.5169514385307061,0.6035206522392896,0.6046779402332881,0.608570988979346,0.5954352296461697,0.6096716254293029,0.6063469492769284,0.6044129141314146,0.6049084797713642,0.6103924618305517,0.6171605135648353,0.6137714314112702,0.6146370447860886,0.6367163281701926,0.586583796874265,0.5741693888422316,0.5999369628554536,0.6056883448667043,0.5893106683983157,0.6073525528143126,0.6045843492288834,0.6267528487604155,0.6152731185258982,0.595318662476867,0.6187111066085967,0.583644257177325,0.6020009914933537,0.6151055849678622,0.5914991284653914,0.5776228779040301,0.6042798804471138,0.6011139629417483,0.5841291356146138,0.6113301328071841,0.6033901464495337,0.6020939098879307,0.585276675941648,0.6017004919692779,0.6010268215014486,0.6114954805611046,0.4970377198372558,0.5009235581313288,0.588232675857982,0.5831181840319408,0.5445549020302827,0.5467708724456132,0.7111964323860424,0.7535189644300675,0.5352360051357229,0.7468143503508732,0.7620811543911592,0.5946682148583033,0.5582898728306777,0.5105032402065078,0.5002404922733542,0.46052247660859813,0.4988439410745697,0.5016030532406123,0.6085627648826284,0.4964076354376476,0.5088580713824411,0.5374400452032775,0.5573096972255237,0.5775367966799811,0.5689166288912064,0.5610642089844557,0.5197081989709352,0.5823276039428593,0.5337294969563243,0.4913383208887452,0.5017238668509393,0.5754417654357229,0.5870790650545772,0.5753008728495144,0.49374835503729714
