,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.846233592629099,0.8419417432511392,0.17172034945934211,0.8340092841088755,0.8487239315161921,0.6689947848966188,-0.13588473625342704,0.7208981998619682,0.8601292650876946,0.21329293072911237,0.8334506060262249,0.7948420277820538,0.8364523659194659,0.799673851847917,0.7448827888754905,0.17015109205621462,0.7961507011944111,0.8023937732884712,0.8104665449995874,0.8449196157169462,0.8125006450479475,-0.1712942916473516,-0.18317092604631388,0.23345406353669973,0.3247098555648005,0.2747385136617984,0.7449219466104618,0.7833832844900872,0.7617563501400826,0.8268691581569936,0.8120546249780168,0.06443476913913976,0.7218297293517141,0.40966373089413105,0.7525457682820254,0.8012322761812576,0.16490730521759855,0.8152733628491334,0.8235443815554669,-0.022761293830046492,0.2329919953239152,0.7818144951130229,0.6792697361652086,-0.19511789084425302,0.6931496351374316,-0.05595025074052883,-0.18256222160518887,0.17888496965507084,0.42546823230934755
RpS25,0.846233592629099,1.0,0.8211045303414733,0.19369562136998997,0.8004737293963043,0.8208903245101654,0.6008772683049333,-0.10445648838738299,0.6674470658821821,0.8215145421493932,0.2177839706063952,0.8025548082084006,0.7742137714419908,0.8048873283408023,0.7800277496775828,0.7302757329400036,0.15696569086023326,0.7639212180280859,0.7752112006818035,0.7956978153699831,0.8165812413587145,0.7804314932871627,-0.15425385718219867,-0.16594640595403257,0.2617925527901566,0.3051859888204313,0.3071414254144695,0.7290389388477428,0.7704683601771097,0.7428427058201724,0.7948735276202966,0.7929666477586709,0.0519377926989775,0.7113331102196618,0.4241078188314081,0.7427766188142544,0.7889897524637709,0.1456385082270407,0.7902936629727132,0.7983199464463826,-0.01701083124062409,0.26357497115530193,0.7528005568366865,0.6262063021384878,-0.18425639521345544,0.6460747352851018,-0.05568411366740905,-0.15826947719149984,0.1715017399050205,0.41162224862610597
RpLP1,0.8419417432511392,0.8211045303414733,1.0,0.18454486249125093,0.7927019342845402,0.8237175662411631,0.5791137919461647,-0.11489598327697814,0.6694071706942412,0.8193735014106661,0.20068366443874022,0.8102439805902367,0.7674130140967075,0.798873051112468,0.7696382697411911,0.7334557936887001,0.13385131491743946,0.7769403844266248,0.774996835060157,0.7911704479965683,0.8177711459104665,0.7774132260774431,-0.13041602263225163,-0.13901643613752476,0.2606588678897572,0.3043167941833192,0.3046520446782065,0.7261567357945954,0.7678740581814918,0.7503250762018446,0.7873435417023088,0.7895115029377199,0.0422929998823822,0.7033513858574333,0.4296355553897404,0.7438244433098078,0.7835302391208724,0.1426638959096459,0.7898576680894186,0.8012831646289325,-0.010802974716873926,0.2573004883331948,0.7579138731362416,0.6237161325557106,-0.1661296981745172,0.6418589786873297,-0.027551614785881758,-0.1512016177314511,0.1882222153504343,0.43267915118095174
Mlc2,0.17172034945934211,0.19369562136998997,0.18454486249125093,1.0,0.2597287288829872,0.21795737878376648,0.0626336804391789,0.037067173664329565,0.037220097703512596,0.16200736993092002,0.7247567882541982,0.18760479004006145,0.2231007907423523,0.20224684711092542,0.19826363271358902,0.24234706936451988,0.35493519249336575,0.1015735281521541,0.21722623735147067,0.2247565146185818,0.19825012426024693,0.2378332493160243,0.021228590972168244,0.027508262247767132,0.04973795855035939,-0.01743184486777207,0.06484663348413154,0.2160786664139763,0.20110038651056542,0.22188113510466212,0.184833742441375,0.21298521166850298,0.02128638836563017,0.23036507949692792,0.18919961195170695,0.22675057423266307,0.19330247128910488,-0.02987593816382347,0.21577592821645347,0.19376373999439667,0.05105711849434588,0.05227383099473724,0.16579830072746113,0.06571239929304269,0.03219861863233512,0.07229806542624216,0.008471163191202658,-0.020174978180229366,-0.06471209401663314,0.012740499087695081
RpL41,0.8340092841088755,0.8004737293963043,0.7927019342845402,0.2597287288829872,1.0,0.8093757564308472,0.6481888910177834,-0.0038626113525038197,0.5595059760149663,0.7737152863123034,0.311590963054448,0.770298994980845,0.8125652776570146,0.8078795704905779,0.783837693650977,0.7927060830266561,0.3646914468574288,0.6427165501844605,0.7814477259405362,0.8033451354812473,0.7927078988161516,0.8104412679128336,-0.15926987050879562,-0.16343026408625796,0.19767063850682462,0.22312471192490735,0.23821745909521386,0.741430688194709,0.7616583460140058,0.7773057039859645,0.7663664455087216,0.7784990647672667,0.1139096431242917,0.7729565943267391,0.45333096528842864,0.7686438316726468,0.7719501202107449,0.12198211215025938,0.7870089295034357,0.7628110555242619,-0.024074823531497935,0.20552079628109327,0.7029387331938147,0.5383524046685995,-0.15938508277443977,0.5564840491733526,-0.06908505656490524,-0.18326017943738238,0.09460104975494958,0.34942165373743367
RpLP2,0.8487239315161921,0.8208903245101654,0.8237175662411631,0.21795737878376648,0.8093757564308472,1.0,0.5505329315270402,-0.10197398129636559,0.6555064455011701,0.8276726623220159,0.23729615724086311,0.823750615326932,0.7938576753626344,0.8065807393748322,0.7937585121563692,0.7407845530149754,0.1429413078539029,0.777012495621682,0.7932701456230643,0.8053687841429775,0.8375946439938718,0.798030614691285,-0.1394633991899404,-0.1456680705254961,0.29116003656449485,0.30348952241210747,0.34075730766217677,0.7425879081627733,0.7716499104541402,0.7731745082426534,0.8010594844426064,0.8047711667042696,0.042369970321884914,0.729798222086523,0.45887654667557026,0.7543204483631559,0.7997847203903319,0.10132069597965677,0.796354583206482,0.8126370609413883,0.008355615211592324,0.2910105244833325,0.7553927737766404,0.580106811235915,-0.17084857626809208,0.6024457811065576,-0.02404687932179234,-0.15184348462833974,0.10969143010594253,0.42331319737900436
mt:lrRNA,0.6689947848966188,0.6008772683049333,0.5791137919461647,0.0626336804391789,0.6481888910177834,0.5505329315270402,1.0,-0.15437913638558032,0.7136416072580272,0.6557634831552677,0.15244726170239523,0.5953924281709518,0.5729797232304441,0.6315083441280853,0.5387373795504994,0.5633473922231647,0.21827996216427528,0.6140850287202883,0.5285454215557764,0.5780527072514605,0.5719573777658487,0.5556927408542485,-0.24210518975533876,-0.25078207529306873,0.06502649057712553,0.2447445724399755,0.09188437411011917,0.54141525984843,0.5709949997627342,0.5192840536511415,0.5271418684379641,0.5718372803078666,0.09945614774312501,0.531736054026462,0.3042148232771887,0.551701200936353,0.6007550235603858,0.351376599590022,0.5631678939426416,0.6451824225056059,-0.05595395205462171,0.0751611488129584,0.6184503083247482,0.7260131661869557,-0.2378685579233019,0.737298530692358,-0.1352319112808204,-0.22584526688642403,0.3024401431833652,0.4521300199613093
Nplp2,-0.13588473625342704,-0.10445648838738299,-0.11489598327697814,0.037067173664329565,-0.0038626113525038197,-0.10197398129636559,-0.15437913638558032,1.0,-0.31018750778493426,-0.19729327037738079,-0.0067832522431181385,-0.14725001030430326,-0.05195642379287538,-0.09556822259481541,-0.04702526591079133,-0.016714502213408387,0.23440005051352303,-0.28925486996708455,-0.055877418532192795,-0.06627618222004612,-0.11616056366054589,-0.047477437917766555,0.02237978460209374,0.019371201940977956,-0.08113104629995549,-0.15413341038957865,-0.09610125157852221,-0.045786811930611473,-0.08540024890473996,-0.04149913130119404,-0.07915437795220037,-0.13072826250417505,0.0697789082045854,-0.0037568120583654145,-0.10965623965667164,-0.06212533443858656,-0.13486939891840374,-0.04963252767917917,-0.0934791908776561,-0.18421726304886896,-0.03278211420175446,-0.07420799019766496,-0.16598402570281948,-0.23895552742171738,0.06370320552510092,-0.25147879643246945,-0.017006650109404272,0.025992128654093578,-0.1449294448669433,-0.2719577593828058
dpr2,0.7208981998619682,0.6674470658821821,0.6694071706942412,0.037220097703512596,0.5595059760149663,0.6555064455011701,0.7136416072580272,-0.31018750778493426,1.0,0.783436689693106,0.08781749913885799,0.7197936462089163,0.5680906607570155,0.6565904077663178,0.5946550163321183,0.5104104521208617,-0.15075549514893952,0.8519396948145664,0.5727241150225827,0.6209510207740573,0.661790095571029,0.5656784937301338,-0.1912795873508796,-0.20039302425388816,0.18075051905058714,0.48177083211506605,0.2379150615176218,0.5661747661630194,0.6300602587526432,0.5389903273332902,0.6132092981578795,0.6627566991301368,-0.05598701645452347,0.47967999275661244,0.3368201631238398,0.5521498025413087,0.6750927983274801,0.24864780351050472,0.6352962958833304,0.7722018126803035,-0.016590537438601127,0.1747073632313697,0.7366335351032405,0.751416972636016,-0.2066553356104646,0.776502315927302,-0.06800502501572125,-0.17208130714111725,0.3480990646549437,0.664562876917738
RpL38,0.8601292650876946,0.8215145421493932,0.8193735014106661,0.16200736993092002,0.7737152863123034,0.8276726623220159,0.6557634831552677,-0.19729327037738079,0.783436689693106,1.0,0.2117259402412631,0.8296879377021256,0.7596370343610286,0.8033305482127093,0.7633826729476958,0.7022888931992499,0.04861779220576442,0.8535648732117975,0.7640824071925386,0.7816637422950764,0.8239318864365262,0.7664657747944691,-0.17749418960063137,-0.1896657263061277,0.2626351494618484,0.3602708214534209,0.3129624337450517,0.714395355714674,0.7701490282464708,0.7234203051432376,0.7880016244721152,0.8137989203594517,0.0063458467682935985,0.6691667951086673,0.42154747021806227,0.7261506775869967,0.7967254872979049,0.19383504517766434,0.7958304697186867,0.8419977482537471,9.09618542904413e-05,0.2596537901696276,0.8020704434927173,0.7152095717741881,-0.19810092857137232,0.7386470246980134,-0.051697922498568596,-0.18385434283609942,0.18665525128960828,0.5357990058194352
