,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.8492447193318304,0.8320543633191717,0.18963284141016093,0.8893583277231817,0.8691242492005579,0.7486451682621417,-0.04031064506354035,0.769712190941026,0.8581903053319248,0.241800801598674,0.8306089952546112,0.83256978431796,0.8504425640251089,0.8250859666183074,0.8000756484079532,0.1288577593117426,0.7909852146889806,0.8290770605886115,0.8368280438169892,0.8506276503637108,0.8428074737650063,-0.1037824573057558,-0.18168476196310396,-0.081816731106901,0.17256993812086663,-0.09796595961108238,0.7819858292659779,0.8121921651573311,0.8078143504084181,0.837704136378373,0.8295293075869083,0.1494779939048805,0.7618291936676075,0.4487310549718867,0.8063677792605123,0.8365891034799018,0.18490988581534248,0.8157171182050724,0.8260845382139954,-0.07176056968499832,-0.06758448113850143,0.7855072589607173,0.7294313176666561,-0.11194234899856208,0.7358771621349033,-0.07103413746710989,-0.08425836889307309,-0.17213569958277283,-0.08409210601517257
RpS25,0.8492447193318304,1.0,0.8284360832392932,0.22034018409494485,0.8502401286360641,0.8442466350297717,0.6538579178383651,-0.037017304459628135,0.7512657695431016,0.8387206519793333,0.27567252212709165,0.8308059500123858,0.806931189844984,0.8235455163099306,0.8029405764574252,0.788955107525535,0.05180997902756979,0.8072495544246207,0.8166709072074678,0.8200487298992684,0.8361784790924345,0.8115539671422691,-0.10172984888746217,-0.16619169871998157,-0.053032007171025124,0.17739814550381952,-0.06333516280409957,0.7746329930100296,0.8092896176380359,0.788885411569417,0.8129760926246768,0.8201975538282199,0.06899531436060787,0.7445884660463342,0.437441216833514,0.8015028259208613,0.819887400831544,0.16963103562648793,0.8166585859227306,0.8183386127919615,-0.07035056161402517,-0.04091120282957451,0.7726401796866427,0.7087859841822065,-0.11354773357833649,0.7082958970572625,-0.03620176513838023,-0.05564616538076132,-0.14195046199358965,-0.045129029619546124
RpLP1,0.8320543633191717,0.8284360832392932,1.0,0.18126261173599192,0.8461817897838327,0.839742181233048,0.6015260063232337,-0.04125667344642145,0.7840244828677855,0.8484021578634379,0.23052455929892363,0.8504647787435873,0.8148653806139845,0.8239291553945093,0.8085089667158714,0.8079119338528317,-0.00822144131755823,0.8656781239372248,0.8160982578959797,0.8047138734922689,0.8423174859666744,0.7938342733890863,-0.11072030001701652,-0.17246887183701656,-0.020672034379314527,0.16874383121223685,-0.0340636880723882,0.778753049826978,0.8127634230565258,0.8107156308385498,0.8130225946770412,0.8316610588005123,0.020522456333566187,0.7314380057215234,0.4287990750797141,0.8092584688039287,0.8167140754091607,0.1562102015565268,0.8489073254254486,0.8343883852733989,-0.059256545515809805,-0.010074018768027618,0.8024349424076677,0.7135572135321019,-0.12915480222179276,0.7083318088695953,-0.021717850688499202,-0.046241898346414345,-0.14161719090352204,-0.045626458619309036
Mlc2,0.18963284141016093,0.22034018409494485,0.18126261173599192,1.0,0.24211387211884813,0.21833999101473872,0.1392549560423374,0.05540779399555709,0.13515760489739534,0.2086554084066074,0.7471578632092402,0.20738801115493913,0.23098974198537886,0.2257834605347363,0.212087849857341,0.237723794809567,0.28857915049567806,0.1715521992887299,0.24128523674378918,0.2330130613457485,0.21849313577372842,0.2451166700390214,0.11955569000993621,0.08444684711511209,-0.04412567999194343,0.003121314581103041,-0.05141557950071597,0.22262663267429067,0.21195909086403592,0.21653143886386575,0.21852918009582176,0.23464668327374255,-0.00425429535779031,0.21484200903484404,0.1254220483131277,0.24175041022861737,0.23292481677036248,-0.0018953290609709278,0.19275189385626917,0.20250789323691062,-0.0012529789089250516,-0.04342661290094972,0.24405967590090713,0.16480165682797238,0.09707228415250728,0.1974563434000987,0.084947638362615,0.1123652144672429,-0.0834269651699222,-0.053783323571200706
RpL41,0.8893583277231817,0.8502401286360641,0.8461817897838327,0.24211387211884813,1.0,0.8812697736749289,0.7277149512040533,-0.02857532938849004,0.785752104171068,0.8682447739601862,0.29890679781978496,0.8528065054986835,0.8454390703856198,0.8517241630205069,0.8361338853086033,0.8280620430839307,0.10803864787251173,0.801123891052656,0.8401166175686889,0.8503258703794151,0.8550362576603384,0.843689434426815,-0.11892351587726673,-0.19452813747880668,-0.06892193221379261,0.16197640678688807,-0.08087439393521638,0.7993967385684421,0.8255331705039174,0.8336928265644741,0.833088866627106,0.8560692873044357,0.12231053817674394,0.7813540887664899,0.4742936230998838,0.832671045876004,0.8522639335453355,0.15855696299484365,0.8276470522351447,0.8486666398553915,-0.0691975510379931,-0.05365877296583062,0.7998161735887622,0.7109597205927208,-0.13021347717268916,0.7219488507042519,-0.04805125377435253,-0.061114388310690715,-0.18988483798494615,-0.09199201765704766
RpLP2,0.8691242492005579,0.8442466350297717,0.839742181233048,0.21833999101473872,0.8812697736749289,1.0,0.6874785923605332,-0.03133318955547042,0.7644659983687555,0.8612463872084428,0.2814718682655778,0.8404348947093117,0.8314836480176762,0.8411660777471702,0.8220315514787684,0.8053391240530824,0.07350977199711355,0.8092667498872479,0.8406787682346083,0.8402205960419064,0.8544397562819815,0.8362226132673523,-0.10219349707035791,-0.16846043023339177,-0.05626150576958552,0.1680687893622214,-0.07171924368904008,0.7913986032633396,0.8150199477098535,0.8214918883813879,0.8242140590574367,0.8483129960499455,0.08397780647864658,0.7752302438576434,0.4618382702922154,0.8199400269316951,0.8366827895828501,0.14392915395174663,0.8188132197128086,0.834217790141633,-0.061822046602437196,-0.04786878121005898,0.7859780521992842,0.709697944342701,-0.1162240615160766,0.7103439696935488,-0.05268775928141136,-0.07168872209010167,-0.1625695664957183,-0.07487428880226372
mt:lrRNA,0.7486451682621417,0.6538579178383651,0.6015260063232337,0.1392549560423374,0.7277149512040533,0.6874785923605332,1.0,-0.09323520889178989,0.7183995671794494,0.7071980033717794,0.25760951385104347,0.618588339163931,0.6559100159255384,0.6741571901726262,0.6473282946971021,0.6209874183991839,0.1689263693609692,0.5959147408936322,0.6245337146818544,0.6546882202480085,0.6452452408699458,0.6512114110226838,-0.15337278978073973,-0.21118636405920982,-0.15294343175340255,0.1710860036152108,-0.17331697087778658,0.6008628201292068,0.6119105206226267,0.6269566686946637,0.6287641493044723,0.6479323846708186,0.1988056252672113,0.6028453684689027,0.3732519892931645,0.6263627122789946,0.6846256563312302,0.21835789603589276,0.6012379135641241,0.6910066878911658,-0.07877775353652551,-0.14158332713011768,0.6266538230065672,0.6841251994763884,-0.10544772725280559,0.6799309244902094,-0.1276027293767189,-0.1250648341085259,-0.23127347459811456,-0.1845608997835573
Nplp2,-0.04031064506354035,-0.037017304459628135,-0.04125667344642145,0.05540779399555709,-0.02857532938849004,-0.03133318955547042,-0.09323520889178989,1.0,-0.18781517891586694,-0.11560342844157341,-0.027662558510924563,-0.05253832747169976,-0.049788791276346056,-0.034896072268534827,-0.027184598477318755,-0.010941066111756768,0.1393468779054963,-0.12768106232921236,-0.03475004425041898,-0.012304299191574934,-0.050591320291195514,-0.020172107812507285,0.06904237530523259,0.05229474035107201,0.057331450585610004,-0.05792025467692864,0.06051912129317641,-0.01716786036910369,-0.00953167574363723,-0.03476090567764078,-0.025054137264519386,-0.0633948058114777,0.0776359277890895,0.011793485536656805,-0.08686125395567168,-0.05595841339978057,-0.05912863578130846,-0.023185948400796515,-0.0680701926126146,-0.10301324198387467,-0.0185022314391567,0.06643855356886569,-0.042969325594590706,-0.09301777822974244,0.055078273037046675,-0.05786313744523508,0.20561415330792315,0.173698206924159,-0.035893606803032635,3.5440645660299646e-05
dpr2,0.769712190941026,0.7512657695431016,0.7840244828677855,0.13515760489739534,0.785752104171068,0.7644659983687555,0.7183995671794494,-0.18781517891586694,1.0,0.8885437676510481,0.23652250886212703,0.78606096296577,0.7479987535136238,0.7662446378274518,0.7414740625555015,0.7209621071447241,-0.0807355826559991,0.8400953621120766,0.7414570627741093,0.7290006280179288,0.7700734533228955,0.6971260371217453,-0.11314438214306116,-0.17959070309414907,-0.10425158692070362,0.26410829808598035,-0.11895811792188048,0.7082134496187492,0.7183011558565191,0.7226131032242878,0.7158217359205562,0.7805918592977503,-0.04785080454540289,0.6335703212356504,0.4989414153526105,0.739094537971506,0.7815376025968083,0.15775612176063641,0.7802248076385976,0.8750379146479507,-0.07582960770146,-0.09614985861035079,0.7626405647782886,0.8029582683026528,-0.111087321286428,0.8021978455623284,-0.10712798561451045,-0.10813355608945328,-0.1781422222602368,-0.12019412591944867
RpL38,0.8581903053319248,0.8387206519793333,0.8484021578634379,0.2086554084066074,0.8682447739601862,0.8612463872084428,0.7071980033717794,-0.11560342844157341,0.8885437676510481,1.0,0.28021755857717173,0.8533620748991848,0.8368083576451063,0.8422219215238511,0.8192312690835202,0.799325091251997,0.010601648283707741,0.8563833179305058,0.838207055435673,0.8234205924551441,0.8547687558677973,0.8137510950448666,-0.07276624860760689,-0.14833668283078552,-0.07872800568932821,0.22534220286944842,-0.09449472807084007,0.788218139854435,0.8057359276538923,0.8101943125566595,0.8156919711174565,0.8520515460740541,0.008820342920317666,0.7355461588931599,0.47906800217441003,0.8229690110656521,0.8458144481520679,0.17348875322869428,0.8407659805482767,0.8871975408564401,-0.07632309127658282,-0.06995870330413684,0.8131275424987039,0.7730647241041019,-0.08321805669934874,0.769998519146126,-0.07541447071649733,-0.08662135912329587,-0.17888624402368386,-0.11936003954427371
