,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.8716689147526108,0.8870024312623473,0.26720124819853447,0.869043490520352,0.8689216441286784,0.4290446204342854,0.05965593715314339,0.7814153947352004,0.8758697140754629,0.21641441366129538,0.861108773434068,0.8115219922960549,0.8738366522491755,0.824979954735896,0.7381830402355465,0.10289791309872678,0.8524060870144279,0.8623838430865396,0.850770200855065,0.8801923928054877,0.8556965820582406,0.013181375098842813,-0.020100616748633397,0.21974292029767084,0.305030765910577,0.5736369839020928,0.7749924558236562,0.8189077825032344,0.7558122967478863,0.8715296539610276,0.8596448309209095,0.05843927700912747,0.7158772692726516,0.34279216291973535,0.7773626952418549,0.8264313481657879,0.1794738921572612,0.8388128874202974,0.8336906103143693,0.0623517134195829,0.09403124849003568,0.8132252839856063,0.6428819738584326,0.0015215664756183538,0.6526126844058835,-0.2801879167999309,-0.07025392457483269,0.13521338330865962,0.4035116398757903
RpS25,0.8716689147526108,1.0,0.8561757569406748,0.2777113739093213,0.8409782686528247,0.8538468294121442,0.4151225705211599,0.07195451346758362,0.6974814675132226,0.8526300961622318,0.22279368325293766,0.8347857398406261,0.8014311290364556,0.8467624225153536,0.8085738455251976,0.7386279000851621,0.1057966944656241,0.8188586118447077,0.8388198707694258,0.8227157949235485,0.8557614210580475,0.8249767845483034,0.023322583430053372,-0.009625120614468432,0.20245023309177593,0.2714201038554183,0.48656390928556603,0.7554013388895234,0.8028236709909469,0.7465213496649087,0.8380693966146411,0.8370328155295119,0.06822747785769041,0.71977523201883,0.3930523855696054,0.7687611227313713,0.8108889273848632,0.17909965437164074,0.8123258523265393,0.812056143968113,0.08220017871167992,0.08691960567008923,0.7865815412222578,0.616821889618466,0.008023528738084222,0.6451445751863978,-0.27018730953303904,-0.056677974027701944,0.1187794368202812,0.32816953851685565
RpLP1,0.8870024312623473,0.8561757569406748,1.0,0.26197201443784,0.8568415696667494,0.8587667847355951,0.4113109651140493,0.05110957056896856,0.7469577799176809,0.8656561441421857,0.2100066559484256,0.8573039268252068,0.8086668022217184,0.8601261705981202,0.8120526797766763,0.7477890074864257,0.094562794757494,0.8543970705409384,0.8492122023879864,0.8343290096033648,0.8619839404780948,0.8375162951726676,0.01985382440905097,-0.021146739233075786,0.2182641606311709,0.28410361292479547,0.5325971442970836,0.7678252164037226,0.8210654606451335,0.7554934066832768,0.8464236570618199,0.8598496640116166,0.05072059062737448,0.7186429339778372,0.4055657816415449,0.7855257616439301,0.8237180649852965,0.19686420915219482,0.8320352962641705,0.827856770277934,0.08380662012538892,0.0819010606416643,0.808989254134705,0.6273919106805258,-0.0002820639553509019,0.6445502617183806,-0.27897144362867354,-0.06986471051344009,0.16055691182896886,0.36870679667343065
Mlc2,0.26720124819853447,0.2777113739093213,0.26197201443784,1.0,0.3599903954068163,0.2990412175632569,0.20787111431407615,0.20089914604875367,0.18959912414725238,0.2490724610640429,0.7690439359363214,0.2858445727829776,0.32791134621841933,0.2883845899211484,0.31770665204956533,0.35637423624145215,0.5881865891245355,0.1809394142342411,0.2671143097846376,0.32908453698965934,0.2850200876019616,0.319903642089255,0.21618305453524608,0.19975415893395054,0.06273705897843716,-0.015586421103408797,0.14747336249035362,0.2932460676739217,0.30839703144985064,0.31471053559829715,0.2755746383494065,0.30627971484015426,0.11190085686596649,0.30444579689035856,0.21594622754720244,0.31129164464207404,0.30521616138016366,0.0012982480463919143,0.31112117731500416,0.26025599336694943,0.11116500398520975,0.1611958264065151,0.2964120342706497,0.26504988502848487,0.19828529432684708,0.28680163548446946,-0.13782422014433648,-0.008918238351018765,-0.06276865999160806,-0.014581714481698293
RpL41,0.869043490520352,0.8409782686528247,0.8568415696667494,0.3599903954068163,1.0,0.8677557923272737,0.49099645279170806,0.14879202369355884,0.757604736316696,0.8475128856204467,0.3405550847018249,0.8575108242341998,0.8343459111595427,0.8625468583794952,0.8174318113184579,0.8056829576406296,0.2181499267991004,0.8080174406942964,0.8380226553203538,0.861359380997027,0.8493873417036365,0.8567100402369576,0.05536191398426763,0.0246215783234119,0.19326574256612436,0.2598893578345714,0.5634674808420537,0.7908573268803599,0.8294973896097768,0.8012255132199501,0.8236871984522997,0.8701750688117691,0.06052698268064466,0.7679062866708605,0.38184780035284954,0.8196438704981048,0.8521616947589697,0.15853392964972213,0.8430956759843946,0.8348779228615139,0.053894444441789514,0.12742653533714307,0.811291128902918,0.6328697104040747,0.04161573700208783,0.6607323995708452,-0.3026759930778554,-0.07515819551963891,0.06690672790859391,0.32880905534591515
RpLP2,0.8689216441286784,0.8538468294121442,0.8587667847355951,0.2990412175632569,0.8677557923272737,1.0,0.4271032668278089,0.08423892461320398,0.6855691164205365,0.8450385673370472,0.2768566378124745,0.8420658514322251,0.8229172567577127,0.8602122826538361,0.8265951422747465,0.7562311012846681,0.1603895222236185,0.8173099409276627,0.8500201926018164,0.8364617380998421,0.8575515643118122,0.8424254572592123,0.024765063686443663,-0.007808750319490485,0.19148351545303324,0.2543690083601636,0.48142306616186464,0.7834907637419534,0.816517455956361,0.7870623357526073,0.843809065068093,0.8466101203988563,0.049264120163607636,0.7608140541676848,0.4125495361734788,0.7933537378761483,0.8290207832249069,0.1266658711037286,0.815857892005993,0.8229291535537365,0.06163206780787417,0.10649904045153129,0.7908879820123134,0.5903870366604282,0.007110435828864039,0.617328272055687,-0.2668008182074513,-0.06927771833040848,0.06875967508122469,0.3248189274885026
mt:lrRNA,0.4290446204342854,0.4151225705211599,0.4113109651140493,0.20787111431407615,0.49099645279170806,0.4271032668278089,1.0,0.014571191782786971,0.3883666582842714,0.3911544026831542,0.31676778038900977,0.42255382839333167,0.4336897640093747,0.45698259294972704,0.40954254676725776,0.4660299587538771,0.23992618562725737,0.4404171157345917,0.4092181879253576,0.42345602671342786,0.4085758882513623,0.4066931572288867,-0.06075773806064636,-0.038016621373403905,0.10181753074436498,0.17835298699553112,0.1276241945009849,0.4496325678356467,0.44133434030699625,0.4477091187676183,0.37098382728412904,0.41772161013098547,-0.05324264982171429,0.4772924065526232,0.1566143219599477,0.4743268765768901,0.469028133997769,0.22937847325632482,0.3992567227266726,0.47927773500878257,-0.053119986865788275,0.12954558967602514,0.44527869013504584,0.5828580994067558,-0.016438148383150455,0.5669918163223014,-0.3595487362885339,-0.11063335808361874,0.2104811140728457,0.11186463951184657
Nplp2,0.05965593715314339,0.07195451346758362,0.05110957056896856,0.20089914604875367,0.14879202369355884,0.08423892461320398,0.014571191782786971,1.0,-0.05116315763158253,0.09866330471121859,0.2168151112403386,0.07296772426723189,0.11042160334430735,0.08524955767259103,0.16170604971729463,0.2025464555033298,0.38386668319529366,-0.09864168340780465,0.06395755565571729,0.15091651780681328,0.0997609797562313,0.14600776077880254,0.388653505991493,0.36700565246955613,-0.03958721767016561,-0.09472976442011825,-0.08354881809238426,0.1086383737812945,0.1447683648771589,0.07861188554472745,0.1324721675729196,0.09376826908783707,0.3502512500921504,0.035489668353276584,-0.03592893514064728,0.05262713368889113,0.08225580598459478,0.03133171125051437,0.1392435048134568,-0.009995867063249966,0.08908055189654131,0.08886418844777039,0.14331401495827586,0.24843213095355793,0.35315020560206456,0.2756591057849212,-0.10368050143252093,0.020672518078180428,-0.10160206081597371,-0.05761515514485739
dpr2,0.7814153947352004,0.6974814675132226,0.7469577799176809,0.18959912414725238,0.757604736316696,0.6855691164205365,0.3883666582842714,-0.05116315763158253,1.0,0.7334753806970155,0.12139721934727853,0.7546814537524091,0.6286402770482287,0.7284871197402886,0.6302673690695435,0.5700029207827075,-0.0003522310375138881,0.7736997378592603,0.6804382577398843,0.716143515201614,0.7021228090325251,0.7029229981145151,-0.04341750885504973,-0.06231967085563481,0.25905115692797465,0.29866724542991335,0.8913851620607384,0.6235560351847189,0.6719626842447637,0.5897989362682151,0.6708270590789595,0.738460978695674,-0.02303980016601523,0.5529526498456974,0.27842353831892175,0.6468680154591859,0.6797651813721258,0.12080384594755783,0.7114863920847017,0.7212295976220392,0.020120177191683707,0.07522768500790125,0.6547890925766505,0.46540394844090527,-0.046043914757701525,0.47007300871282226,-0.22603080200544493,-0.0653716808227816,0.1380198839622827,0.40727711031487995
RpL38,0.8758697140754629,0.8526300961622318,0.8656561441421857,0.2490724610640429,0.8475128856204467,0.8450385673370472,0.3911544026831542,0.09866330471121859,0.7334753806970155,1.0,0.16829814123807002,0.8435199847060372,0.7965644930662379,0.8445207845637112,0.8069221843382683,0.7354054482960091,0.0625681775285647,0.834966241423527,0.8468153060228343,0.8375466707849459,0.8585680987040571,0.8306667780984868,0.06566987966146041,0.028532165491766036,0.21540909095739771,0.2949688989244201,0.5256564589301188,0.7536272877663381,0.8051867610498099,0.7184726437373207,0.8432451350016779,0.8516779842080349,0.10094286093879316,0.6748231594431994,0.3506136773025931,0.7611115814812924,0.8169940153039502,0.198647864683744,0.8228116062423219,0.8139388058953207,0.07418272745557147,0.05227067391103437,0.8142403543416694,0.6529907721859058,0.048501590643905725,0.6826027610382597,-0.292225017698753,-0.05604452008816732,0.14077147652071423,0.3395170010005898
Act57B,0.21641441366129538,0.22279368325293766,0.2100066559484256,0.7690439359363214,0.3405550847018249,0.2768566378124745,0.31676778038900977,0.2168151112403386,0.12139721934727853,0.16829814123807002,1.0,0.23282014009030258,0.30182637397728734,0.25748433793835085,0.2841881824323747,0.352602717206123,0.6979604421685662,0.12489105337177105,0.2179192794566982,0.28828225513668276,0.23506924388918798,0.2804376972893277,0.19403128025248395,0.18001802025918032,0.03941920636716808,-0.037667316052033516,0.044147861734798385,0.2869331537910089,0.2856143806611948,0.3231936998453965,0.22322198679270208,0.25260189714901277,0.08141579202034549,0.3395073150000161,0.18781531529070797,0.2985793531377856,0.27949838252270726,0.0013699939946687624,0.26563608269423494,0.23294497052641844,0.06281026874121778,0.19057434922310282,0.25676246323388446,0.2531672665590188,0.19361814966261223,0.27145728386377493,-0.16081607806518133,-0.028946991729163544,-0.07309997442549755,-0.018869431708754148
RpS26,0.861108773434068,0.8347857398406261,0.8573039268252068,0.2858445727829776,0.8575108242341998,0.8420658514322251,0.42255382839333167,0.07296772426723189,0.7546814537524091,0.8435199847060372,0.23282014009030258,1.0,0.7953127317535638,0.8438581850486243,0.7936154606307508,0.742203918108367,0.11312752743832015,0.8353303356772205,0.8304014900083733,0.8295339481881033,0.837346113284263,0.8262733026168604,0.04380790050034405,0.011292153999887483,0.21545280145205514,0.27463243103491863,0.5497581455100052,0.7569897934153303,0.7995230408191871,0.7536638656025223,0.8147530904433662,0.8425208570138575,0.057870123267346106,0.7101779498208344,0.4027580697325356,0.782829938596624,0.8189553335871342,0.1806204532267431,0.8183462307005585,0.818817295110956,0.08060435278983631,0.09382370026775516,0.7989117830722136,0.6151754830553856,0.03350315383394652,0.6343682486794333,-0.27729998539154826,-0.06057918991134501,0.1244883334533831,0.34903273936731777
RpS11,0.8115219922960549,0.8014311290364556,0.8086668022217184,0.32791134621841933,0.8343459111595427,0.8229172567577127,0.4336897640093747,0.11042160334430735,0.6286402770482287,0.7965644930662379,0.30182637397728734,0.7953127317535638,1.0,0.807696393541722,0.777818803832873,0.7480278992577359,0.19192830663604385,0.7636382127101334,0.7931627878866476,0.7974275867556093,0.8036525245817872,0.800899841881492,0.06019803018945744,0.024121977287310643,0.18310374593421386,0.23299496253935784,0.42066116559684297,0.7493298811710248,0.7777893135757776,0.7565507038005947,0.7861195095698564,0.8087008055849251,0.057156327986805866,0.7331245004310845,0.39992151679352655,0.7654962081720683,0.8014795028001882,0.15803934826846225,0.7812213926272603,0.7796954418637517,0.07353532605421188,0.1240709172252055,0.7629512317059252,0.6007153105181015,0.04888151522825638,0.6176836514944062,-0.27467099257151717,-0.06061365892880756,0.08305358358651452,0.2749232185744379
