,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.42805745391814426,0.48983247564447,0.22345213906825032,0.5554259475460473,0.4555929540820861,0.43240593985952713,0.3190153126566277,0.5063345632640577,0.3583663943880972,0.20897728023699008,0.43957026684589673,0.37675740422616516,0.4522698519209816,0.4195553123303155,0.4430878860165404,0.2479293077362913,0.33173314973395013,0.41597294306299337,0.43451832947854063,0.4640421429626311,0.4489181282235292,-0.03943925403912208,-0.021054631851100545,,0.035015849466660545,0.15329675245969207,0.3560329562967438,0.38019332682192475,0.47509956623674326,0.43541358230351995,0.40959668773196645,0.09139091602278926,0.4102780316375647,0.17532557534394755,0.3419992484164333,0.42606012009120847,0.20017318540599668,0.4068078562783652,0.3770235381316558,0.002645439578503714,0.3013544832834286,0.3734851020058872,0.31203821639902535,0.0044393343743093444,0.31062545599190394,0.10589564529164618,,,
RpS25,0.42805745391814426,1.0,0.3891508833114349,0.12316176910834255,0.4350767989842341,0.3905016169070977,0.27405373597737503,0.24704355531961666,0.3840557038457596,0.3324025990021549,0.11971774460763276,0.37005072569788405,0.3468544826004704,0.3396991116179016,0.3208275713461251,0.3155913560096514,0.16055914695253085,0.2609595330263774,0.33383507974471494,0.3114700991058991,0.35207915733124984,0.2788344613592329,-0.07398408303066817,-0.0963188614955241,,0.006729665813124985,0.09271313704667075,0.2801374744116505,0.29866686669630216,0.32421662940395063,0.34170395714674434,0.378588249594535,0.04291399327274811,0.34588074906206595,0.11965772398129396,0.23261946188397112,0.33880174425693776,0.17984779752583985,0.3292484895186862,0.3091414880466224,-0.028091387340713685,0.27756763151442315,0.2649847110979906,0.19941250897214866,0.022462970818431217,0.2853151548428487,0.0811610547998561,,,
RpLP1,0.48983247564447,0.3891508833114349,1.0,0.16115788230527495,0.49166638222351383,0.4318286020401835,0.3495734000327536,0.31842741624380067,0.39900698403898,0.28147642019185876,0.15090761965844487,0.3910169278495624,0.3313666096008376,0.3892305989398949,0.4081480451312394,0.32597984102269534,0.19512914433681958,0.26179860513590936,0.3567720889727577,0.38643500144257203,0.34511193176513283,0.36546104927142087,-0.02954356005145784,-0.008066543368584415,,0.02270539541000534,0.10739103642088425,0.29344084333820114,0.36605722955794323,0.3462266279298481,0.32974540736558117,0.35121049577425123,0.11911822258887822,0.32460893490372933,0.13920534317828895,0.2799358746494162,0.33006167738838466,0.17384722829332194,0.3321277166748037,0.3217663185543337,-0.010331423263083554,0.22363213304253976,0.3100093894856344,0.20687208426003645,0.016431005777868744,0.29365090402387417,0.10158435170061728,,,
Mlc2,0.22345213906825032,0.12316176910834255,0.16115788230527495,1.0,0.23279994418435065,0.23430201875950052,0.18174841749092288,-0.02045772552736704,0.2583700820824664,0.12294041782541389,0.7796225515268885,0.16139141480922475,0.15677162445315385,0.14703794283208224,0.18479310211384725,0.1484098993576255,0.7115238604260404,0.23992701558998036,0.11216116846716911,0.24619122573877045,0.14424737600239942,0.1298046786553407,-0.012283766079470322,-0.02787862207672463,,-0.0490282830900683,0.004426556570891927,0.20827046148458161,0.1861007809248668,0.1711121789441924,0.09360622696955444,0.22582987846406274,0.0972405850629633,0.1717873506289137,0.18218269262641557,0.178760482918424,0.19655436496229314,-0.0271940070205623,0.10982381267754651,0.22899958394559525,-0.011861643747098865,-0.017387358389440853,0.18882858037994146,0.09696644447433446,0.03427284577817165,0.23698365608265964,-0.011861643747098808,,,
RpL41,0.5554259475460473,0.4350767989842341,0.49166638222351383,0.23279994418435065,1.0,0.505455546136409,0.4485288765642944,0.3811549839875011,0.4916537004416596,0.3862355471380633,0.22495910853799875,0.4238997023029913,0.41218348573105296,0.4436416123847933,0.4349639955523938,0.44290570074163177,0.28194775766641117,0.32226620433484127,0.3935791398346348,0.43881893313784665,0.46819438727281015,0.44962530604886447,-0.030377922409090784,-0.06018677731262832,,0.0026902539102603962,0.11187477658566944,0.35686402575360177,0.3895388106229108,0.41225437164515544,0.43700162672148984,0.4562991442866359,0.12224828859102886,0.39099250702833116,0.17000829390902694,0.41316154746807543,0.42471698585389006,0.21745750234080452,0.3689482999607465,0.39591696005748106,-0.01593218535715206,0.2157248115158366,0.4196934688521888,0.3391920057269715,0.023659871470652207,0.39207882297130014,0.044279777220974134,,,
RpLP2,0.4555929540820861,0.3905016169070977,0.4318286020401835,0.23430201875950052,0.505455546136409,1.0,0.3404236627611739,0.31860149982092706,0.4331763656777899,0.33939102393098997,0.2249452370275092,0.40228101730180477,0.3587079686703252,0.40690537465310445,0.35083351502593696,0.40140513910498626,0.3152508741925504,0.31183787650967887,0.38130062601498227,0.37837456628053656,0.37668109444996367,0.3875036901621217,0.004177086927951968,-0.05071428147263908,,-0.037415735053299336,0.07733755250001235,0.3549300160266368,0.38181949023811174,0.36818840451603924,0.3563873499653594,0.3885379249014845,0.07795301650607028,0.3544117116266294,0.24339249329371349,0.32153732405163055,0.3586760212635831,0.17450682159815983,0.37084278434288126,0.33654332641679713,0.014908480155622149,0.21572773739712076,0.32592217299169507,0.21715488655813656,-0.03238045819332116,0.2940012208407803,0.007543334580733091,,,
mt:lrRNA,0.43240593985952713,0.27405373597737503,0.3495734000327536,0.18174841749092288,0.4485288765642944,0.3404236627611739,1.0,0.19594797027747105,0.4060555420384155,0.2357251348492292,0.21945941347218342,0.30941488494017977,0.3357321259020635,0.3560406126120736,0.2886816295111277,0.3215784390229555,0.21079483006032643,0.31520789960406054,0.3126783146555468,0.27232604478042427,0.31758604494687187,0.26793276524797854,0.0023057173708027137,-0.052903344120202325,,0.015078146486753315,0.09231390984788455,0.23957528870630257,0.25378212557771085,0.2921036528546888,0.2945976061549101,0.25471544965207804,0.05744545281296163,0.30461245994192454,0.11177978055259084,0.2891125198294714,0.30757038690521027,0.07318250048529835,0.28196721357091536,0.33108288786129675,-0.021498233211373587,0.11285564821781693,0.2802108118317964,0.33817016030009744,0.0777645436375797,0.3963300336949229,0.025744320623611018,,,
Nplp2,0.3190153126566277,0.24704355531961666,0.31842741624380067,-0.02045772552736704,0.3811549839875011,0.31860149982092706,0.19594797027747105,1.0,0.14497484162424246,0.28849107940669855,-0.06387556501812112,0.3383298536907274,0.22340903081157912,0.25766263827809954,0.3010356419506146,0.2873052297769361,-0.01026413866404051,0.10459617593415496,0.2737925212595661,0.26620490787728773,0.28251131060810636,0.32168732799983457,-0.07712678063157759,-0.08264718271002144,,-0.05460455167090622,0.05839180633292214,0.18264575084578966,0.2755321027793345,0.2556223750106501,0.2963072539837734,0.27162019176633895,0.026393548993494165,0.17445715673282827,-0.005505034675610951,0.21923132325175165,0.2560681482319412,0.13400451101055347,0.27427721573131586,0.19865456709466195,-0.0023715389232232768,0.04886509790338455,0.2179690137730997,0.21573818288638277,-0.07808877672204136,0.23512155336421708,0.006653652682291441,,,
dpr2,0.5063345632640577,0.3840557038457596,0.39900698403898,0.2583700820824664,0.4916537004416596,0.4331763656777899,0.4060555420384155,0.14497484162424246,1.0,0.3157441360903273,0.2612340206554643,0.37994563609607085,0.3618693053964909,0.4307946823975485,0.38207094695479377,0.34551343102704923,0.29963680424936345,0.33939504704196255,0.36923979411149177,0.38340374369423225,0.381301148490935,0.33449087192665067,-0.006632660186947334,-0.03991332329864846,,0.07428910990076242,0.24524756077651522,0.4041212107736311,0.3141967622870115,0.3927866607987229,0.2961199034806451,0.39152845264775415,0.18663773293612004,0.4079801408696912,0.28820973340448897,0.3497355100648188,0.3697584119543803,0.1345901456844731,0.31106198135706514,0.42302663398693935,-0.014642677423522982,0.6049056954582528,0.3757341101891811,0.20077077414819283,0.02305586441654302,0.22142978386917014,0.015984682720140433,,,
RpL38,0.3583663943880972,0.3324025990021549,0.28147642019185876,0.12294041782541389,0.3862355471380633,0.33939102393098997,0.2357251348492292,0.28849107940669855,0.3157441360903273,1.0,0.060222370092883656,0.3165166008597789,0.3187486733827772,0.3265094227404947,0.2821711243022383,0.31590176024179145,0.12134594091754886,0.21691104704875697,0.2826570056404233,0.33939182819171726,0.3122260560266847,0.3381908318924453,-0.07489180291897148,-0.030851062039907062,,0.00044588771760489056,0.06833031782408779,0.2465286748328933,0.28152619299396114,0.2788090308866291,0.3485701938028983,0.28878734750280693,0.08348343823932633,0.28312249065395706,0.0930883206288322,0.25675158789786223,0.2943311945988992,0.24011544363331075,0.30232637491757464,0.26078839622120303,0.0010312662453710742,0.1540060374160688,0.303291442107446,0.25638965544296416,-0.02217334899525039,0.22488042984077466,0.05683214526762989,,,
