,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.3389221435770563,0.2832187665236585,0.23253522510523938,0.43998083574459756,0.26908532348633696,0.09066692228482513,0.25832748221628166,0.1863569879817799,0.22604327143222983,0.11791076736458085,0.24778126929302827,0.2722539160724292,0.2079711243772921,0.18743783615142104,0.24576539191929805,0.14946452060101295,0.30022860100756754,0.2064358028047105,0.3114691705288161,0.21627794277023066,0.25719585333252887,-0.046648026038905055,-0.0523073559998944,0.010059575750210796,0.0013338142981285629,0.01575432628943892,0.23828120994621274,0.23892017335034912,0.21781260305347236,0.2661550521999008,0.21290402699271838,,0.2261505595445168,0.01104416950592546,0.2403162392651696,0.21156156341552773,0.04963298270637737,0.29431564454749654,0.24932654505911547,0.031226815665543837,0.017291401199692243,0.21356524454458375,0.23056202406218373,-0.011622033511677645,0.27871436556591284,0.012176219196825839,0.01188388652415973,0.15111329834505277,0.0252530705319382
RpS25,0.3389221435770563,1.0,0.23578831025454075,0.20015774438021722,0.36581812971009336,0.25618239575333746,0.08350928827102773,0.2680883852834861,0.15952118470668575,0.20003065951411866,0.135665460084985,0.21698241583214248,0.25005868508125373,0.20634619357083933,0.18237649890011035,0.2176588225621509,0.14395501332699503,0.25736779662014947,0.19649591918609946,0.2745881456845427,0.22348360800370354,0.23266669508792523,-0.021885302676089655,-0.021832149306653465,0.012363111299086795,-0.014922062006236105,0.01714338699602653,0.20615263154528934,0.18822540281369077,0.2047718187327338,0.1875629547410204,0.1914727665322283,,0.21637502081126872,0.021626313068937093,0.21983041522533056,0.19761799545425876,0.03417416480967893,0.24584423363560132,0.22370298025610047,0.030519837854208063,0.02295668666369685,0.22628002233182146,0.17970215712869891,-0.026776198099733854,0.246225859343365,0.04089793470237789,0.011590557891079187,0.10261415352520724,0.0330659555429716
RpLP1,0.2832187665236585,0.23578831025454075,1.0,0.10837256242091567,0.3099493483697281,0.25638528327284976,0.09283023213288318,0.22510238081299397,0.09037701594602597,0.14222557075432987,0.10459858933731299,0.1633565220186773,0.22428046191208825,0.1865366096313941,0.20177767100643418,0.20781172681703983,0.07144405765266004,0.2571433533052553,0.20957628783719048,0.2330599499110164,0.18356291943025418,0.17696454526059846,-0.013296615988687716,-0.01570888711351377,0.0370844822195309,-0.01262077513485149,0.02503493768637689,0.2008259164594519,0.15145068216711996,0.20215919347683306,0.1641130613108045,0.14519231917586678,,0.19088050042983593,0.008374929062903299,0.22617184678447805,0.17706233009023262,0.022962162942656086,0.2117661827533723,0.17989247487704488,0.06495493689529666,0.015232937337192881,0.19231221863958597,0.14814149562358644,-0.023477797075842355,0.19638570733308783,0.0205108089021111,0.0388303970759037,0.07762387810674645,0.07174400035656843
Mlc2,0.23253522510523938,0.20015774438021722,0.10837256242091567,1.0,0.22520585925270398,0.11091277699817388,0.0070491828192934345,0.06121833272127605,0.049626981366543754,0.1107868871451093,0.46864666204169086,0.15372901406778722,0.1852330463231969,0.09216299393335946,0.10428411161742814,0.1293852056342319,0.3450631009934072,0.1207384354391266,0.13759353650273293,0.13283123976341088,0.11548510476708612,0.11478155875010959,-0.010857852720688255,0.011692462233103917,0.0015031868000514234,-0.03998924242661763,0.005566626915457794,0.10656153850514713,0.11707606579103835,0.13322431881541927,0.13420371906955508,0.10259902279403055,,0.12089778416309341,0.016134501018544505,0.10758930820269033,0.12021391724163416,-0.0038469810548979536,0.14839537252478519,0.09237931482825588,0.010888402926170437,0.0008284354119754069,0.10300606673282431,0.06829604126876493,0.0075054617440230694,0.06700815973925159,0.02384610134416957,-0.001223368247256058,-0.04712475861674866,0.0584435312114905
RpL41,0.43998083574459756,0.36581812971009336,0.3099493483697281,0.22520585925270398,1.0,0.3192294117873812,0.11609558210283101,0.2946561287102586,0.1902215700626321,0.26009092976145276,0.15250497912627342,0.2522019356427566,0.31033648906559314,0.2681765811332762,0.2381506602940941,0.3118362347475057,0.16877327054388008,0.37500617364376687,0.2521486628810869,0.3375946022269014,0.29053063137054114,0.2750593960203766,-0.025158161052260847,-0.0550684679047904,0.043867196018025724,0.005559539535701016,0.017773888942592624,0.2534856399976182,0.23047040393764337,0.2821082086948239,0.27297891807664365,0.24428493643790283,,0.2591434636317198,0.02050437243082039,0.28383830998081244,0.2609003047265009,0.04086760618573802,0.32127655384029197,0.23946367393767792,0.039654069267445295,0.023283534809412455,0.27374983720396984,0.26110648096565026,-0.027115413995844363,0.3053107204669693,-0.0024170563635143977,0.031290553183346954,0.14075621545248923,0.04165406741443904
RpLP2,0.26908532348633696,0.25618239575333746,0.25638528327284976,0.11091277699817388,0.3192294117873812,1.0,0.09502649893006533,0.27418563481576025,0.12653899171799235,0.15370425502561888,0.08876773403428187,0.2052854269040392,0.2453271843678957,0.23285230738178653,0.17628555644104113,0.24027900440914307,0.07825501233335444,0.2711477890325196,0.2466918729545016,0.23788900854175338,0.23075816552908235,0.20878588788996907,0.009906051953946672,-0.005083516906904305,0.023371375644579688,0.00391773088028174,0.03335611893653245,0.2431159419400352,0.1978431768471559,0.24578527319291923,0.1717876426805995,0.16008283358170358,,0.22417603858907786,0.011236379344573505,0.2131827497987003,0.2158233153814577,0.00931237693261108,0.23804707651110932,0.24214380170136834,0.06662539913878905,0.03881277534956908,0.22625423600249486,0.1754255494268441,0.0036253935486165083,0.22798709248924545,0.05194121840487591,0.03985590616430408,0.060227981295618606,0.025474615757201176
mt:lrRNA,0.09066692228482513,0.08350928827102773,0.09283023213288318,0.0070491828192934345,0.11609558210283101,0.09502649893006533,1.0,0.08111156315923278,0.07992385236612516,0.08280819240708652,0.023622907009514506,0.08117842229375564,0.07629755887855051,0.04917679746981619,0.039646367800734744,0.07339328628170542,0.009285861946738012,0.12800253021314217,0.06112434456941393,0.09001435299864873,0.05521629306240186,0.07608552185039989,-0.042864567933576195,-0.06585053434385332,0.009677710903085822,0.06045622556772137,-0.015521086653432383,0.06464965582889441,0.06747471289342138,0.049421775492589394,0.07065053538192337,0.05277106858604625,,0.0644337289840457,-0.003035546141954383,0.13588202811000466,0.08528883693814208,0.03688247782046141,0.09479531252496916,0.062264642244027765,-0.0015821921015391005,-0.009211027792525497,0.06016761982120105,0.11635940265667272,-0.037251593660358844,0.13174472056622363,-0.00971842215341935,0.010970506288571897,0.035602263489956786,0.03365946891779883
Nplp2,0.25832748221628166,0.2680883852834861,0.22510238081299397,0.06121833272127605,0.2946561287102586,0.27418563481576025,0.08111156315923278,1.0,0.09719005385270903,0.13324505291018693,0.031545423794599986,0.17115048994211807,0.20773539528426024,0.20164911172811328,0.20324893499886493,0.24008576490699246,0.04097917477950888,0.3021760082292989,0.2339754742731367,0.19499379149096963,0.18444971434198149,0.20325939153656392,-0.04464461580669285,-0.06104762604812279,0.014525267749926397,-0.06390167769879754,-0.0014274699421824035,0.2194982711163951,0.14881206650333054,0.2303075907487052,0.14873173965095157,0.1969714048970757,,0.19068921523475058,-0.010735893841346876,0.19086947115273759,0.19704087776616183,0.017850126076735546,0.2380961110424048,0.23729363718953583,0.0238601275935468,0.023735026255657612,0.24422122834131924,0.11846401706889761,-0.01890570944380444,0.22901047917145814,0.019164208089744363,0.0078013999169403315,-0.028612442952714135,-0.0033465608150370966
dpr2,0.1863569879817799,0.15952118470668575,0.09037701594602597,0.049626981366543754,0.1902215700626321,0.12653899171799235,0.07992385236612516,0.09719005385270903,1.0,0.11392334398493795,0.04380088587426927,0.09351191384812843,0.1176950204902394,0.11307444815851696,0.08352024702477633,0.10020315208285333,0.03401825820935186,0.11752667488015138,0.08947952752726086,0.1644825486649462,0.07282523772371938,0.1110452133987867,-0.005159907172494829,-0.007865472467457292,0.006427627898425722,0.010107528845198083,0.017532351221373713,0.09401570450552094,0.0856299871217509,0.06683156688719884,0.08711659443928045,0.07106901565450191,,0.13719619830106963,-4.1086657804023037e-05,0.08665587285244465,0.06681045826240127,0.047611126772818896,0.10566809244973233,0.10154410706505221,0.032357847172277646,0.010007565785751847,0.06209145128496897,0.12715282368789016,-0.001648849556548956,0.13614172417143522,0.04144054960707548,0.009806429440590975,0.2199109233136169,0.005656746432739175
RpL38,0.22604327143222983,0.20003065951411866,0.14222557075432987,0.1107868871451093,0.26009092976145276,0.15370425502561888,0.08280819240708652,0.13324505291018693,0.11392334398493795,1.0,0.07087957714929433,0.11902289440229019,0.14384424002501847,0.165253833600272,0.1150790543781546,0.16507980622930002,0.09533140093827842,0.1867591519408668,0.13307218837043724,0.17404995615110552,0.16487573732476887,0.14848686804906927,-0.0041239821329819544,-0.027560435396047998,0.029023171805784252,-0.037033139185319426,0.02318983006511996,0.13345443793742318,0.1513112911472826,0.10985907512262627,0.1093488648426235,0.1414194782173878,,0.12414748472977431,-0.016848614349087514,0.13979993035832936,0.11521870274248901,0.02359486526849467,0.15605776037353394,0.12661025246805885,0.05526504319661113,-0.02171369339815761,0.1432489573642082,0.1574934320922496,-0.01483799488713111,0.12443296723702024,0.012956344194146777,0.01683707861837625,0.07111203701356682,-0.003455450329429694
