,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.8251843818601186,0.8486718672248386,0.2982540457644319,0.8595881177123605,0.8329104884057582,0.3576766050378278,0.11848433261141711,0.7672677615096591,0.8027560890361202,0.33584461222300654,0.8293470864294453,0.7885027689839361,0.8245868972181573,0.7956670178070708,0.7864768476998036,0.2801659418066294,0.8014549515076954,0.7958756663982985,0.8212024434052899,0.8322368670050513,0.8103592052682025,0.04909683500914517,0.016299734598551354,0.23236357323772808,0.15039745085323766,0.4321740223695041,0.757301316196146,0.8013423052946187,0.7524109289666617,0.7849215447806968,0.8304154656945022,0.09425677968091373,0.7054618917373107,0.6077465771763072,0.78813149740959,0.7826073793194436,0.10331698882577653,0.795425281465121,0.7683596934481135,-0.06685678676569748,0.07907317920517833,0.7754270870083988,0.5691742833830814,0.041010144445746334,0.5712724268262589,-0.33238137919650584,-0.18049679496966145,-0.0659291724121759,0.07393091938255349
RpS25,0.8251843818601186,1.0,0.8068115912414107,0.27014802185789677,0.7954837791252183,0.7883589802394848,0.2998489918454564,0.11159590734993871,0.7235702300748309,0.7590250118643479,0.27543919737951095,0.7978857484457493,0.7400194602964144,0.7835223143856456,0.7472313007009709,0.7391723154567896,0.21410682312866716,0.7630991181275357,0.7557818698988814,0.7858360778821771,0.794653735496793,0.7705308634976952,0.04093704720440295,0.023865334532825088,0.21157734655828053,0.14742041076870663,0.4010759366942862,0.7088540650046528,0.7686824452232248,0.7170932773631135,0.724134869579392,0.787468835316421,0.06860844767694706,0.654629403781532,0.609364864626053,0.7512211347991211,0.7444860161842998,0.09082935687042969,0.7500562874072626,0.7349892579751183,-0.053896796791579056,0.05772091829183716,0.7514685901249715,0.5223966852294719,0.0414045987295663,0.5162401719949274,-0.3039519050974446,-0.1596273788419805,-0.017569794554449795,0.04989272257532237
RpLP1,0.8486718672248386,0.8068115912414107,1.0,0.2614502333261408,0.8106574454194982,0.8159255107030801,0.2795669113675025,0.054316035030160935,0.7669135052215064,0.7795223568235206,0.2639953937375706,0.817036269149677,0.7538268661988125,0.8025776884614764,0.769675878619085,0.7604682187983811,0.19424324620774006,0.8195286235321093,0.7939457963719289,0.7932194968229418,0.8195228655148282,0.7802374970306936,-0.006398583861631457,-0.03181901592120332,0.22120823118904376,0.1504785507761263,0.42862553457145885,0.7469067900920321,0.781330833566069,0.7572313738766253,0.7389763282194864,0.8161084215272938,0.03193749164871817,0.6813855967726667,0.6381020042753737,0.7776729229975252,0.7576015311947271,0.050721041589788705,0.7826509826323961,0.7655250090519743,-0.0703962229618086,0.042746790879811564,0.7633152925969124,0.5236915806637847,-0.011790805918499772,0.5119734178354416,-0.3010535121988996,-0.1619937755176259,-0.055606558282566984,0.028964282963470235
Mlc2,0.2982540457644319,0.27014802185789677,0.2614502333261408,1.0,0.38203988959601476,0.321827064416563,0.40016523505776014,0.02800242708312834,0.19104982263573814,0.24801363528465675,0.7773378440026725,0.2613257043439832,0.34449659520873044,0.3005395243997151,0.27018894379336583,0.3117668870592158,0.41355689497519593,0.28830298843833246,0.3075290231774865,0.3233236155026065,0.29319398630749455,0.3141448608675077,-0.007999831436940386,-0.02579979238682282,0.05848810483513943,-0.04315070350001587,0.04413930250136494,0.325007643164203,0.2544980224932629,0.31674799154651334,0.29790871515571465,0.2986380729700587,-0.013159859300928186,0.3106566638680749,0.08189417855897269,0.32108794425074705,0.3488581857598848,0.017320753372404952,0.30613584734440114,0.3123514996456859,-0.04917582468430693,0.02646767129362879,0.3409253827886239,0.36059421422892685,-0.006446494277517508,0.3749595284202657,-0.20028659090746018,-0.10768674116864937,-0.028867071538775265,-0.011896394808855758
RpL41,0.8595881177123605,0.7954837791252183,0.8106574454194982,0.38203988959601476,1.0,0.8240938273156228,0.5428901840862449,0.14032091845116074,0.7393873053933164,0.7653851358216563,0.48040803223377104,0.8194693435235577,0.7882837870307218,0.8262066766768682,0.7715230358477555,0.7975177081986919,0.44254168156682044,0.7849443518435723,0.7820397018396523,0.8147665039698457,0.8034008782676376,0.8036894653117987,0.03310568041488294,0.009104998858855778,0.17630075541459606,0.1031954149633669,0.4093547804651262,0.7658336421160197,0.7851366320454994,0.762521957227315,0.7645918535951145,0.8153847250357218,0.0586793231213294,0.753844480691507,0.5475694191979315,0.793777966196797,0.7920855886347031,0.11750742812393199,0.7831726312065238,0.7684572725886294,-0.07592284438003774,0.04213992524464914,0.7591863988232777,0.625490670756697,0.03762347676606178,0.6143316405505059,-0.35975290516728664,-0.19321270744055313,-0.028064851772175273,0.03815832615817912
RpLP2,0.8329104884057582,0.7883589802394848,0.8159255107030801,0.321827064416563,0.8240938273156228,1.0,0.3950153036258312,0.0872866422243081,0.7307396484208583,0.7559054071870558,0.3696949216992525,0.802480164832024,0.7497327954353128,0.8000018124878953,0.762265594397024,0.7602651849572541,0.30335440593796803,0.787051353194966,0.7687207772190189,0.7960095585492462,0.8035555659288508,0.7765408102762459,0.01818327948479637,-0.009658911129139818,0.20231661169701456,0.10813625691775296,0.3840453894751553,0.745293354930698,0.773849013547473,0.7536643844977576,0.7401354704257945,0.7975698144066407,0.028527915181160313,0.7142140410501513,0.6076697120784605,0.780057507616383,0.7660691648239566,0.07156380877133835,0.7626753457556262,0.7636577531435004,-0.06682844605369459,0.056013216213804,0.75118701191709,0.5478235882217886,0.015851175885647537,0.5338179081554307,-0.3157294707324621,-0.1743828439401792,-0.03471016101542386,0.021906828124976373
mt:lrRNA,0.3576766050378278,0.2998489918454564,0.2795669113675025,0.40016523505776014,0.5428901840862449,0.3950153036258312,1.0,0.1605427286958938,0.1955488579855695,0.1964221756099818,0.7155646365547526,0.2932773231567199,0.40446674542621636,0.3902030041281378,0.361085794875392,0.41214830508437844,0.8313612065671105,0.28558111531996877,0.2903505565202911,0.3675410035558901,0.31414101946163153,0.34573523274231405,0.010676218990969433,0.03134712458846414,-0.03611989589596426,-0.11845189333560831,-0.017682985631280918,0.3547178465419843,0.3314349535790736,0.37524494739092884,0.33927645975468584,0.3053841007043263,-0.0037365520765102315,0.5527840493543253,0.08211868106210876,0.3541478187170847,0.39273919330465434,0.0898806758779195,0.332767548456335,0.34814207730660507,-0.06972667045083995,0.0016442502632353334,0.3230960248828321,0.4816836277305652,0.06627877138691321,0.448159716889284,-0.2956673511917736,-0.16213571945212588,0.1270144730710091,-0.006046703250363242
Nplp2,0.11848433261141711,0.11159590734993871,0.054316035030160935,0.02800242708312834,0.14032091845116074,0.0872866422243081,0.1605427286958938,1.0,-0.0338030770943596,0.196543905841127,0.05998539560218263,0.08285338906059515,0.11820168423409098,0.11356083480690055,0.1654461411716174,0.14539107399256715,0.1965289182368607,-0.032301995339210646,0.07208827048885098,0.14298056065340586,0.10990691624073143,0.17332659797798358,0.38869503603586936,0.4005889980876694,0.106919604407136,0.14627111713559274,-0.0774010271451782,0.05611051644305853,0.14847831206305606,0.012827400407487591,0.22162842066631833,0.10129830285074769,0.2633937164839715,0.04896269563511066,-0.1035569765288109,0.028920878335553693,0.09086602692769923,0.4830094689926302,0.11009570360761747,0.01028381931008084,0.03321193733111234,0.2750827526455179,0.11067332230635217,0.34190177718565296,0.4053507694406777,0.40245237478425727,-0.13627046339879803,-0.06192570781125624,0.06815398766586275,0.1584714422442188
dpr2,0.7672677615096591,0.7235702300748309,0.7669135052215064,0.19104982263573814,0.7393873053933164,0.7307396484208583,0.1955488579855695,-0.0338030770943596,1.0,0.7345561814322532,0.1766192806518405,0.7672400053523255,0.6551166123616996,0.7288091950634539,0.6603808180372666,0.6265427166839562,0.08389224533815953,0.8433247075940934,0.7099760664407659,0.7297580480021484,0.7329560484169694,0.726002099429401,-0.05612913992423092,-0.07323640773136554,0.24504980942703694,0.16016679493108024,0.7978701528367745,0.6604410589378809,0.6959008553316618,0.6195502553812894,0.6300045155361516,0.7423710110543402,-0.014322043654497685,0.5787299763507632,0.561864865321043,0.7078114827005697,0.668890053924496,-0.02861545388553914,0.694727996578784,0.7251291779798931,-0.05862564154450562,0.027820219144867105,0.6565283154359834,0.38271984511498436,-0.05096790245930097,0.37036817452700105,-0.2667478822751359,-0.14767247127999458,-0.023396996612052055,-0.0031219066632461575
RpL38,0.8027560890361202,0.7590250118643479,0.7795223568235206,0.24801363528465675,0.7653851358216563,0.7559054071870558,0.1964221756099818,0.196543905841127,0.7345561814322532,1.0,0.2093027372878335,0.7878571504090817,0.7093099226006038,0.7477737922179217,0.7281501545879892,0.7071755928709542,0.1416416560450392,0.7413768375563996,0.7456850620067259,0.7602156231532423,0.7750443503268047,0.7681171755447844,0.17461430264996247,0.1266172952681201,0.2485929172346699,0.17810489263808413,0.4475028144257476,0.6855829544243254,0.746901434856782,0.6765565431589281,0.7431250087802466,0.7839416507359399,0.15286730563908196,0.5858563507280662,0.5553821107198987,0.7173660923031012,0.7104655428939707,0.20441109379048233,0.7485009751076572,0.6975142092760835,-0.03150341612134055,0.1289061636562811,0.7433910515736919,0.5638412817247186,0.1527715610155612,0.5752193145881429,-0.34606832475705906,-0.1860610201716347,-0.04368527588150638,0.11446491832294826
