,RpL39,RpS25,RpLP1,Mlc2,RpL41,RpLP2,mt:lrRNA,Nplp2,dpr2,RpL38,Act57B,RpS26,RpS11,RpS15,RpS12,RpL32,Mlp60A,eEF1alpha1,RpL14,RpL23,RpL27A,RpL31,Lcp65Ag1,Lcp65Ag3,CG14265,CG14302,CG12310,RpS8,RpL18A,RpS9,RpS20,RpS27,CG30413,RpS4,CG15282,RpL12,RpS30,MtnA,RpS29,RpL9,Lcp65Ac,CG18649,RpL15,mt:CoII,Lcp65Ag2,mt:ATPase6,CG11131,CG13545,Jon99Fii,CG14300
RpL39,1.0,0.909785154164,0.9097403987960675,-0.1581387965387009,0.8861865196890173,0.8957309394435017,0.6895878541438786,0.24962493537776523,0.872723571050504,0.8869810384240255,-0.10165823574880362,0.876805873502196,0.8338587236657993,0.8995126636743804,0.8800243467089865,0.8253116172787328,-0.03969393708144521,0.8382709722926532,0.8761015096845333,0.8729279272091551,0.900824197236392,0.8809153521544408,0.18999788404030818,0.17861540035051118,0.4568582200384937,0.6596457704261546,0.8030860992839416,0.8453010791192649,0.8726328731898259,0.7831736371825317,0.8963647601539753,0.8667424214527424,0.085066953043127,0.7996013589274819,0.8034997943828676,0.8330767928817662,0.8376890150544909,0.18028298931185313,0.8665284433976451,0.795151783878085,0.14476978725332032,0.4724071879723371,0.8535387367841765,0.7025239246730954,0.030216476052900107,0.6994652093030282,,-0.006963331321884273,0.0102846462137928,0.030184139781654476
RpS25,0.909785154164,1.0,0.9172716396439925,-0.17768791943630177,0.9003613417707912,0.9007970233108537,0.6753776529916075,0.2698587551596151,0.8821618327929486,0.8894462452941958,-0.11106116284088906,0.8993532495830019,0.8523011761414676,0.9070003645991506,0.8855944249614712,0.8461043169025693,-0.04920808982808654,0.864858441661081,0.8841935236998819,0.8929969387616304,0.9145246236307645,0.8886047647509477,0.1783196345380784,0.195689772839646,0.45481683481211604,0.6653764944953701,0.8160268424603332,0.8638711525632252,0.8967367874917542,0.8220057084258984,0.8849623641850368,0.8939009047758378,0.061818042918972825,0.8266130542667047,0.811498165745236,0.86177256044895,0.8537532738622395,0.1662075978589329,0.8732347027322637,0.831296894124807,0.16788844613137432,0.49222702374395483,0.8649432942506406,0.6669305868793436,0.04814841662473679,0.6699671941090513,,0.022651224868013787,-0.0009690642594714492,0.036753930177222886
RpLP1,0.9097403987960675,0.9172716396439925,1.0,-0.19260543559432766,0.9095842039478814,0.9152219462284348,0.6727380570182111,0.23817519629373707,0.9043129129001857,0.8957148262858711,-0.12082049776116541,0.9133317146806109,0.8592169513846026,0.9165598417071594,0.8961661066761414,0.8642895531234496,-0.04505539571851324,0.8823213445497982,0.8912166454617897,0.8993522945583812,0.9138927737851231,0.8983304969141214,0.22116534608857666,0.19358740895785517,0.47802142588641156,0.7011720841762648,0.8348042843910675,0.872467774181541,0.9044703166757518,0.8319182319866447,0.895716378189129,0.8985614564335426,0.0646925926742013,0.8397589684028495,0.818864689189646,0.8628843568672662,0.8670986441213032,0.13855986903009282,0.8813941388215405,0.8417216483630503,0.1615843885210214,0.48169072007716274,0.8754378449628444,0.6816456576376776,0.04208962308396417,0.6740824019506108,,-0.005724466641012735,0.002544839049131348,0.03349547801326964
Mlc2,-0.1581387965387009,-0.17768791943630177,-0.19260543559432766,1.0,-0.12510139608728224,-0.16327733349858528,0.19504360230844217,-0.05410690474188535,-0.20066827761105704,-0.10172233426363951,0.821929956171548,-0.17959710177693577,-0.09666041228106581,-0.1766588797529066,-0.1606477798755777,-0.1284238723933327,0.5453049189572186,-0.16729690688020266,-0.13930122907297818,-0.12668359598746531,-0.17841383350890372,-0.13171825000393544,-0.07262198470473501,-0.07971410424405856,-0.08020810393358976,-0.14817140516206428,-0.15847024263500636,-0.1348191463718953,-0.19511014004137525,-0.12025282117783356,-0.16148086862348726,-0.17507868414865688,-0.03814827858011929,-0.14288248252669308,-0.285724573268766,-0.12536442990368007,-0.102962443489836,-0.035442080265106965,-0.1154640060108642,-0.1128810991324074,-0.014584498154849187,-0.10166326862323402,-0.10239506637262193,-0.012657430621490322,0.029370286855333567,0.12206115179567531,,-0.01286080630943673,-0.013844586433887921,-0.009777021539612645
RpL41,0.8861865196890173,0.9003613417707912,0.9095842039478814,-0.12510139608728224,1.0,0.9084936669937516,0.6810277419746712,0.2356716663828186,0.8807888659135322,0.9044971909472758,-0.06637796784451758,0.9165305543631963,0.8739804645513491,0.9052814017919553,0.8743406929663351,0.8936664712532824,-0.012084644895167194,0.8514347013985503,0.8742983197653111,0.8961303083452515,0.895182188564819,0.9014974869080006,0.1795670735533288,0.19212613055166117,0.45622474242838446,0.6770964081699864,0.8336767297937706,0.8823515150476441,0.9008681717061767,0.8508202557499854,0.8631293681429916,0.9064012238635392,0.08703475416223339,0.8460489048908109,0.7781779018228987,0.8791313906264063,0.8776401005664295,0.13551392637552925,0.8888442206302064,0.8551547477477695,0.16848043764521387,0.48896551741797056,0.876878032507198,0.6403874042904296,0.03634517103376527,0.6685550638918057,,0.00702189788737297,0.00893282114730416,0.027941141582019775
RpLP2,0.8957309394435017,0.9007970233108537,0.9152219462284348,-0.16327733349858528,0.9084936669937516,1.0,0.6685980409665601,0.22775340009929385,0.8828337027329652,0.8894560942261458,-0.09343805090747599,0.9021085147236383,0.8549068370146276,0.9041299918870022,0.8831171238170152,0.8549399156530623,-0.023287411659669535,0.8485260522722007,0.8797393152995642,0.8934790688814371,0.9066451223716671,0.8895615005521422,0.17537390667364552,0.19640216899896584,0.4386890979592891,0.6744568537122995,0.8253472614074759,0.8653992438997371,0.8927925500417578,0.8323314054692972,0.8794968943681432,0.8969124868947439,0.0745290759235028,0.8351482669260715,0.8076041136745874,0.8606793304779456,0.8552158508148482,0.1416253904561633,0.8716947772749405,0.8404757665460751,0.15331115838274445,0.496763517064177,0.8597903848433629,0.6584047936769745,0.032374806661304704,0.6778402305353564,,0.031162368721386075,0.006879613316131057,0.021856434576092567
mt:lrRNA,0.6895878541438786,0.6753776529916075,0.6727380570182111,0.19504360230844217,0.6810277419746712,0.6685980409665601,1.0,0.22021687364023643,0.5721769857100497,0.6719538494940405,0.2386290076613654,0.6576784185318891,0.6698633099974673,0.6801869678537119,0.6282457900632529,0.6503596828422974,0.21867265205008354,0.6366531176185991,0.6582999862746884,0.642486733094366,0.6726133084115962,0.660875073086661,0.11045295213395057,0.09033511235251283,0.3120975719079096,0.42376509369870685,0.5238793958425719,0.6342318569175102,0.6460193713459349,0.614040182756792,0.6672721727201402,0.6509617132776659,0.022425002293045698,0.6054234353843572,0.5534438336230257,0.6718374803327654,0.6445782149599905,0.13995501281232162,0.640470400963439,0.6009782065604918,0.12146637701163963,0.33691333800591555,0.6631675623087034,0.7031223409759325,0.04556273643671873,0.7067157382363374,,-0.0009260979894244021,0.004436550666532508,0.012947572759858911
Nplp2,0.24962493537776523,0.2698587551596151,0.23817519629373707,-0.05410690474188535,0.2356716663828186,0.22775340009929385,0.22021687364023643,1.0,0.16947520543500594,0.23729084108888046,-0.028781834063871695,0.23942631116978313,0.21179847730821316,0.24137832152636232,0.21338264753707126,0.2031509894354151,-0.03203669129656297,0.2109373500945538,0.2299599747651803,0.20295746139880283,0.2302820185888737,0.2561248228882224,0.0076191489453469536,0.036375326627334253,0.07749161942077878,0.14948778312181718,0.13178937506053623,0.21329109858775447,0.22977323579914552,0.20156033851569166,0.26392030398873983,0.23297530682381723,-0.014161210564153422,0.2083028684173012,0.14877200846555896,0.21590994956198054,0.21519810017614796,0.1846526848371898,0.22105145351450492,0.18103970542333733,-0.006829047688931126,0.049496343087107215,0.227271022614694,0.1458883506481014,0.015445090341906163,0.18289296625765822,,-0.004464258193327388,0.004739302145847543,-0.016096926889323807
dpr2,0.872723571050504,0.8821618327929486,0.9043129129001857,-0.20066827761105704,0.8807888659135322,0.8828337027329652,0.5721769857100497,0.16947520543500594,1.0,0.873109728965299,-0.12615724098597048,0.8884130756152688,0.8341803749121959,0.8776546485288457,0.8787858833185141,0.8313814026783475,-0.041924995175760774,0.9022342770430544,0.862465773018663,0.8892387986594421,0.8832149123435302,0.8799736603316366,0.22398859823692385,0.16517462529233515,0.5185259157819222,0.7688682786290837,0.9293920474298724,0.8480983324422059,0.8703896784516724,0.8189110405790171,0.8324487329251125,0.8677369389115286,0.0688038903910243,0.8298999273935264,0.8251660369302798,0.8337382769160514,0.8417266105809776,0.1323740623380198,0.8666532497287648,0.8501857669802829,0.18366461350363275,0.5388650033622829,0.8694995205315403,0.6285363844242627,0.03038170260936076,0.6292083359065145,,0.011526124591115709,-0.0053622438696079066,0.043360317193254
RpL38,0.8869810384240255,0.8894462452941958,0.8957148262858711,-0.10172233426363951,0.9044971909472758,0.8894560942261458,0.6719538494940405,0.23729084108888046,0.873109728965299,1.0,-0.05725813173468964,0.8761078124526581,0.8512354650137205,0.8840368004609797,0.8655944531242271,0.84703120240708,0.007742995506567189,0.8407110968910809,0.870862623286199,0.8871830333939188,0.8815068078077457,0.8844593111511139,0.17597300266581067,0.1741440339715849,0.46935031720564707,0.6664749205126246,0.8130242147447458,0.8518511971585865,0.876097004241499,0.8168765924551723,0.8636433081854274,0.8762837982664736,0.06995036791569591,0.8154430060422366,0.792048857092238,0.8573638094541033,0.850474398694043,0.14470909511636226,0.8662292823342023,0.8287024029317087,0.1457167947889738,0.4577961650962743,0.8475282078565793,0.6499026395180424,0.02524536750985627,0.6863791163695593,,-0.009574810140398586,-0.0026742831406284455,0.019744475645991678
